,time_period,cpu,rss,memory
0,1,23.88,838604.0,10.32
1,2,20.3,847972.0,10.44
2,3,14.63,842120.0,10.36
3,4,15.53,849252.0,10.45
4,5,15.8,850208.0,10.46
5,6,13.38,857644.0,10.55
6,7,12.43,859000.0,10.57
7,8,11.35,862568.0,10.61
8,9,11.13,863156.0,10.62
9,10,8.4,864756.0,10.64
10,11,12.23,868284.0,10.69
11,12,9.26,873580.0,10.75
12,13,10.32,870996.0,10.72
13,14,10.83,884288.0,10.88
14,15,8.66,884884.0,10.89
15,16,8.05,884436.0,10.88
16,17,8.61,883404.0,10.87
17,18,7.9,888412.0,10.93
18,19,7.27,888816.0,10.94
19,20,7.63,891068.0,10.97
20,21,9.21,889664.0,10.95
21,22,7.26,893112.0,10.99
22,23,7.01,892128.0,10.98
23,24,6.86,890156.0,10.95
24,25,9.13,891248.0,10.97
25,26,5.42,892260.0,10.98
26,27,6.12,893112.0,10.99
27,28,7.16,891500.0,10.97
28,29,4.87,892680.0,10.99
29,30,7.69,898120.0,11.05
30,31,6.53,899596.0,11.07
31,32,5.3,894704.0,11.01
32,33,9.47,899172.0,11.07
33,34,6.28,899588.0,11.07
34,35,6.53,899276.0,11.07
35,36,5.35,902924.0,11.11
36,37,5.09,898848.0,11.06
37,38,5.38,900012.0,11.08
38,39,6.97,899000.0,11.06
39,40,7.23,903368.0,11.12
40,41,5.65,899892.0,11.07
41,42,6.62,899184.0,11.07
42,43,4.66,897480.0,11.04
43,44,6.41,903684.0,11.12
44,45,5.49,902908.0,11.11
45,46,4.83,900876.0,11.09
46,47,6.14,902280.0,11.1
47,48,5.92,902848.0,11.11
48,49,5.18,904576.0,11.13
49,50,5.61,904156.0,11.13
50,51,6.43,902756.0,11.11
51,52,5.54,904120.0,11.13
52,53,6.68,901436.0,11.09
53,54,9.33,905532.0,11.14
54,55,5.44,906744.0,11.16
55,56,5.54,906036.0,11.15
56,57,4.99,905608.0,11.14
57,58,6.31,909208.0,11.19
