,time_period,cpu,rss,memory
0,1,18.77,1298288.0,15.98
1,2,23.5,1318560.0,16.23
2,3,18.15,1348752.0,16.6
3,4,12.99,1351724.0,16.63
4,5,13.17,1357032.0,16.7
5,6,10.98,1357920.0,16.71
6,7,14.58,1356720.0,16.7
7,8,13.36,1362260.0,16.76
8,9,10.97,1360888.0,16.75
9,10,8.99,1360444.0,16.74
10,11,9.47,1358288.0,16.72
11,12,11.56,1365340.0,16.8
12,13,9.06,1366764.0,16.82
13,14,7.54,1365496.0,16.8
14,15,8.18,1368200.0,16.84
15,16,8.87,1369148.0,16.85
16,17,9.99,1369648.0,16.86
17,18,7.95,1370668.0,16.87
18,19,8.25,1372208.0,16.89
19,20,7.72,1372248.0,16.89
20,21,7.42,1375076.0,16.92
21,22,6.94,1373108.0,16.9
22,23,6.68,1378380.0,16.96
23,24,7.5,1376828.0,16.94
24,25,8.63,1379860.0,16.98
25,26,7.34,1376648.0,16.94
26,27,8.13,1378112.0,16.96
27,28,8.62,1381844.0,17.01
28,29,3.78,1381068.0,17.0
29,30,5.56,1379268.0,16.97
30,31,6.09,1381560.0,17.0
31,32,6.06,1382004.0,17.01
32,33,5.66,1384496.0,17.04
33,34,5.76,1384896.0,17.04
34,35,5.66,1385360.0,17.05
35,36,5.9,1383516.0,17.03
36,37,5.85,1385848.0,17.05
37,38,4.6,1388236.0,17.08
38,39,4.96,1388520.0,17.09
39,40,5.14,1389704.0,17.1
40,41,5.08,1389152.0,17.1
41,42,5.33,1396164.0,17.18
42,43,5.85,1396196.0,17.18
43,44,6.39,1397560.0,17.2
44,45,6.0,1397512.0,17.2
45,46,7.14,1399264.0,17.22
46,47,5.79,1399676.0,17.22
47,48,5.55,1399044.0,17.22
48,49,5.41,1398004.0,17.2
49,50,9.7,1398148.0,17.21
50,51,7.69,1397416.0,17.2
51,52,4.91,1399128.0,17.22
52,53,5.4,1399716.0,17.23
53,54,5.81,1400984.0,17.24
54,55,4.03,1400736.0,17.24
55,56,5.64,1403096.0,17.27
56,57,5.19,1404980.0,17.29
57,58,5.41,1404192.0,17.28
