,time_period,cpu,rss,memory
0,1,23.6,1168896.0,14.38
1,2,16.02,1212692.0,14.92
2,3,13.76,1209432.0,14.88
3,4,13.61,1214632.0,14.95
4,5,15.01,1217616.0,14.98
5,6,10.05,1216648.0,14.97
6,7,11.75,1218048.0,14.99
7,8,10.79,1221076.0,15.03
8,9,8.75,1225324.0,15.08
9,10,10.5,1234344.0,15.19
10,11,8.9,1233864.0,15.18
11,12,10.83,1238448.0,15.24
12,13,12.83,1247644.0,15.35
13,14,8.53,1248984.0,15.37
14,15,10.25,1252040.0,15.41
15,16,6.06,1249592.0,15.38
16,17,7.33,1252440.0,15.41
17,18,8.03,1254940.0,15.44
18,19,10.42,1256740.0,15.47
19,20,8.21,1254844.0,15.44
20,21,6.81,1255744.0,15.45
21,22,7.72,1258440.0,15.49
22,23,8.19,1257872.0,15.48
23,24,6.3,1258488.0,15.49
24,25,5.76,1261000.0,15.52
25,26,5.89,1259588.0,15.5
26,27,7.72,1259696.0,15.5
27,28,5.88,1260680.0,15.51
28,29,4.06,1262352.0,15.53
29,30,4.59,1261260.0,15.52
30,31,6.13,1262812.0,15.54
31,32,5.48,1264060.0,15.56
32,33,4.3,1263616.0,15.55
33,34,4.38,1263776.0,15.55
34,35,4.93,1263084.0,15.54
35,36,4.35,1264936.0,15.57
36,37,4.58,1265612.0,15.57
37,38,5.09,1264776.0,15.56
38,39,5.68,1267684.0,15.6
39,40,5.04,1266332.0,15.58
40,41,5.56,1268044.0,15.6
41,42,4.86,1267332.0,15.6
42,43,4.36,1271232.0,15.64
43,44,5.29,1274764.0,15.69
44,45,7.06,1274120.0,15.68
45,46,4.75,1275048.0,15.69
46,47,5.76,1279848.0,15.75
47,48,6.38,1282992.0,15.79
48,49,6.2,1279076.0,15.74
49,50,6.36,1282040.0,15.78
50,51,5.22,1280884.0,15.76
51,52,4.83,1282404.0,15.78
52,53,3.65,1278164.0,15.73
53,54,4.3,1281852.0,15.77
54,55,5.76,1282792.0,15.79
55,56,4.13,1282408.0,15.78
56,57,4.68,1281628.0,15.77
57,58,5.65,1282296.0,15.78
