,time_period,cpu,rss,memory
0,1,17.96,1379236.0,16.97
1,2,15.42,1407748.0,17.32
2,3,17.31,1485380.0,18.28
3,4,14.96,1493140.0,18.37
4,5,14.33,1494444.0,18.39
5,6,11.4,1503848.0,18.51
6,7,10.45,1503352.0,18.5
7,8,8.86,1505936.0,18.53
8,9,9.87,1507804.0,18.56
9,10,10.22,1508944.0,18.57
10,11,9.63,1509852.0,18.58
11,12,9.92,1513880.0,18.63
12,13,9.36,1513488.0,18.63
13,14,8.02,1510432.0,18.59
14,15,6.69,1514800.0,18.64
15,16,9.09,1512488.0,18.61
16,17,7.56,1509920.0,18.58
17,18,7.89,1513136.0,18.62
18,19,6.9,1511720.0,18.6
19,20,6.43,1510324.0,18.59
20,21,8.97,1507356.0,18.55
21,22,6.04,1510384.0,18.59
22,23,6.64,1510716.0,18.59
23,24,6.25,1511104.0,18.6
24,25,10.84,1510860.0,18.59
25,26,6.17,1511808.0,18.6
26,27,8.41,1512044.0,18.61
27,28,6.93,1512936.0,18.62
28,29,3.28,1514072.0,18.63
29,30,4.83,1513700.0,18.63
30,31,4.1,1526308.0,18.78
31,32,4.38,1525276.0,18.77
32,33,4.74,1526452.0,18.78
33,34,6.16,1525880.0,18.78
34,35,4.61,1526992.0,18.79
35,36,3.98,1526992.0,18.79
36,37,5.01,1528420.0,18.81
37,38,4.31,1529428.0,18.82
38,39,5.99,1529244.0,18.82
39,40,5.08,1528964.0,18.82
40,41,4.69,1530000.0,18.83
41,42,4.95,1529224.0,18.82
42,43,4.94,1532016.0,18.85
43,44,4.75,1530728.0,18.84
44,45,3.8,1529904.0,18.83
45,46,4.4,1530896.0,18.84
46,47,4.03,1531720.0,18.85
47,48,4.38,1532224.0,18.86
48,49,4.75,1531780.0,18.85
49,50,4.18,1536876.0,18.91
50,51,6.28,1537620.0,18.92
51,52,4.21,1534928.0,18.89
52,53,3.77,1539856.0,18.95
53,54,4.69,1542316.0,18.98
54,55,4.31,1542108.0,18.98
55,56,4.01,1542356.0,18.98
56,57,5.96,1549124.0,19.06
57,58,3.95,1547924.0,19.05
