,time_period,cpu,rss,memory
0,1,22.88,1452736.0,17.88
1,2,21.58,1509972.0,18.58
2,3,16.41,1515440.0,18.65
3,4,13.42,1518704.0,18.69
4,5,14.3,1522204.0,18.73
5,6,12.08,1524096.0,18.76
6,7,8.92,1529996.0,18.83
7,8,10.96,1528076.0,18.8
8,9,12.7,1531548.0,18.85
9,10,11.36,1537708.0,18.92
10,11,10.2,1536316.0,18.91
11,12,9.78,1538132.0,18.93
12,13,11.85,1543012.0,18.99
13,14,6.99,1543304.0,18.99
14,15,12.64,1546752.0,19.03
15,16,7.16,1547704.0,19.05
16,17,8.27,1546932.0,19.04
17,18,9.4,1549188.0,19.06
18,19,7.37,1552052.0,19.1
19,20,8.18,1550608.0,19.08
20,21,8.12,1550040.0,19.08
21,22,6.37,1550752.0,19.08
22,23,7.21,1552656.0,19.11
23,24,8.91,1554764.0,19.13
24,25,6.4,1551944.0,19.1
25,26,7.24,1551564.0,19.09
26,27,8.43,1552280.0,19.1
27,28,9.32,1556332.0,19.15
28,29,3.06,1554928.0,19.14
29,30,6.74,1558296.0,19.18
30,31,4.73,1558784.0,19.18
31,32,3.91,1556520.0,19.15
32,33,6.24,1557488.0,19.17
33,34,5.46,1559044.0,19.19
34,35,4.85,1559976.0,19.2
35,36,4.0,1558076.0,19.17
36,37,4.26,1562680.0,19.23
37,38,4.63,1559340.0,19.19
38,39,4.48,1559648.0,19.19
39,40,5.18,1561232.0,19.21
40,41,3.84,1562420.0,19.23
41,42,5.22,1564304.0,19.25
42,43,3.93,1564132.0,19.25
43,44,4.99,1564788.0,19.26
44,45,3.91,1563600.0,19.24
45,46,4.08,1564168.0,19.25
46,47,3.6,1564220.0,19.25
47,48,3.43,1563404.0,19.24
48,49,4.5,1566360.0,19.28
49,50,4.25,1565932.0,19.27
50,51,4.73,1566792.0,19.28
51,52,4.72,1567004.0,19.28
52,53,4.08,1568360.0,19.3
53,54,4.39,1568116.0,19.3
54,55,3.85,1567792.0,19.29
55,56,6.72,1567252.0,19.29
56,57,3.68,1569304.0,19.31
57,58,6.08,1567096.0,19.29
