,time_period,cpu,rss,memory
0,1,17.79,1243496.0,15.3
1,2,17.2,1269216.0,15.62
2,3,15.43,1319752.0,16.24
3,4,14.04,1325684.0,16.31
4,5,13.99,1329124.0,16.36
5,6,11.51,1332048.0,16.39
6,7,10.7,1334860.0,16.43
7,8,9.26,1339976.0,16.49
8,9,11.32,1341568.0,16.51
9,10,11.12,1341280.0,16.51
10,11,10.72,1342652.0,16.52
11,12,12.52,1346340.0,16.57
12,13,7.62,1344552.0,16.55
13,14,7.37,1345816.0,16.56
14,15,8.44,1340800.0,16.5
15,16,9.81,1343900.0,16.54
16,17,8.74,1340752.0,16.5
17,18,6.33,1341268.0,16.51
18,19,7.42,1339404.0,16.48
19,20,7.27,1339620.0,16.49
20,21,9.54,1343276.0,16.53
21,22,6.97,1342460.0,16.52
22,23,6.34,1343832.0,16.54
23,24,7.22,1343272.0,16.53
24,25,7.14,1345668.0,16.56
25,26,5.34,1345440.0,16.56
26,27,5.98,1347856.0,16.59
27,28,6.78,1351012.0,16.63
28,29,3.58,1351940.0,16.64
29,30,5.39,1350064.0,16.61
30,31,6.06,1359496.0,16.73
31,32,6.97,1358616.0,16.72
32,33,6.77,1365320.0,16.8
33,34,5.34,1364424.0,16.79
34,35,5.71,1363292.0,16.78
35,36,4.86,1364896.0,16.8
36,37,5.24,1363988.0,16.79
37,38,6.09,1364756.0,16.79
38,39,5.72,1363928.0,16.78
39,40,4.63,1364480.0,16.79
40,41,6.29,1365304.0,16.8
41,42,5.53,1368008.0,16.84
42,43,5.64,1366748.0,16.82
43,44,6.43,1369280.0,16.85
44,45,8.3,1370004.0,16.86
45,46,5.73,1370720.0,16.87
46,47,5.61,1369768.0,16.86
47,48,4.96,1370624.0,16.87
48,49,5.84,1372692.0,16.89
49,50,5.74,1370768.0,16.87
50,51,7.42,1375172.0,16.92
51,52,6.77,1376324.0,16.94
52,53,5.85,1374300.0,16.91
53,54,7.8,1379532.0,16.98
54,55,7.1,1378600.0,16.97
55,56,5.41,1377964.0,16.96
56,57,4.81,1378212.0,16.96
57,58,6.37,1381448.0,17.0
