,time_period,cpu,rss,memory
0,1,26.13,1179848.0,14.52
1,2,19.71,1176148.0,14.47
2,3,14.52,1179520.0,14.52
3,4,13.11,1186508.0,14.6
4,5,13.98,1191588.0,14.66
5,6,13.95,1190804.0,14.65
6,7,9.83,1191816.0,14.67
7,8,10.37,1192756.0,14.68
8,9,11.59,1195248.0,14.71
9,10,9.94,1200492.0,14.77
10,11,12.16,1201340.0,14.78
11,12,9.49,1202200.0,14.79
12,13,10.45,1203464.0,14.81
13,14,8.01,1203228.0,14.81
14,15,8.53,1204660.0,14.82
15,16,7.27,1205276.0,14.83
16,17,12.44,1207620.0,14.86
17,18,7.97,1208676.0,14.87
18,19,8.8,1211384.0,14.91
19,20,6.82,1209208.0,14.88
20,21,7.24,1210264.0,14.89
21,22,6.89,1210552.0,14.9
22,23,8.15,1210608.0,14.9
23,24,8.36,1212296.0,14.92
24,25,7.57,1212124.0,14.92
25,26,6.81,1214228.0,14.94
26,27,7.6,1211932.0,14.91
27,28,6.87,1214624.0,14.95
28,29,4.56,1214060.0,14.94
29,30,6.97,1215120.0,14.95
30,31,7.38,1215796.0,14.96
31,32,6.59,1216792.0,14.97
32,33,4.86,1216664.0,14.97
33,34,6.42,1219464.0,15.01
34,35,7.6,1217420.0,14.98
35,36,7.45,1218404.0,14.99
36,37,5.87,1217620.0,14.98
37,38,5.17,1221160.0,15.03
38,39,5.81,1220188.0,15.02
39,40,5.94,1221760.0,15.04
40,41,7.5,1220392.0,15.02
41,42,7.8,1221488.0,15.03
42,43,10.51,1239276.0,15.25
43,44,7.42,1232540.0,15.17
44,45,7.01,1245824.0,15.33
45,46,7.14,1244536.0,15.32
46,47,7.39,1244508.0,15.32
47,48,7.12,1244016.0,15.31
48,49,7.0,1244936.0,15.32
49,50,6.57,1246184.0,15.34
50,51,6.37,1246384.0,15.34
51,52,6.59,1244628.0,15.32
52,53,5.05,1246524.0,15.34
53,54,6.04,1247764.0,15.36
54,55,4.61,1246960.0,15.35
55,56,5.73,1247384.0,15.35
56,57,8.84,1249296.0,15.37
57,58,6.15,1247724.0,15.35
