,time_period,cpu,rss,memory
0,1,22.06,1004492.0,12.36
1,2,19.72,1009676.0,12.43
2,3,18.74,1016148.0,12.5
3,4,12.15,1017832.0,12.53
4,5,13.26,1020208.0,12.55
5,6,13.01,1026236.0,12.63
6,7,12.25,1026552.0,12.63
7,8,9.98,1029112.0,12.66
8,9,13.55,1032864.0,12.71
9,10,9.57,1033020.0,12.71
10,11,7.68,1036364.0,12.75
11,12,11.15,1040520.0,12.8
12,13,8.88,1033656.0,12.72
13,14,10.46,1044420.0,12.85
14,15,8.21,1036908.0,12.76
15,16,7.29,1037380.0,12.77
16,17,6.14,1037492.0,12.77
17,18,9.39,1039972.0,12.8
18,19,7.89,1046676.0,12.88
19,20,8.4,1045580.0,12.87
20,21,8.33,1050116.0,12.92
21,22,6.26,1050384.0,12.93
22,23,7.26,1051756.0,12.94
23,24,8.73,1051248.0,12.94
24,25,7.37,1053792.0,12.97
25,26,6.72,1054892.0,12.98
26,27,7.27,1057568.0,13.01
27,28,6.92,1057960.0,13.02
28,29,5.45,1060964.0,13.06
29,30,7.09,1061772.0,13.07
30,31,7.85,1059176.0,13.03
31,32,8.01,1061712.0,13.07
32,33,6.7,1058876.0,13.03
33,34,9.29,1063024.0,13.08
34,35,7.91,1063468.0,13.09
35,36,6.64,1061244.0,13.06
36,37,6.03,1058076.0,13.02
37,38,8.64,1061964.0,13.07
38,39,7.0,1062672.0,13.08
39,40,6.01,1062628.0,13.08
40,41,9.21,1064436.0,13.1
41,42,6.86,1064768.0,13.1
42,43,7.89,1066628.0,13.13
43,44,6.94,1065360.0,13.11
44,45,6.36,1066896.0,13.13
45,46,6.63,1067772.0,13.14
46,47,7.15,1068176.0,13.15
47,48,7.46,1066264.0,13.12
48,49,7.44,1065048.0,13.11
49,50,6.86,1067336.0,13.13
50,51,10.85,1068280.0,13.15
51,52,9.58,1069088.0,13.16
52,53,6.86,1069848.0,13.17
53,54,7.17,1070200.0,13.17
54,55,6.07,1070316.0,13.17
55,56,6.62,1069824.0,13.17
56,57,5.58,1072344.0,13.2
57,58,7.61,1073020.0,13.2
