,time_period,cpu,rss,memory
0,1,20.2,1183632.0,14.57
1,2,20.14,1191244.0,14.66
2,3,19.64,1197792.0,14.74
3,4,15.3,1201784.0,14.79
4,5,16.4,1204992.0,14.83
5,6,15.19,1206692.0,14.85
6,7,13.1,1209624.0,14.89
7,8,13.61,1211600.0,14.91
8,9,11.55,1213984.0,14.94
9,10,9.6,1213744.0,14.94
10,11,11.66,1216796.0,14.97
11,12,9.71,1216992.0,14.98
12,13,8.34,1218036.0,14.99
13,14,13.01,1226368.0,15.09
14,15,7.94,1225096.0,15.08
15,16,9.91,1225800.0,15.08
16,17,10.52,1224168.0,15.06
17,18,9.46,1228620.0,15.12
18,19,10.22,1227224.0,15.1
19,20,10.05,1229992.0,15.14
20,21,8.59,1228820.0,15.12
21,22,7.04,1230500.0,15.14
22,23,8.71,1232228.0,15.16
23,24,10.16,1231888.0,15.16
24,25,8.14,1234620.0,15.19
25,26,8.05,1236528.0,15.22
26,27,8.16,1239544.0,15.25
27,28,7.6,1235936.0,15.21
28,29,4.18,1238988.0,15.25
29,30,5.07,1239076.0,15.25
30,31,6.31,1241400.0,15.28
31,32,10.69,1240236.0,15.26
32,33,5.76,1241668.0,15.28
33,34,5.28,1240192.0,15.26
34,35,6.23,1243924.0,15.31
35,36,4.98,1241524.0,15.28
36,37,5.76,1242632.0,15.29
37,38,6.25,1241780.0,15.28
38,39,5.22,1242252.0,15.29
39,40,4.92,1245216.0,15.32
40,41,5.4,1243700.0,15.31
41,42,4.86,1244776.0,15.32
42,43,6.31,1246780.0,15.34
43,44,9.01,1247312.0,15.35
44,45,5.63,1244608.0,15.32
45,46,6.89,1247516.0,15.35
46,47,5.19,1248652.0,15.37
47,48,4.51,1248832.0,15.37
48,49,5.21,1247216.0,15.35
49,50,7.25,1246484.0,15.34
50,51,8.38,1248972.0,15.37
51,52,4.85,1249648.0,15.38
52,53,6.48,1248524.0,15.36
53,54,4.85,1248724.0,15.37
54,55,5.22,1249020.0,15.37
55,56,4.68,1247164.0,15.35
56,57,5.03,1252388.0,15.41
57,58,5.71,1250268.0,15.39
