,time_period,cpu,rss,memory
0,1,20.06,1002388.0,12.34
1,2,17.93,1006688.0,12.39
2,3,17.2,1014844.0,12.49
3,4,17.27,1019088.0,12.54
4,5,15.99,1018612.0,12.54
5,6,12.87,1033092.0,12.71
6,7,14.5,1037260.0,12.76
7,8,10.94,1025484.0,12.62
8,9,12.2,1027792.0,12.65
9,10,9.65,1029144.0,12.66
10,11,11.89,1032168.0,12.7
11,12,11.34,1034840.0,12.73
12,13,11.02,1035328.0,12.74
13,14,9.82,1037336.0,12.77
14,15,8.28,1038248.0,12.78
15,16,10.27,1051372.0,12.94
16,17,7.42,1044688.0,12.86
17,18,8.1,1050972.0,12.93
18,19,10.05,1049384.0,12.91
19,20,7.97,1051064.0,12.93
20,21,9.8,1052492.0,12.95
21,22,10.53,1052832.0,12.96
22,23,9.12,1052728.0,12.96
23,24,7.36,1056448.0,13.0
24,25,7.56,1054268.0,12.97
25,26,6.67,1056384.0,13.0
26,27,10.9,1058372.0,13.02
27,28,6.98,1058600.0,13.03
28,29,4.11,1057592.0,13.01
29,30,5.68,1062328.0,13.07
30,31,5.34,1060100.0,13.05
31,32,9.74,1061200.0,13.06
32,33,5.18,1059700.0,13.04
33,34,5.29,1064132.0,13.1
34,35,4.71,1061260.0,13.06
35,36,5.07,1064068.0,13.09
36,37,4.61,1062284.0,13.07
37,38,4.62,1064904.0,13.1
38,39,5.86,1063664.0,13.09
39,40,4.38,1066864.0,13.13
40,41,5.6,1065640.0,13.11
41,42,4.56,1067440.0,13.14
42,43,6.29,1067844.0,13.14
43,44,4.78,1070404.0,13.17
44,45,5.14,1067540.0,13.14
45,46,5.21,1069948.0,13.17
46,47,4.06,1066748.0,13.13
47,48,4.28,1066900.0,13.13
48,49,7.54,1067452.0,13.14
49,50,5.99,1067448.0,13.14
50,51,5.63,1069544.0,13.16
51,52,4.94,1073104.0,13.21
52,53,4.01,1068984.0,13.16
53,54,4.32,1068848.0,13.15
54,55,5.64,1069116.0,13.16
55,56,4.84,1070172.0,13.17
56,57,4.1,1069152.0,13.16
57,58,4.61,1072244.0,13.2
