,time_period,cpu,rss,memory
0,1,21.63,813736.0,10.01
1,2,18.72,833636.0,10.26
2,3,18.11,836680.0,10.3
3,4,14.84,841864.0,10.36
4,5,15.27,844024.0,10.39
5,6,14.21,848636.0,10.44
6,7,14.06,853308.0,10.5
7,8,12.62,853612.0,10.5
8,9,11.84,855224.0,10.52
9,10,10.32,855888.0,10.53
10,11,10.86,857488.0,10.55
11,12,8.69,861220.0,10.6
12,13,11.14,862396.0,10.61
13,14,8.97,862064.0,10.61
14,15,8.06,863632.0,10.63
15,16,8.51,863272.0,10.62
16,17,9.43,878568.0,10.81
17,18,7.05,873216.0,10.75
18,19,8.8,874356.0,10.76
19,20,7.55,872392.0,10.74
20,21,8.0,874816.0,10.77
21,22,8.49,874212.0,10.76
22,23,6.41,873432.0,10.75
23,24,7.67,878532.0,10.81
24,25,9.93,881244.0,10.84
25,26,9.02,879300.0,10.82
26,27,6.16,878680.0,10.81
27,28,6.92,879304.0,10.82
28,29,4.51,880320.0,10.83
29,30,5.78,880972.0,10.84
30,31,7.67,881536.0,10.85
31,32,8.08,882848.0,10.86
32,33,7.13,884516.0,10.89
33,34,7.67,882804.0,10.86
34,35,6.35,883192.0,10.87
35,36,6.46,884184.0,10.88
36,37,7.55,885048.0,10.89
37,38,5.99,882812.0,10.86
38,39,5.68,886748.0,10.91
39,40,8.2,885248.0,10.89
40,41,6.7,885328.0,10.9
41,42,6.66,884960.0,10.89
42,43,6.46,884996.0,10.89
43,44,6.45,883112.0,10.87
44,45,6.96,884020.0,10.88
45,46,7.5,882364.0,10.86
46,47,7.81,886748.0,10.91
47,48,6.12,884320.0,10.88
48,49,5.53,883736.0,10.88
49,50,8.46,886844.0,10.91
50,51,6.38,885284.0,10.89
51,52,7.73,888732.0,10.94
52,53,6.95,889264.0,10.94
53,54,8.87,891132.0,10.97
54,55,5.33,887948.0,10.93
55,56,4.85,889312.0,10.94
56,57,6.94,888432.0,10.93
57,58,6.44,890212.0,10.96
