,time_period,cpu,rss,memory
0,1,27.15,1656532.0,20.39
1,2,16.11,1702380.0,20.95
2,3,14.71,1707052.0,21.01
3,4,13.02,1710508.0,21.05
4,5,15.95,1711560.0,21.06
5,6,11.66,1714800.0,21.1
6,7,15.83,1714684.0,21.1
7,8,11.07,1715716.0,21.11
8,9,12.48,1722448.0,21.2
9,10,12.94,1722280.0,21.19
10,11,9.27,1723496.0,21.21
11,12,11.42,1723240.0,21.21
12,13,9.3,1735448.0,21.36
13,14,9.84,1737308.0,21.38
14,15,12.96,1747212.0,21.5
15,16,9.39,1734996.0,21.35
16,17,10.07,1735956.0,21.36
17,18,7.52,1738968.0,21.4
18,19,9.29,1739332.0,21.4
19,20,10.48,1736580.0,21.37
20,21,8.25,1737972.0,21.39
21,22,9.62,1741492.0,21.43
22,23,7.22,1743464.0,21.46
23,24,7.51,1739832.0,21.41
24,25,6.91,1742996.0,21.45
25,26,6.25,1741580.0,21.43
26,27,8.5,1745724.0,21.48
27,28,6.45,1746468.0,21.49
28,29,4.01,1747512.0,21.51
29,30,5.86,1748020.0,21.51
30,31,6.06,1746232.0,21.49
31,32,5.07,1745180.0,21.48
32,33,5.62,1747432.0,21.5
33,34,5.66,1746320.0,21.49
34,35,5.27,1748876.0,21.52
35,36,8.01,1745620.0,21.48
36,37,6.65,1750268.0,21.54
37,38,6.84,1749852.0,21.53
38,39,6.03,1751664.0,21.56
39,40,6.86,1752756.0,21.57
40,41,6.87,1752800.0,21.57
41,42,5.82,1750852.0,21.55
42,43,5.69,1749568.0,21.53
43,44,5.58,1750756.0,21.55
44,45,6.94,1751128.0,21.55
45,46,5.38,1749908.0,21.53
46,47,9.28,1752208.0,21.56
47,48,5.72,1751580.0,21.56
48,49,4.59,1750480.0,21.54
49,50,6.41,1754116.0,21.59
50,51,5.96,1752340.0,21.56
51,52,4.93,1751492.0,21.55
52,53,5.64,1753356.0,21.58
53,54,6.39,1753872.0,21.58
54,55,5.93,1759496.0,21.65
55,56,7.5,1762760.0,21.69
56,57,9.26,1762744.0,21.69
57,58,6.64,1765224.0,21.72
