,time_period,cpu,rss,memory
0,1,22.48,1307772.0,16.09
1,2,17.9,1333320.0,16.41
2,3,13.14,1333284.0,16.41
3,4,10.69,1360836.0,16.75
4,5,11.64,1365196.0,16.8
5,6,10.83,1368184.0,16.84
6,7,7.76,1370340.0,16.86
7,8,7.26,1371048.0,16.87
8,9,9.2,1377948.0,16.96
9,10,7.96,1378940.0,16.97
10,11,8.52,1380552.0,16.99
11,12,7.63,1381976.0,17.01
12,13,7.17,1384196.0,17.03
13,14,8.04,1380492.0,16.99
14,15,7.76,1380872.0,16.99
15,16,7.23,1382812.0,17.02
16,17,6.11,1382384.0,17.01
17,18,6.49,1375172.0,16.92
18,19,7.74,1378272.0,16.96
19,20,7.36,1375028.0,16.92
20,21,6.09,1374236.0,16.91
21,22,8.74,1371836.0,16.88
22,23,7.32,1373204.0,16.9
23,24,5.41,1371684.0,16.88
24,25,4.93,1372228.0,16.89
25,26,5.64,1368800.0,16.84
26,27,5.63,1372256.0,16.89
27,28,5.38,1373108.0,16.9
28,29,4.25,1374416.0,16.91
29,30,6.02,1373872.0,16.91
30,31,8.92,1375580.0,16.93
31,32,6.08,1374840.0,16.92
32,33,8.8,1381332.0,17.0
33,34,5.85,1382460.0,17.01
34,35,5.41,1390816.0,17.12
35,36,6.11,1391584.0,17.13
36,37,6.02,1393660.0,17.15
37,38,6.38,1394460.0,17.16
38,39,6.25,1398516.0,17.21
39,40,5.51,1398968.0,17.22
40,41,6.33,1398080.0,17.21
41,42,5.63,1399960.0,17.23
42,43,6.08,1397664.0,17.2
43,44,5.69,1400524.0,17.24
44,45,6.13,1400864.0,17.24
45,46,4.46,1400688.0,17.24
46,47,6.04,1400356.0,17.23
47,48,4.38,1403864.0,17.28
48,49,5.15,1401256.0,17.24
49,50,4.75,1401844.0,17.25
50,51,8.38,1398580.0,17.21
51,52,6.51,1404272.0,17.28
52,53,5.68,1403144.0,17.27
53,54,5.52,1405348.0,17.29
54,55,4.95,1405336.0,17.29
55,56,5.51,1405028.0,17.29
56,57,7.08,1404876.0,17.29
57,58,8.76,1409136.0,17.34
