,time_period,cpu,rss,memory
0,1,22.18,995352.0,12.25
1,2,17.63,1003432.0,12.35
2,3,15.71,1007208.0,12.39
3,4,14.89,1012348.0,12.46
4,5,13.26,1013080.0,12.47
5,6,10.49,1015584.0,12.5
6,7,11.19,1018104.0,12.53
7,8,10.67,1019548.0,12.55
8,9,11.45,1018708.0,12.54
9,10,9.41,1018016.0,12.53
10,11,10.11,1021580.0,12.57
11,12,10.17,1025064.0,12.61
12,13,8.06,1025300.0,12.62
13,14,10.02,1026748.0,12.64
14,15,8.23,1028668.0,12.66
15,16,8.57,1034468.0,12.73
16,17,8.82,1028080.0,12.65
17,18,7.31,1030668.0,12.68
18,19,7.31,1031576.0,12.69
19,20,12.03,1033808.0,12.72
20,21,7.85,1033252.0,12.72
21,22,7.59,1030384.0,12.68
22,23,7.11,1033432.0,12.72
23,24,7.56,1032712.0,12.71
24,25,8.5,1033680.0,12.72
25,26,6.56,1033856.0,12.72
26,27,7.23,1034116.0,12.73
27,28,8.33,1049756.0,12.92
28,29,4.49,1049588.0,12.92
29,30,9.48,1051340.0,12.94
30,31,7.14,1051064.0,12.93
31,32,7.88,1051828.0,12.94
32,33,5.97,1057112.0,13.01
33,34,6.77,1055828.0,12.99
34,35,6.58,1058252.0,13.02
35,36,6.7,1054920.0,12.98
36,37,6.02,1057404.0,13.01
37,38,5.94,1059468.0,13.04
38,39,6.14,1061264.0,13.06
39,40,5.99,1061472.0,13.06
40,41,8.15,1063144.0,13.08
41,42,8.5,1065032.0,13.11
42,43,7.05,1063256.0,13.08
43,44,6.71,1064376.0,13.1
44,45,5.31,1063408.0,13.09
45,46,5.66,1063776.0,13.09
46,47,6.14,1065636.0,13.11
47,48,5.5,1065280.0,13.11
48,49,8.37,1066224.0,13.12
49,50,6.61,1064924.0,13.11
50,51,7.57,1069244.0,13.16
51,52,5.71,1070540.0,13.17
52,53,5.19,1071104.0,13.18
53,54,5.46,1071932.0,13.19
54,55,6.08,1074056.0,13.22
55,56,6.73,1073388.0,13.21
56,57,5.41,1073224.0,13.21
57,58,9.15,1071604.0,13.19
