,time_period,cpu,rss,memory
0,1,18.48,1111964.0,13.68
1,2,17.13,1146656.0,14.11
2,3,14.78,1156672.0,14.23
3,4,13.23,1160588.0,14.28
4,5,11.59,1161396.0,14.29
5,6,10.78,1168116.0,14.38
6,7,12.55,1172752.0,14.43
7,8,8.79,1164440.0,14.33
8,9,9.26,1174604.0,14.45
9,10,7.91,1174464.0,14.45
10,11,8.87,1174968.0,14.46
11,12,9.13,1174264.0,14.45
12,13,8.17,1177956.0,14.5
13,14,7.96,1181164.0,14.54
14,15,6.21,1182624.0,14.55
15,16,8.54,1182588.0,14.55
16,17,7.12,1174680.0,14.46
17,18,7.98,1177520.0,14.49
18,19,11.44,1181440.0,14.54
19,20,6.51,1181716.0,14.54
20,21,7.13,1180884.0,14.53
21,22,5.41,1182144.0,14.55
22,23,6.56,1183432.0,14.56
23,24,6.38,1183356.0,14.56
24,25,6.72,1185924.0,14.59
25,26,5.83,1185388.0,14.59
26,27,5.75,1187080.0,14.61
27,28,5.75,1187360.0,14.61
28,29,4.43,1186996.0,14.61
29,30,5.28,1187676.0,14.62
30,31,5.27,1190028.0,14.64
31,32,5.81,1189952.0,14.64
32,33,7.07,1191220.0,14.66
33,34,4.26,1192796.0,14.68
34,35,7.74,1201352.0,14.78
35,36,7.2,1191948.0,14.67
36,37,7.8,1192576.0,14.68
37,38,6.54,1192828.0,14.68
38,39,5.39,1194036.0,14.69
39,40,9.16,1197148.0,14.73
40,41,4.63,1196188.0,14.72
41,42,5.64,1196192.0,14.72
42,43,6.87,1199920.0,14.77
43,44,6.52,1201652.0,14.79
44,45,5.34,1201424.0,14.78
45,46,5.99,1204808.0,14.83
46,47,7.5,1208080.0,14.87
47,48,7.53,1207984.0,14.87
48,49,7.14,1209260.0,14.88
49,50,7.22,1212300.0,14.92
50,51,5.34,1211616.0,14.91
51,52,5.79,1216056.0,14.97
52,53,4.93,1213116.0,14.93
53,54,4.96,1209900.0,14.89
54,55,6.7,1212844.0,14.93
55,56,5.51,1216036.0,14.96
56,57,6.65,1213908.0,14.94
57,58,6.64,1218432.0,14.99
