,time_period,cpu,rss,memory
0,1,21.78,1005472.0,12.37
1,2,18.63,1012100.0,12.46
2,3,13.0,1015964.0,12.5
3,4,14.02,1022544.0,12.58
4,5,12.76,1024352.0,12.61
5,6,13.72,1022784.0,12.59
6,7,10.69,1026036.0,12.63
7,8,11.96,1033344.0,12.72
8,9,8.78,1031768.0,12.7
9,10,8.48,1031176.0,12.69
10,11,10.26,1039096.0,12.79
11,12,12.74,1035716.0,12.75
12,13,6.99,1037760.0,12.77
13,14,9.12,1039168.0,12.79
14,15,7.88,1038484.0,12.78
15,16,9.2,1050384.0,12.93
16,17,7.19,1040152.0,12.8
17,18,9.43,1041356.0,12.82
18,19,6.37,1040484.0,12.8
19,20,8.1,1042780.0,12.83
20,21,5.79,1042696.0,12.83
21,22,5.8,1045684.0,12.87
22,23,5.79,1044328.0,12.85
23,24,7.02,1046480.0,12.88
24,25,5.78,1045656.0,12.87
25,26,7.11,1048836.0,12.91
26,27,6.09,1047960.0,12.9
27,28,6.14,1052972.0,12.96
28,29,4.38,1051196.0,12.94
29,30,4.61,1050496.0,12.93
30,31,4.78,1051436.0,12.94
31,32,5.84,1054156.0,12.97
32,33,5.14,1053576.0,12.97
33,34,6.4,1056716.0,13.0
34,35,5.34,1055812.0,12.99
35,36,5.83,1057084.0,13.01
36,37,5.56,1056452.0,13.0
37,38,5.81,1057932.0,13.02
38,39,5.34,1057580.0,13.01
39,40,3.96,1060068.0,13.05
40,41,4.59,1059024.0,13.03
41,42,5.66,1059852.0,13.04
42,43,6.11,1060896.0,13.06
43,44,5.98,1063356.0,13.09
44,45,6.54,1061836.0,13.07
45,46,4.7,1063124.0,13.08
46,47,4.68,1063664.0,13.09
47,48,4.94,1064228.0,13.1
48,49,5.08,1063144.0,13.08
49,50,7.72,1064972.0,13.11
50,51,4.57,1064152.0,13.1
51,52,3.81,1065068.0,13.11
52,53,5.58,1063944.0,13.09
53,54,6.44,1063492.0,13.09
54,55,5.08,1065836.0,13.12
55,56,6.06,1065612.0,13.11
56,57,5.01,1068296.0,13.15
57,58,6.78,1068732.0,13.15
