,time_period,cpu,rss,memory
0,1,25.91,839312.0,10.33
1,2,17.53,833324.0,10.26
2,3,14.99,836424.0,10.29
3,4,11.75,839428.0,10.33
4,5,13.06,841996.0,10.36
5,6,10.44,846272.0,10.41
6,7,9.89,845932.0,10.41
7,8,12.2,853516.0,10.5
8,9,10.24,854444.0,10.51
9,10,12.44,859740.0,10.58
10,11,8.47,858568.0,10.57
11,12,6.98,859000.0,10.57
12,13,7.55,860584.0,10.59
13,14,9.94,863812.0,10.63
14,15,6.81,861792.0,10.61
15,16,9.87,862432.0,10.61
16,17,9.26,866000.0,10.66
17,18,9.94,865068.0,10.65
18,19,6.86,869284.0,10.7
19,20,6.89,867664.0,10.68
20,21,7.66,869060.0,10.69
21,22,7.26,869700.0,10.7
22,23,6.41,872636.0,10.74
23,24,6.36,869956.0,10.71
24,25,7.03,872748.0,10.74
25,26,6.04,873096.0,10.74
26,27,6.44,875652.0,10.78
27,28,6.69,875496.0,10.77
28,29,3.63,875576.0,10.78
29,30,5.48,876456.0,10.79
30,31,5.11,879532.0,10.82
31,32,4.35,877060.0,10.79
32,33,5.01,877380.0,10.8
33,34,5.26,881224.0,10.84
34,35,4.13,880900.0,10.84
35,36,4.73,879920.0,10.83
36,37,4.76,878964.0,10.82
37,38,5.66,881128.0,10.84
38,39,5.71,879092.0,10.82
39,40,4.83,880888.0,10.84
40,41,5.41,880332.0,10.83
41,42,7.51,882412.0,10.86
42,43,4.39,881724.0,10.85
43,44,4.42,882160.0,10.86
44,45,6.06,885216.0,10.89
45,46,4.38,882612.0,10.86
46,47,4.89,883476.0,10.87
47,48,5.08,882320.0,10.86
48,49,5.31,887804.0,10.93
49,50,7.74,885400.0,10.9
50,51,6.87,888436.0,10.93
51,52,6.56,886220.0,10.91
52,53,4.49,886440.0,10.91
53,54,4.63,886944.0,10.91
54,55,4.88,886764.0,10.91
55,56,5.09,885712.0,10.9
56,57,6.36,890096.0,10.95
57,58,6.8,893492.0,11.0
