,time_period,cpu,rss,memory
0,1,19.39,1581432.0,19.46
1,2,15.84,1584520.0,19.5
2,3,15.02,1671996.0,20.58
3,4,11.31,1671920.0,20.58
4,5,12.44,1676736.0,20.63
5,6,10.91,1677704.0,20.65
6,7,9.33,1679928.0,20.67
7,8,11.63,1677788.0,20.65
8,9,9.95,1682668.0,20.71
9,10,12.05,1686756.0,20.76
10,11,7.25,1690092.0,20.8
11,12,7.39,1690676.0,20.81
12,13,6.7,1689556.0,20.79
13,14,6.79,1687848.0,20.77
14,15,7.32,1689628.0,20.79
15,16,6.65,1691288.0,20.81
16,17,13.83,1689216.0,20.79
17,18,9.9,1687908.0,20.77
18,19,6.64,1689008.0,20.79
19,20,9.57,1684500.0,20.73
20,21,7.4,1687220.0,20.76
21,22,6.26,1688160.0,20.77
22,23,6.44,1683064.0,20.71
23,24,7.17,1684044.0,20.72
24,25,6.1,1685648.0,20.74
25,26,5.54,1683252.0,20.71
26,27,6.01,1684556.0,20.73
27,28,5.26,1685336.0,20.74
28,29,3.51,1688024.0,20.77
29,30,6.9,1687624.0,20.77
30,31,6.38,1686816.0,20.76
31,32,5.23,1689116.0,20.79
32,33,6.29,1690400.0,20.8
33,34,5.54,1689480.0,20.79
34,35,6.0,1691128.0,20.81
35,36,3.96,1690348.0,20.8
36,37,5.58,1689132.0,20.79
37,38,6.09,1688168.0,20.77
38,39,4.66,1692244.0,20.83
39,40,6.84,1693856.0,20.84
40,41,6.79,1693972.0,20.85
41,42,6.32,1701176.0,20.94
42,43,5.09,1698816.0,20.91
43,44,7.13,1702020.0,20.95
44,45,6.8,1705936.0,20.99
45,46,4.93,1702544.0,20.95
46,47,7.38,1703368.0,20.96
47,48,4.82,1704460.0,20.98
48,49,6.6,1705536.0,20.99
49,50,7.16,1707880.0,21.02
50,51,6.11,1707380.0,21.01
51,52,5.53,1706120.0,21.0
52,53,6.23,1710232.0,21.05
53,54,4.9,1709248.0,21.03
54,55,6.3,1711112.0,21.06
55,56,5.58,1713392.0,21.09
56,57,7.73,1710252.0,21.05
57,58,5.41,1710288.0,21.05
