,time_period,cpu,rss,memory
0,1,18.05,1524028.0,18.76
1,2,18.17,1600884.0,19.7
2,3,19.22,1615888.0,19.89
3,4,11.56,1619844.0,19.93
4,5,13.45,1622828.0,19.97
5,6,11.26,1630356.0,20.06
6,7,11.64,1634528.0,20.11
7,8,10.71,1638820.0,20.17
8,9,7.74,1636740.0,20.14
9,10,8.4,1641572.0,20.2
10,11,7.09,1642664.0,20.21
11,12,10.04,1640236.0,20.19
12,13,7.82,1640724.0,20.19
13,14,7.67,1645028.0,20.24
14,15,7.0,1645092.0,20.24
15,16,11.05,1645908.0,20.25
16,17,8.08,1652908.0,20.34
17,18,7.32,1652956.0,20.34
18,19,5.84,1652140.0,20.33
19,20,7.58,1653696.0,20.35
20,21,8.11,1651748.0,20.33
21,22,5.51,1651472.0,20.32
22,23,6.28,1657112.0,20.39
23,24,7.87,1660876.0,20.44
24,25,5.56,1660108.0,20.43
25,26,6.17,1671160.0,20.57
26,27,5.87,1662592.0,20.46
27,28,8.07,1662520.0,20.46
28,29,4.5,1662612.0,20.46
29,30,6.68,1664060.0,20.48
30,31,5.26,1662080.0,20.45
31,32,4.91,1661924.0,20.45
32,33,6.62,1662156.0,20.45
33,34,6.41,1664364.0,20.48
34,35,5.36,1663412.0,20.47
35,36,8.53,1665624.0,20.5
36,37,7.57,1666076.0,20.5
37,38,6.1,1667424.0,20.52
38,39,5.33,1667192.0,20.52
39,40,5.45,1669672.0,20.55
40,41,5.69,1668808.0,20.54
41,42,6.26,1672676.0,20.58
42,43,6.43,1672456.0,20.58
43,44,7.78,1673716.0,20.6
44,45,5.55,1675640.0,20.62
45,46,5.11,1677448.0,20.64
46,47,4.91,1674104.0,20.6
47,48,7.13,1674172.0,20.6
48,49,5.21,1674988.0,20.61
49,50,5.21,1675192.0,20.62
50,51,5.79,1675536.0,20.62
51,52,5.04,1678068.0,20.65
52,53,9.02,1679252.0,20.67
53,54,6.18,1678628.0,20.66
54,55,6.65,1679328.0,20.67
55,56,5.96,1678904.0,20.66
56,57,5.35,1680300.0,20.68
57,58,4.21,1678496.0,20.66
