,time_period,cpu,rss,memory
0,1,23.91,1449612.0,17.84
1,2,20.15,1541260.0,18.97
2,3,15.3,1525712.0,18.78
3,4,11.43,1534804.0,18.89
4,5,12.17,1537644.0,18.92
5,6,11.03,1540948.0,18.96
6,7,12.02,1545476.0,19.02
7,8,9.83,1545444.0,19.02
8,9,10.99,1547640.0,19.05
9,10,11.39,1546308.0,19.03
10,11,9.85,1549028.0,19.06
11,12,10.99,1548004.0,19.05
12,13,8.49,1549300.0,19.07
13,14,9.89,1549264.0,19.07
14,15,7.53,1555252.0,19.14
15,16,8.31,1554784.0,19.13
16,17,7.13,1550700.0,19.08
17,18,8.67,1546232.0,19.03
18,19,7.79,1546188.0,19.03
19,20,8.1,1547896.0,19.05
20,21,7.1,1549040.0,19.06
21,22,7.45,1549720.0,19.07
22,23,7.38,1550256.0,19.08
23,24,6.88,1553132.0,19.11
24,25,7.02,1553048.0,19.11
25,26,5.9,1553132.0,19.11
26,27,5.78,1555152.0,19.14
27,28,5.81,1559376.0,19.19
28,29,5.59,1556104.0,19.15
29,30,4.53,1558644.0,19.18
30,31,6.41,1558420.0,19.18
31,32,4.93,1556972.0,19.16
32,33,4.98,1555792.0,19.15
33,34,4.99,1558120.0,19.17
34,35,7.19,1557152.0,19.16
35,36,7.87,1565876.0,19.27
36,37,5.14,1564732.0,19.26
37,38,6.09,1563880.0,19.25
38,39,5.47,1568172.0,19.3
39,40,4.74,1567880.0,19.29
40,41,5.41,1569368.0,19.31
41,42,6.25,1568600.0,19.3
42,43,5.72,1570380.0,19.33
43,44,5.41,1571452.0,19.34
44,45,5.89,1577868.0,19.42
45,46,5.86,1579680.0,19.44
46,47,5.15,1578800.0,19.43
47,48,6.16,1580400.0,19.45
48,49,6.21,1581776.0,19.47
49,50,7.24,1578828.0,19.43
50,51,6.54,1582212.0,19.47
51,52,5.66,1579916.0,19.44
52,53,8.54,1580144.0,19.45
53,54,4.16,1579284.0,19.44
54,55,4.23,1583988.0,19.49
55,56,5.13,1583976.0,19.49
56,57,5.53,1583740.0,19.49
57,58,6.31,1588944.0,19.55
