,time_period,cpu,rss,memory
0,1,17.51,1208620.0,14.87
1,2,16.52,1275656.0,15.7
2,3,14.19,1305028.0,16.06
3,4,14.66,1332000.0,16.39
4,5,14.31,1335148.0,16.43
5,6,10.51,1342144.0,16.52
6,7,9.76,1341576.0,16.51
7,8,12.28,1344596.0,16.55
8,9,11.66,1348608.0,16.6
9,10,9.11,1345392.0,16.56
10,11,8.36,1347604.0,16.58
11,12,9.14,1349900.0,16.61
12,13,8.77,1344432.0,16.54
13,14,8.11,1346200.0,16.57
14,15,7.06,1343984.0,16.54
15,16,9.51,1346720.0,16.57
16,17,6.91,1335816.0,16.44
17,18,8.46,1331848.0,16.39
18,19,6.33,1332092.0,16.39
19,20,5.9,1335508.0,16.44
20,21,5.26,1333188.0,16.41
21,22,5.28,1332116.0,16.39
22,23,6.15,1335204.0,16.43
23,24,8.08,1334124.0,16.42
24,25,5.9,1333232.0,16.41
25,26,6.37,1334600.0,16.42
26,27,5.88,1332136.0,16.39
27,28,7.55,1334996.0,16.43
28,29,4.35,1338880.0,16.48
29,30,5.56,1337540.0,16.46
30,31,5.15,1344528.0,16.55
31,32,4.78,1342672.0,16.52
32,33,5.11,1345232.0,16.55
33,34,5.89,1346584.0,16.57
34,35,5.47,1351628.0,16.63
35,36,6.11,1360348.0,16.74
36,37,9.0,1360180.0,16.74
37,38,5.56,1361896.0,16.76
38,39,6.12,1362884.0,16.77
39,40,4.78,1361760.0,16.76
40,41,5.17,1363632.0,16.78
41,42,5.13,1363968.0,16.79
42,43,5.34,1365504.0,16.8
43,44,5.23,1363716.0,16.78
44,45,7.21,1368060.0,16.84
45,46,4.99,1369072.0,16.85
46,47,6.82,1370884.0,16.87
47,48,5.03,1369672.0,16.86
48,49,5.43,1369728.0,16.86
49,50,5.03,1373092.0,16.9
50,51,5.31,1372752.0,16.89
51,52,6.21,1373360.0,16.9
52,53,4.87,1373420.0,16.9
53,54,8.14,1376452.0,16.94
54,55,6.88,1375460.0,16.93
55,56,4.73,1376424.0,16.94
56,57,6.83,1378112.0,16.96
57,58,5.85,1380052.0,16.98
