,time_period,cpu,rss,memory
0,1,18.67,846980.0,10.42
1,2,15.93,847508.0,10.43
2,3,13.04,855552.0,10.53
3,4,11.74,857888.0,10.56
4,5,12.56,862472.0,10.61
5,6,12.09,861344.0,10.6
6,7,9.26,862632.0,10.62
7,8,8.95,864488.0,10.64
8,9,10.25,870364.0,10.71
9,10,7.41,869464.0,10.7
10,11,7.58,867364.0,10.67
11,12,7.92,868592.0,10.69
12,13,7.25,871500.0,10.72
13,14,6.97,872192.0,10.73
14,15,7.5,873512.0,10.75
15,16,6.78,874284.0,10.76
16,17,4.84,873528.0,10.75
17,18,6.04,875020.0,10.77
18,19,7.67,879464.0,10.82
19,20,6.12,878756.0,10.81
20,21,7.08,876108.0,10.78
21,22,6.23,876568.0,10.79
22,23,4.9,878024.0,10.81
23,24,5.43,877728.0,10.8
24,25,5.66,880880.0,10.84
25,26,7.01,879508.0,10.82
26,27,4.96,882532.0,10.86
27,28,6.01,882972.0,10.87
28,29,3.53,884408.0,10.88
29,30,5.76,887044.0,10.92
30,31,6.36,890084.0,10.95
31,32,5.31,885284.0,10.89
32,33,6.17,888360.0,10.93
33,34,4.79,887828.0,10.93
34,35,5.69,887388.0,10.92
35,36,5.35,888504.0,10.93
36,37,4.95,890432.0,10.96
37,38,4.94,887896.0,10.93
38,39,4.72,890360.0,10.96
39,40,6.89,888120.0,10.93
40,41,5.14,890264.0,10.96
41,42,4.78,887356.0,10.92
42,43,4.91,889252.0,10.94
43,44,4.86,887840.0,10.93
44,45,4.61,890928.0,10.96
45,46,4.39,887284.0,10.92
46,47,5.79,888076.0,10.93
47,48,7.84,887484.0,10.92
48,49,4.19,886920.0,10.91
49,50,4.02,889024.0,10.94
50,51,4.07,891356.0,10.97
51,52,4.18,890708.0,10.96
52,53,4.15,889904.0,10.95
53,54,5.21,890924.0,10.96
54,55,4.31,891428.0,10.97
55,56,3.86,890160.0,10.95
56,57,4.69,892020.0,10.98
57,58,6.24,893036.0,10.99
