,time_period,cpu,rss,memory
0,1,27.12,1304096.0,16.05
1,2,17.81,1318132.0,16.22
2,3,12.61,1367904.0,16.83
3,4,12.77,1377108.0,16.95
4,5,12.59,1379412.0,16.98
5,6,11.24,1380184.0,16.98
6,7,10.78,1383176.0,17.02
7,8,11.61,1388236.0,17.08
8,9,14.48,1387568.0,17.08
9,10,10.59,1387348.0,17.07
10,11,8.67,1388640.0,17.09
11,12,12.98,1391228.0,17.12
12,13,10.7,1398244.0,17.21
13,14,9.28,1393840.0,17.15
14,15,7.98,1393244.0,17.15
15,16,7.92,1394832.0,17.17
16,17,7.71,1394408.0,17.16
17,18,7.72,1391184.0,17.12
18,19,8.76,1390064.0,17.11
19,20,8.0,1394556.0,17.16
20,21,7.42,1391944.0,17.13
21,22,8.55,1390156.0,17.11
22,23,6.04,1392252.0,17.13
23,24,6.46,1393604.0,17.15
24,25,6.51,1394124.0,17.16
25,26,7.14,1393220.0,17.15
26,27,6.92,1400624.0,17.24
27,28,6.66,1402988.0,17.27
28,29,3.88,1402740.0,17.26
29,30,5.01,1402252.0,17.26
30,31,5.56,1402940.0,17.26
31,32,6.5,1403972.0,17.28
32,33,5.12,1405084.0,17.29
33,34,4.34,1403940.0,17.28
34,35,5.98,1403652.0,17.27
35,36,4.84,1405900.0,17.3
36,37,6.11,1405280.0,17.29
37,38,8.22,1409008.0,17.34
38,39,4.71,1408472.0,17.33
39,40,5.14,1407800.0,17.32
40,41,4.92,1407248.0,17.32
41,42,5.55,1410644.0,17.36
42,43,5.23,1408316.0,17.33
43,44,5.07,1408640.0,17.34
44,45,5.26,1410448.0,17.36
45,46,6.67,1411376.0,17.37
46,47,7.64,1413472.0,17.39
47,48,5.47,1413172.0,17.39
48,49,4.21,1415196.0,17.42
49,50,5.61,1413092.0,17.39
50,51,3.73,1411556.0,17.37
51,52,4.71,1409328.0,17.34
52,53,4.61,1415120.0,17.41
53,54,6.51,1412912.0,17.39
54,55,3.46,1411744.0,17.37
55,56,6.12,1411996.0,17.38
56,57,5.04,1414196.0,17.4
57,58,5.01,1417288.0,17.44
