,time_period,cpu,rss,memory
0,1,23.84,1596000.0,19.64
1,2,19.5,1659812.0,20.43
2,3,17.54,1662560.0,20.46
3,4,14.69,1667908.0,20.53
4,5,18.17,1669156.0,20.54
5,6,13.62,1674984.0,20.61
6,7,11.44,1671736.0,20.57
7,8,10.21,1672920.0,20.59
8,9,11.37,1673844.0,20.6
9,10,11.99,1674588.0,20.61
10,11,10.53,1673744.0,20.6
11,12,12.61,1686480.0,20.75
12,13,8.96,1685648.0,20.74
13,14,12.02,1684672.0,20.73
14,15,9.21,1689900.0,20.8
15,16,9.08,1689352.0,20.79
16,17,8.35,1691820.0,20.82
17,18,8.83,1689716.0,20.79
18,19,10.07,1690356.0,20.8
19,20,11.13,1689348.0,20.79
20,21,9.96,1690568.0,20.8
21,22,8.27,1689932.0,20.8
22,23,9.61,1691228.0,20.81
23,24,9.01,1689912.0,20.8
24,25,7.88,1692540.0,20.83
25,26,6.87,1692840.0,20.83
26,27,6.39,1693288.0,20.84
27,28,6.86,1694768.0,20.86
28,29,3.33,1697332.0,20.89
29,30,4.86,1698084.0,20.9
30,31,5.14,1700208.0,20.92
31,32,6.12,1696892.0,20.88
32,33,4.73,1699412.0,20.91
33,34,5.38,1696744.0,20.88
34,35,5.76,1697772.0,20.89
35,36,4.91,1698124.0,20.9
36,37,6.03,1700836.0,20.93
37,38,5.42,1699704.0,20.92
38,39,4.2,1702064.0,20.95
39,40,4.78,1700872.0,20.93
40,41,5.34,1701960.0,20.94
41,42,4.63,1701448.0,20.94
42,43,3.83,1703412.0,20.96
43,44,6.03,1704264.0,20.97
44,45,4.73,1702160.0,20.95
45,46,5.21,1704356.0,20.97
46,47,6.84,1704800.0,20.98
47,48,5.0,1703796.0,20.97
48,49,6.76,1707492.0,21.01
49,50,3.78,1705952.0,20.99
50,51,4.91,1706472.0,21.0
51,52,4.33,1709104.0,21.03
52,53,3.51,1709808.0,21.04
53,54,5.06,1708824.0,21.03
54,55,4.3,1707140.0,21.01
55,56,4.21,1709196.0,21.03
56,57,3.98,1709276.0,21.03
57,58,4.46,1708496.0,21.03
