,time_period,cpu,rss,memory
0,1,19.37,1552416.0,19.1
1,2,19.95,1608544.0,19.8
2,3,15.15,1613508.0,19.86
3,4,12.12,1618320.0,19.92
4,5,11.6,1619388.0,19.93
5,6,12.7,1623692.0,19.98
6,7,9.82,1627516.0,20.03
7,8,11.18,1634004.0,20.11
8,9,7.82,1638704.0,20.17
9,10,7.71,1637064.0,20.15
10,11,9.1,1639416.0,20.18
11,12,11.12,1642144.0,20.21
12,13,7.2,1638176.0,20.16
13,14,8.61,1636948.0,20.14
14,15,6.66,1640052.0,20.18
15,16,9.06,1637612.0,20.15
16,17,7.88,1638060.0,20.16
17,18,8.37,1641752.0,20.2
18,19,6.97,1643164.0,20.22
19,20,10.03,1646248.0,20.26
20,21,10.76,1642756.0,20.22
21,22,5.65,1643300.0,20.22
22,23,7.6,1658512.0,20.41
23,24,7.3,1645808.0,20.25
24,25,6.07,1646800.0,20.27
25,26,5.46,1646920.0,20.27
26,27,5.79,1647656.0,20.28
27,28,4.9,1649268.0,20.3
28,29,4.33,1648160.0,20.28
29,30,7.4,1650108.0,20.31
30,31,5.48,1649516.0,20.3
31,32,7.19,1648524.0,20.29
32,33,6.24,1651864.0,20.33
33,34,6.14,1653688.0,20.35
34,35,6.63,1653340.0,20.35
35,36,7.14,1658496.0,20.41
36,37,4.93,1657956.0,20.4
37,38,6.11,1657700.0,20.4
38,39,6.28,1658400.0,20.41
39,40,5.16,1659840.0,20.43
40,41,4.83,1657888.0,20.4
41,42,6.17,1660456.0,20.43
42,43,5.79,1661524.0,20.45
43,44,6.66,1660964.0,20.44
44,45,5.61,1659372.0,20.42
45,46,5.63,1664216.0,20.48
46,47,4.53,1661396.0,20.45
47,48,6.3,1662860.0,20.46
48,49,7.69,1662808.0,20.46
49,50,4.87,1663496.0,20.47
50,51,5.72,1673976.0,20.6
51,52,4.18,1666560.0,20.51
52,53,6.31,1659268.0,20.42
53,54,9.33,1670308.0,20.56
54,55,6.09,1670052.0,20.55
55,56,4.91,1670860.0,20.56
56,57,5.61,1671888.0,20.57
57,58,5.34,1670324.0,20.56
