,time_period,cpu,rss,memory
0,1,19.32,1420556.0,17.48
1,2,17.8,1506024.0,18.53
2,3,15.75,1513956.0,18.63
3,4,15.29,1524248.0,18.76
4,5,11.22,1523608.0,18.75
5,6,12.41,1527672.0,18.8
6,7,8.77,1527776.0,18.8
7,8,11.18,1530980.0,18.84
8,9,10.13,1531652.0,18.85
9,10,11.31,1534600.0,18.89
10,11,8.81,1530364.0,18.83
11,12,10.35,1534072.0,18.88
12,13,9.54,1530600.0,18.84
13,14,10.88,1530904.0,18.84
14,15,7.45,1532216.0,18.86
15,16,11.39,1531068.0,18.84
16,17,7.61,1533888.0,18.88
17,18,10.53,1534540.0,18.88
18,19,7.9,1537416.0,18.92
19,20,6.69,1538256.0,18.93
20,21,8.18,1542280.0,18.98
21,22,8.22,1542340.0,18.98
22,23,8.15,1541224.0,18.97
23,24,7.98,1540628.0,18.96
24,25,7.45,1543248.0,18.99
25,26,5.76,1539380.0,18.94
26,27,7.11,1543768.0,19.0
27,28,7.65,1542660.0,18.98
28,29,4.35,1544684.0,19.01
29,30,4.13,1544584.0,19.01
30,31,4.23,1545332.0,19.02
31,32,4.88,1547088.0,19.04
32,33,3.88,1548020.0,19.05
33,34,4.3,1544128.0,19.0
34,35,4.58,1549188.0,19.06
35,36,5.23,1548420.0,19.06
36,37,4.51,1548220.0,19.05
37,38,5.64,1547960.0,19.05
38,39,5.08,1551104.0,19.09
39,40,5.42,1548812.0,19.06
40,41,5.39,1548320.0,19.05
41,42,5.12,1550392.0,19.08
42,43,4.74,1550016.0,19.07
43,44,4.28,1547124.0,19.04
44,45,4.88,1548144.0,19.05
45,46,5.39,1551568.0,19.09
46,47,3.61,1551344.0,19.09
47,48,4.86,1550872.0,19.09
48,49,3.83,1554516.0,19.13
49,50,5.36,1551988.0,19.1
50,51,4.1,1552876.0,19.11
51,52,6.34,1554656.0,19.13
52,53,4.09,1555620.0,19.14
53,54,7.24,1554616.0,19.13
54,55,4.59,1556096.0,19.15
55,56,5.26,1554804.0,19.13
56,57,4.6,1555604.0,19.14
57,58,6.21,1559272.0,19.19
