,time_period,cpu,rss,memory
0,1,20.43,813284.0,10.01
1,2,19.15,820236.0,10.09
2,3,16.23,822168.0,10.12
3,4,11.85,827344.0,10.18
4,5,12.79,827304.0,10.18
5,6,11.21,831760.0,10.24
6,7,11.31,843620.0,10.38
7,8,10.38,844248.0,10.39
8,9,11.3,851820.0,10.48
9,10,11.43,854336.0,10.51
10,11,10.34,855244.0,10.52
11,12,9.35,856128.0,10.54
12,13,7.49,855868.0,10.53
13,14,9.31,858412.0,10.56
14,15,7.54,857680.0,10.55
15,16,7.8,861632.0,10.6
16,17,10.69,860944.0,10.59
17,18,6.54,861412.0,10.6
18,19,7.74,865196.0,10.65
19,20,8.59,864568.0,10.64
20,21,7.59,865800.0,10.65
21,22,7.57,864584.0,10.64
22,23,7.14,865988.0,10.66
23,24,7.12,868556.0,10.69
24,25,6.56,868756.0,10.69
25,26,6.02,866464.0,10.66
26,27,6.47,868572.0,10.69
27,28,7.79,867076.0,10.67
28,29,4.18,870304.0,10.71
29,30,6.46,868896.0,10.69
30,31,4.94,871808.0,10.73
31,32,5.1,872400.0,10.74
32,33,5.08,872528.0,10.74
33,34,4.64,871036.0,10.72
34,35,5.14,871800.0,10.73
35,36,5.44,871636.0,10.73
36,37,4.74,873512.0,10.75
37,38,6.11,872532.0,10.74
38,39,5.76,877560.0,10.8
39,40,4.4,876096.0,10.78
40,41,5.21,876408.0,10.79
41,42,5.24,877096.0,10.79
42,43,5.11,878740.0,10.81
43,44,4.53,877792.0,10.8
44,45,4.48,878708.0,10.81
45,46,6.81,879508.0,10.82
46,47,4.86,880412.0,10.83
47,48,5.71,881384.0,10.85
48,49,3.55,881856.0,10.85
49,50,4.64,880336.0,10.83
50,51,5.8,883548.0,10.87
51,52,5.25,880316.0,10.83
52,53,4.34,882856.0,10.86
53,54,4.63,883152.0,10.87
54,55,4.71,883072.0,10.87
55,56,4.56,883696.0,10.87
56,57,4.73,883900.0,10.88
57,58,4.48,883260.0,10.87
