,time_period,cpu,rss,memory
0,1,23.48,1163736.0,14.32
1,2,15.92,1186528.0,14.6
2,3,15.64,1187656.0,14.62
3,4,11.26,1190908.0,14.66
4,5,13.75,1193028.0,14.68
5,6,10.63,1197064.0,14.73
6,7,10.01,1195628.0,14.71
7,8,10.39,1199588.0,14.76
8,9,9.14,1200188.0,14.77
9,10,9.16,1205060.0,14.83
10,11,8.24,1206360.0,14.85
11,12,12.62,1216288.0,14.97
12,13,7.49,1217256.0,14.98
13,14,6.81,1219012.0,15.0
14,15,5.93,1216552.0,14.97
15,16,11.92,1220424.0,15.02
16,17,8.12,1223200.0,15.05
17,18,5.56,1223056.0,15.05
18,19,6.35,1224108.0,15.06
19,20,9.96,1223484.0,15.06
20,21,7.28,1228172.0,15.11
21,22,6.21,1226156.0,15.09
22,23,5.38,1227560.0,15.11
23,24,7.17,1226924.0,15.1
24,25,6.84,1228472.0,15.12
25,26,6.35,1218016.0,14.99
26,27,5.27,1217712.0,14.99
27,28,6.57,1220576.0,15.02
28,29,4.71,1220264.0,15.02
29,30,5.81,1219796.0,15.01
30,31,6.24,1220964.0,15.03
31,32,4.26,1223748.0,15.06
32,33,4.49,1222908.0,15.05
33,34,4.41,1221784.0,15.04
34,35,5.53,1225516.0,15.08
35,36,5.76,1224208.0,15.07
36,37,5.91,1224976.0,15.07
37,38,4.93,1225968.0,15.09
38,39,4.66,1227000.0,15.1
39,40,6.26,1230788.0,15.15
40,41,4.64,1240848.0,15.27
41,42,4.84,1241020.0,15.27
42,43,5.16,1242176.0,15.29
43,44,4.69,1243500.0,15.3
44,45,6.22,1246392.0,15.34
45,46,5.84,1244252.0,15.31
46,47,6.31,1245432.0,15.33
47,48,5.89,1247008.0,15.35
48,49,6.81,1249240.0,15.37
49,50,4.38,1250352.0,15.39
50,51,6.25,1251576.0,15.4
51,52,5.99,1254488.0,15.44
52,53,5.16,1253344.0,15.42
53,54,5.02,1251256.0,15.4
54,55,4.56,1253700.0,15.43
55,56,5.1,1254096.0,15.43
56,57,8.67,1255848.0,15.45
57,58,5.66,1253512.0,15.43
