,time_period,cpu,rss,memory
0,1,16.49,836660.0,10.3
1,2,18.38,841028.0,10.35
2,3,20.41,848196.0,10.44
3,4,15.33,848368.0,10.44
4,5,11.94,851436.0,10.48
5,6,10.58,854768.0,10.52
6,7,13.31,854916.0,10.52
7,8,9.71,852868.0,10.5
8,9,11.09,859068.0,10.57
9,10,12.35,865664.0,10.65
10,11,8.6,867124.0,10.67
11,12,11.95,871652.0,10.73
12,13,8.5,873716.0,10.75
13,14,8.49,873284.0,10.75
14,15,9.55,873840.0,10.75
15,16,8.29,876156.0,10.78
16,17,9.66,879044.0,10.82
17,18,7.79,876980.0,10.79
18,19,7.9,882728.0,10.86
19,20,6.82,880224.0,10.83
20,21,7.77,880248.0,10.83
21,22,8.99,882800.0,10.86
22,23,7.11,884720.0,10.89
23,24,6.53,884424.0,10.88
24,25,6.54,884024.0,10.88
25,26,6.11,888620.0,10.94
26,27,5.76,886092.0,10.9
27,28,5.14,885192.0,10.89
28,29,5.54,888308.0,10.93
29,30,4.88,887128.0,10.92
30,31,6.36,887720.0,10.92
31,32,4.98,889564.0,10.95
32,33,4.34,890116.0,10.95
33,34,4.61,888324.0,10.93
34,35,5.01,889068.0,10.94
35,36,4.48,889464.0,10.95
36,37,4.41,892372.0,10.98
37,38,4.98,892532.0,10.98
38,39,5.51,892536.0,10.98
39,40,5.34,889936.0,10.95
40,41,4.73,895704.0,11.02
41,42,4.63,892792.0,10.99
42,43,5.75,894788.0,11.01
43,44,4.64,897368.0,11.04
44,45,4.71,896284.0,11.03
45,46,4.76,896340.0,11.03
46,47,4.06,898292.0,11.05
47,48,4.08,899380.0,11.07
48,49,3.79,896940.0,11.04
49,50,5.04,897492.0,11.04
50,51,4.49,899764.0,11.07
51,52,4.39,899544.0,11.07
52,53,5.28,899208.0,11.07
53,54,6.05,903344.0,11.12
54,55,5.63,900476.0,11.08
55,56,4.48,901696.0,11.1
56,57,4.35,902132.0,11.1
57,58,5.29,902660.0,11.11
