,time_period,cpu,rss,memory
0,1,18.88,1434996.0,17.66
1,2,14.52,1441576.0,17.74
2,3,14.72,1511204.0,18.6
3,4,13.95,1515148.0,18.65
4,5,11.93,1514340.0,18.64
5,6,11.8,1529204.0,18.82
6,7,8.93,1532380.0,18.86
7,8,7.95,1534540.0,18.88
8,9,8.51,1538856.0,18.94
9,10,7.39,1539636.0,18.95
10,11,6.82,1541636.0,18.97
11,12,8.31,1539344.0,18.94
12,13,6.22,1541268.0,18.97
13,14,8.65,1542504.0,18.98
14,15,6.68,1543016.0,18.99
15,16,6.94,1542192.0,18.98
16,17,5.9,1543944.0,19.0
17,18,5.36,1542996.0,18.99
18,19,6.52,1546192.0,19.03
19,20,6.36,1543612.0,19.0
20,21,6.39,1542116.0,18.98
21,22,5.19,1545516.0,19.02
22,23,6.79,1544684.0,19.01
23,24,6.31,1546396.0,19.03
24,25,6.67,1549756.0,19.07
25,26,5.06,1550028.0,19.07
26,27,5.75,1544484.0,19.01
27,28,5.0,1545388.0,19.02
28,29,3.69,1547044.0,19.04
29,30,6.35,1545720.0,19.02
30,31,5.02,1544844.0,19.01
31,32,7.86,1549168.0,19.06
32,33,6.03,1550928.0,19.09
33,34,7.04,1550724.0,19.08
34,35,5.55,1550404.0,19.08
35,36,5.03,1552412.0,19.1
36,37,5.32,1551296.0,19.09
37,38,5.01,1553720.0,19.12
38,39,5.65,1553428.0,19.12
39,40,6.54,1552260.0,19.1
40,41,5.17,1552184.0,19.1
41,42,4.79,1552640.0,19.11
42,43,7.27,1553852.0,19.12
43,44,6.5,1552632.0,19.11
44,45,5.42,1555816.0,19.15
45,46,4.66,1555408.0,19.14
46,47,6.66,1558344.0,19.18
47,48,5.93,1559080.0,19.19
48,49,5.39,1558308.0,19.18
49,50,5.49,1558092.0,19.17
50,51,5.26,1558696.0,19.18
51,52,6.31,1558912.0,19.18
52,53,7.67,1559988.0,19.2
53,54,5.43,1562808.0,19.23
54,55,4.86,1564140.0,19.25
55,56,5.79,1565172.0,19.26
56,57,6.91,1567148.0,19.29
57,58,5.29,1568616.0,19.3
