,time_period,cpu,rss,memory
0,1,23.08,1434444.0,17.65
1,2,16.78,1442052.0,17.75
2,3,14.19,1462132.0,17.99
3,4,10.75,1465332.0,18.03
4,5,13.07,1488996.0,18.32
5,6,11.31,1495444.0,18.4
6,7,11.71,1498384.0,18.44
7,8,9.31,1498076.0,18.44
8,9,9.82,1503296.0,18.5
9,10,8.68,1502404.0,18.49
10,11,8.75,1508340.0,18.56
11,12,7.27,1506032.0,18.53
12,13,9.88,1509188.0,18.57
13,14,7.56,1506460.0,18.54
14,15,7.84,1509296.0,18.57
15,16,7.16,1509364.0,18.57
16,17,6.04,1505680.0,18.53
17,18,8.42,1505544.0,18.53
18,19,8.06,1504780.0,18.52
19,20,5.62,1504412.0,18.51
20,21,8.66,1508348.0,18.56
21,22,7.78,1502268.0,18.49
22,23,7.21,1502680.0,18.49
23,24,6.31,1503068.0,18.5
24,25,9.4,1506272.0,18.54
25,26,5.04,1504464.0,18.51
26,27,5.79,1507448.0,18.55
27,28,6.47,1510652.0,18.59
28,29,4.06,1507400.0,18.55
29,30,8.56,1511468.0,18.6
30,31,7.33,1511844.0,18.61
31,32,7.85,1512136.0,18.61
32,33,8.07,1515500.0,18.65
33,34,6.51,1513808.0,18.63
34,35,9.76,1516128.0,18.66
35,36,8.24,1514248.0,18.63
36,37,6.87,1518064.0,18.68
37,38,6.27,1519132.0,18.69
38,39,8.32,1521712.0,18.73
39,40,7.7,1519488.0,18.7
40,41,5.29,1523264.0,18.75
41,42,6.97,1523320.0,18.75
42,43,8.12,1528208.0,18.81
43,44,7.52,1520524.0,18.71
44,45,6.04,1521080.0,18.72
45,46,7.5,1520956.0,18.72
46,47,7.61,1523588.0,18.75
47,48,8.23,1525924.0,18.78
48,49,8.87,1525008.0,18.77
49,50,6.65,1525296.0,18.77
50,51,7.3,1526060.0,18.78
51,52,8.08,1529032.0,18.82
52,53,5.93,1528204.0,18.81
53,54,7.84,1529832.0,18.83
54,55,7.57,1534444.0,18.88
55,56,6.82,1534644.0,18.89
56,57,6.17,1535328.0,18.89
57,58,5.38,1535796.0,18.9
