,time_period,cpu,rss,memory
0,1,21.93,1156500.0,14.23
1,2,14.9,1166632.0,14.36
2,3,15.66,1172084.0,14.42
3,4,10.06,1174676.0,14.46
4,5,10.94,1177952.0,14.5
5,6,10.71,1179460.0,14.51
6,7,10.1,1180984.0,14.53
7,8,11.33,1180716.0,14.53
8,9,9.87,1185312.0,14.59
9,10,10.2,1184676.0,14.58
10,11,7.21,1186220.0,14.6
11,12,10.35,1188568.0,14.63
12,13,7.25,1185404.0,14.59
13,14,7.6,1185168.0,14.58
14,15,8.75,1185424.0,14.59
15,16,12.0,1185088.0,14.58
16,17,7.11,1187940.0,14.62
17,18,5.6,1188552.0,14.63
18,19,7.35,1190456.0,14.65
19,20,7.34,1190060.0,14.65
20,21,6.27,1192252.0,14.67
21,22,6.25,1195204.0,14.71
22,23,6.76,1193864.0,14.69
23,24,6.28,1192636.0,14.68
24,25,6.75,1195968.0,14.72
25,26,4.65,1195104.0,14.71
26,27,5.84,1195236.0,14.71
27,28,5.84,1195908.0,14.72
28,29,4.26,1198600.0,14.75
29,30,6.79,1200432.0,14.77
30,31,4.71,1202332.0,14.8
31,32,4.54,1201892.0,14.79
32,33,5.39,1201720.0,14.79
33,34,6.08,1204716.0,14.83
34,35,5.17,1204356.0,14.82
35,36,6.12,1207284.0,14.86
36,37,6.64,1208800.0,14.88
37,38,5.73,1209900.0,14.89
38,39,5.26,1212048.0,14.92
39,40,6.2,1209392.0,14.88
40,41,5.88,1209564.0,14.89
41,42,5.61,1211080.0,14.9
42,43,6.05,1214212.0,14.94
43,44,6.45,1212236.0,14.92
44,45,5.62,1214936.0,14.95
45,46,6.77,1214892.0,14.95
46,47,5.66,1215948.0,14.96
47,48,5.53,1217192.0,14.98
48,49,8.47,1223904.0,15.06
49,50,6.14,1221592.0,15.03
50,51,6.56,1221588.0,15.03
51,52,7.27,1223600.0,15.06
52,53,5.11,1222832.0,15.05
53,54,4.49,1225304.0,15.08
54,55,5.96,1236240.0,15.21
55,56,4.29,1233100.0,15.17
56,57,4.86,1233652.0,15.18
57,58,7.9,1235572.0,15.21
