,time_period,cpu,rss,memory
0,1,20.61,1582964.0,19.48
1,2,17.06,1591684.0,19.59
2,3,15.61,1607552.0,19.78
3,4,12.6,1630908.0,20.07
4,5,10.7,1632732.0,20.09
5,6,11.33,1638176.0,20.16
6,7,11.52,1638756.0,20.17
7,8,8.68,1642448.0,20.21
8,9,10.26,1642868.0,20.22
9,10,9.21,1646488.0,20.26
10,11,11.18,1641072.0,20.2
11,12,7.12,1642676.0,20.22
12,13,7.78,1642024.0,20.21
13,14,7.95,1642420.0,20.21
14,15,8.06,1644880.0,20.24
15,16,5.72,1645660.0,20.25
16,17,6.32,1643272.0,20.22
17,18,8.74,1648660.0,20.29
18,19,6.46,1649968.0,20.3
19,20,9.3,1644876.0,20.24
20,21,6.94,1644196.0,20.23
21,22,6.99,1650088.0,20.31
22,23,5.85,1636568.0,20.14
23,24,6.22,1638012.0,20.16
24,25,6.91,1638952.0,20.17
25,26,6.83,1647704.0,20.28
26,27,5.33,1638564.0,20.16
27,28,5.45,1640028.0,20.18
28,29,3.65,1637740.0,20.15
29,30,6.08,1635812.0,20.13
30,31,7.43,1637256.0,20.15
31,32,5.54,1636004.0,20.13
32,33,5.83,1638416.0,20.16
33,34,5.44,1638268.0,20.16
34,35,4.46,1639640.0,20.18
35,36,6.37,1638312.0,20.16
36,37,5.09,1639684.0,20.18
37,38,5.67,1641308.0,20.2
38,39,6.69,1641800.0,20.2
39,40,4.96,1642868.0,20.22
40,41,4.51,1643332.0,20.22
41,42,5.29,1642120.0,20.21
42,43,6.49,1646848.0,20.27
43,44,4.85,1644332.0,20.24
44,45,6.71,1653380.0,20.35
45,46,5.03,1652492.0,20.34
46,47,4.99,1653528.0,20.35
47,48,7.72,1662112.0,20.45
48,49,6.97,1661328.0,20.44
49,50,6.97,1663136.0,20.47
50,51,4.24,1662676.0,20.46
51,52,4.92,1664444.0,20.48
52,53,5.49,1668356.0,20.53
53,54,5.37,1669052.0,20.54
54,55,5.22,1670588.0,20.56
55,56,4.03,1670344.0,20.56
56,57,5.42,1672220.0,20.58
57,58,6.67,1671360.0,20.57
