,time_period,cpu,rss,memory
0,1,24.44,822336.0,10.12
1,2,22.78,834108.0,10.26
2,3,21.3,840452.0,10.34
3,4,13.94,842648.0,10.37
4,5,15.44,846652.0,10.42
5,6,13.11,850864.0,10.47
6,7,11.15,851196.0,10.48
7,8,11.82,853384.0,10.5
8,9,11.72,858036.0,10.56
9,10,13.06,857144.0,10.55
10,11,11.7,862356.0,10.61
11,12,9.69,864332.0,10.64
12,13,9.86,865676.0,10.65
13,14,12.31,864204.0,10.64
14,15,11.41,866624.0,10.66
15,16,9.6,860764.0,10.59
16,17,9.22,864224.0,10.64
17,18,9.8,865452.0,10.65
18,19,8.14,864632.0,10.64
19,20,8.8,865464.0,10.65
20,21,12.94,867448.0,10.68
21,22,8.16,866176.0,10.66
22,23,10.93,867696.0,10.68
23,24,9.11,866868.0,10.67
24,25,7.69,866564.0,10.66
25,26,7.58,867768.0,10.68
26,27,7.12,868500.0,10.69
27,28,8.75,866216.0,10.66
28,29,4.25,869788.0,10.7
29,30,5.81,871000.0,10.72
30,31,6.52,870540.0,10.71
31,32,6.64,871088.0,10.72
32,33,5.94,872792.0,10.74
33,34,5.74,873368.0,10.75
34,35,6.21,872996.0,10.74
35,36,4.15,873660.0,10.75
36,37,6.39,873452.0,10.75
37,38,6.05,875152.0,10.77
38,39,5.06,872980.0,10.74
39,40,4.41,877732.0,10.8
40,41,5.13,876064.0,10.78
41,42,5.56,875520.0,10.77
42,43,5.58,873384.0,10.75
43,44,5.38,879144.0,10.82
44,45,5.28,876616.0,10.79
45,46,5.82,877416.0,10.8
46,47,6.93,876900.0,10.79
47,48,5.47,879308.0,10.82
48,49,6.69,878276.0,10.81
49,50,4.48,879256.0,10.82
50,51,4.46,879208.0,10.82
51,52,4.89,880392.0,10.83
52,53,4.88,877788.0,10.8
53,54,5.34,879072.0,10.82
54,55,4.65,881012.0,10.84
55,56,4.56,880512.0,10.84
56,57,5.59,880636.0,10.84
57,58,6.09,880780.0,10.84
