,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,13.0,2.0,1.0,13.0,6.0,2.0,24.0,34.0,9.0,12.0,7.0,8.0,2,0.03636363636363636,0.6727272727272727,0.7090909090909091
1,2,11.0,4.0,7.0,9.0,8.0,4.0,16.0,36.0,10.0,10.0,5.0,8.0,2,0.01818181818181818,0.03636363636363636,0.05454545454545454
2,3,13.0,4.0,3.0,15.0,4.0,2.0,14.0,34.0,11.0,8.0,10.0,9.0,2,0.18181818181818182,0.18181818181818182,0.36363636363636365
3,4,23.0,3.0,11.0,12.0,4.0,2.0,11.0,29.0,4.0,9.0,3.0,10.0,1,0.32727272727272727,0.8545454545454545,1.1818181818181817
4,5,18.0,4.0,8.0,8.0,2.0,3.0,10.0,31.0,6.0,12.0,8.0,9.0,1,0.12727272727272726,0.3090909090909091,0.43636363636363634
5,6,20.0,3.0,9.0,14.0,2.0,2.0,18.0,24.0,5.0,9.0,4.0,10.0,1,0.16363636363636364,0.9818181818181818,1.1454545454545455
6,7,21.0,4.0,6.0,9.0,3.0,2.0,17.0,25.0,5.0,7.0,9.0,13.0,1,0.6363636363636364,0.9272727272727272,1.5636363636363635
7,8,18.0,2.0,9.0,16.0,3.0,3.0,11.0,27.0,8.0,7.0,1.0,8.0,1,0.07272727272727272,0.7636363636363637,0.8363636363636364
8,9,20.0,5.0,8.0,12.0,9.0,2.0,10.0,34.0,10.0,6.0,6.0,10.0,1,0.4727272727272727,0.16363636363636364,0.6363636363636364
9,10,19.0,4.0,8.0,15.0,6.0,5.0,13.0,30.0,6.0,4.0,0.0,5.0,1,0.09090909090909091,0.6,0.6909090909090909
10,11,22.0,3.0,11.0,8.0,2.0,0.0,15.0,27.0,7.0,12.0,5.0,12.0,1,0.9636363636363636,0.9090909090909091,1.8727272727272726
11,12,15.0,2.0,2.0,13.0,7.0,1.0,17.0,35.0,8.0,13.0,11.0,7.0,2,0.8545454545454545,0.38181818181818183,1.2363636363636363
12,13,18.0,1.0,7.0,16.0,5.0,1.0,15.0,26.0,7.0,9.0,4.0,4.0,1,0.05454545454545454,0.8181818181818182,0.8727272727272728
13,14,18.0,5.0,4.0,13.0,3.0,4.0,13.0,36.0,8.0,10.0,4.0,12.0,1,0.5454545454545454,0.23636363636363636,0.7818181818181817
14,15,19.0,2.0,10.0,11.0,6.0,1.0,13.0,28.0,7.0,10.0,6.0,11.0,1,0.7272727272727273,0.7090909090909091,1.4363636363636365
15,16,16.0,1.0,9.0,17.0,6.0,2.0,10.0,29.0,11.0,5.0,3.0,9.0,1,0.7636363636363637,0.5818181818181818,1.3454545454545455
16,17,16.0,2.0,7.0,18.0,3.0,5.0,8.0,38.0,11.0,13.0,1.0,11.0,1,0.2727272727272727,0.2545454545454545,0.5272727272727272
17,18,16.0,0.0,4.0,9.0,6.0,4.0,12.0,42.0,16.0,12.0,7.0,9.0,2,0.9454545454545454,0.05454545454545454,1.0
18,19,19.0,4.0,2.0,15.0,1.0,1.0,18.0,33.0,10.0,15.0,6.0,7.0,1,0.5636363636363636,0.7454545454545455,1.309090909090909
19,20,15.0,2.0,7.0,15.0,7.0,1.0,8.0,34.0,9.0,14.0,2.0,11.0,1,0.9818181818181818,0.2909090909090909,1.2727272727272727
20,21,18.0,5.0,9.0,10.0,2.0,2.0,15.0,30.0,6.0,10.0,6.0,12.0,1,0.8727272727272727,0.6181818181818182,1.4909090909090907
21,22,24.0,0.0,10.0,18.0,1.0,3.0,15.0,20.0,9.0,5.0,2.0,8.0,3,0.6909090909090909,1.0,1.690909090909091
