,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
21,22,4.0,12.0,16.0,9.0,4.0,0.0,5.0,45.0,14.0,12.0,13.0,8.0,2,0.36363636363636365,0.6181818181818182,0.9818181818181818
22,23,3.0,11.0,11.0,8.0,5.0,2.0,6.0,46.0,7.0,14.0,10.0,7.0,2,0.09090909090909091,0.23636363636363636,0.32727272727272727
23,24,7.0,8.0,9.0,6.0,9.0,0.0,3.0,52.0,13.0,20.0,9.0,13.0,2,0.10909090909090909,0.4909090909090909,0.6
24,25,8.0,15.0,7.0,9.0,5.0,2.0,2.0,54.0,14.0,18.0,9.0,11.0,2,0.3090909090909091,0.2,0.509090909090909
25,26,6.0,12.0,10.0,14.0,7.0,5.0,2.0,53.0,8.0,19.0,9.0,5.0,2,0.23636363636363636,0.8,1.0363636363636364
26,27,6.0,6.0,15.0,12.0,6.0,2.0,2.0,44.0,10.0,15.0,8.0,5.0,2,0.07272727272727272,0.8909090909090909,0.9636363636363636
27,28,3.0,1.0,4.0,5.0,2.0,4.0,1.0,27.0,7.0,8.0,3.0,1.0,2,0.2909090909090909,0.45454545454545453,0.7454545454545454
28,29,9.0,1.0,12.0,13.0,2.0,8.0,2.0,46.0,26.0,3.0,2.0,8.0,1,0.14545454545454545,0.7636363636363637,0.9090909090909092
29,30,11.0,1.0,17.0,11.0,3.0,7.0,3.0,49.0,23.0,5.0,3.0,6.0,1,0.4727272727272727,0.38181818181818183,0.8545454545454545
30,31,7.0,4.0,13.0,14.0,5.0,10.0,2.0,55.0,24.0,6.0,2.0,7.0,1,0.7636363636363637,0.4727272727272727,1.2363636363636363
31,32,10.0,2.0,22.0,10.0,5.0,9.0,3.0,48.0,20.0,4.0,3.0,4.0,1,0.6909090909090909,0.6727272727272727,1.3636363636363638
32,33,12.0,1.0,14.0,5.0,4.0,7.0,4.0,47.0,19.0,5.0,5.0,6.0,1,0.7090909090909091,0.07272727272727272,0.7818181818181819
33,34,10.0,4.0,25.0,12.0,10.0,6.0,3.0,42.0,14.0,5.0,3.0,2.0,1,0.8545454545454545,0.9818181818181818,1.8363636363636364
34,35,11.0,3.0,18.0,7.0,9.0,10.0,2.0,55.0,28.0,4.0,1.0,6.0,1,0.509090909090909,0.6,1.109090909090909
35,36,12.0,6.0,11.0,17.0,2.0,14.0,4.0,46.0,17.0,5.0,3.0,7.0,1,1.0,0.4,1.4
36,37,9.0,3.0,17.0,14.0,8.0,7.0,1.0,47.0,19.0,5.0,3.0,8.0,1,0.8363636363636363,0.7090909090909091,1.5454545454545454
37,38,10.0,3.0,11.0,7.0,3.0,10.0,3.0,48.0,18.0,6.0,2.0,10.0,1,0.9636363636363636,0.03636363636363636,1.0
38,39,6.0,4.0,17.0,10.0,3.0,11.0,5.0,49.0,19.0,4.0,3.0,10.0,1,0.7272727272727273,0.14545454545454545,0.8727272727272728
39,40,7.0,3.0,17.0,5.0,3.0,4.0,7.0,51.0,27.0,6.0,5.0,8.0,1,0.01818181818181818,0.5818181818181818,0.6
40,41,10.0,1.0,18.0,10.0,10.0,6.0,5.0,46.0,18.0,5.0,3.0,8.0,1,0.2727272727272727,0.2909090909090909,0.5636363636363636
41,42,11.0,1.0,14.0,11.0,5.0,3.0,5.0,42.0,20.0,3.0,2.0,6.0,1,0.8,0.36363636363636365,1.1636363636363636
42,43,5.0,0.0,20.0,10.0,5.0,13.0,1.0,52.0,21.0,6.0,2.0,10.0,1,0.6363636363636364,0.8545454545454545,1.4909090909090907
43,44,11.0,1.0,14.0,12.0,8.0,10.0,7.0,45.0,19.0,3.0,3.0,7.0,1,0.8909090909090909,0.2727272727272727,1.1636363636363636
44,45,6.0,0.0,17.0,2.0,6.0,7.0,4.0,59.0,30.0,5.0,3.0,8.0,1,0.8727272727272727,0.6545454545454545,1.5272727272727273
45,46,18.0,2.0,10.0,5.0,9.0,8.0,3.0,50.0,13.0,6.0,2.0,5.0,1,0.7454545454545455,0.09090909090909091,0.8363636363636364
46,47,9.0,3.0,18.0,13.0,1.0,8.0,2.0,46.0,22.0,2.0,3.0,8.0,1,0.34545454545454546,0.7272727272727273,1.0727272727272728
47,48,14.0,3.0,14.0,12.0,5.0,9.0,3.0,46.0,19.0,4.0,3.0,7.0,1,0.8181818181818182,0.10909090909090909,0.9272727272727274
48,49,8.0,2.0,19.0,9.0,7.0,8.0,4.0,54.0,20.0,11.0,3.0,3.0,1,0.6,0.43636363636363634,1.0363636363636364
49,50,12.0,1.0,13.0,7.0,5.0,2.0,2.0,44.0,17.0,3.0,0.0,14.0,1,0.9272727272727272,0.41818181818181815,1.3454545454545455
50,51,13.0,3.0,14.0,7.0,5.0,8.0,5.0,45.0,18.0,5.0,3.0,13.0,1,0.9090909090909091,0.2545454545454545,1.1636363636363636
51,52,6.0,2.0,12.0,12.0,4.0,7.0,2.0,49.0,21.0,4.0,4.0,14.0,1,0.4,0.32727272727272727,0.7272727272727273
52,53,7.0,2.0,21.0,7.0,5.0,13.0,3.0,53.0,23.0,1.0,1.0,6.0,1,0.5818181818181818,0.6363636363636364,1.2181818181818183
53,54,11.0,3.0,15.0,8.0,4.0,4.0,1.0,52.0,26.0,6.0,0.0,7.0,1,0.9454545454545454,0.3090909090909091,1.2545454545454544
54,55,7.0,2.0,22.0,8.0,6.0,8.0,5.0,46.0,17.0,4.0,3.0,8.0,1,0.38181818181818183,0.5636363636363636,0.9454545454545454
