,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,7.0,5.0,11.0,10.0,4.0,5.0,21.0,27.0,4.0,2.0,21.0,2.0,1,0.12727272727272726,0.7818181818181819,0.9090909090909092
1,2,10.0,4.0,6.0,10.0,4.0,3.0,19.0,29.0,8.0,4.0,19.0,2.0,1,0.3090909090909091,0.4727272727272727,0.7818181818181817
2,3,11.0,3.0,9.0,7.0,6.0,8.0,19.0,29.0,3.0,4.0,19.0,2.0,1,0.6545454545454545,0.5636363636363636,1.2181818181818183
3,4,5.0,4.0,10.0,7.0,8.0,3.0,23.0,32.0,10.0,5.0,19.0,4.0,1,0.4909090909090909,0.509090909090909,1.0
4,5,7.0,2.0,7.0,9.0,5.0,4.0,29.0,26.0,10.0,3.0,22.0,0.0,1,0.6,0.9818181818181818,1.5818181818181818
5,6,6.0,11.0,7.0,8.0,3.0,9.0,20.0,36.0,7.0,1.0,19.0,3.0,1,0.34545454545454546,0.2545454545454545,0.6
6,7,12.0,7.0,7.0,12.0,5.0,1.0,21.0,25.0,9.0,3.0,11.0,4.0,1,0.36363636363636365,0.7272727272727273,1.0909090909090908
7,8,10.0,4.0,8.0,6.0,5.0,6.0,20.0,28.0,6.0,4.0,24.0,3.0,1,0.5818181818181818,0.6909090909090909,1.2727272727272727
8,9,7.0,4.0,11.0,9.0,4.0,5.0,15.0,28.0,8.0,2.0,24.0,6.0,1,0.6181818181818182,0.6181818181818182,1.2363636363636363
9,10,5.0,4.0,15.0,15.0,7.0,4.0,14.0,33.0,9.0,0.0,13.0,3.0,1,0.8727272727272727,0.2,1.0727272727272728
10,11,9.0,5.0,9.0,8.0,3.0,4.0,29.0,25.0,6.0,1.0,14.0,1.0,1,0.16363636363636364,0.9454545454545454,1.1090909090909091
11,12,5.0,5.0,10.0,7.0,4.0,5.0,25.0,31.0,6.0,3.0,16.0,3.0,1,0.9636363636363636,0.5818181818181818,1.5454545454545454
12,13,9.0,5.0,12.0,8.0,5.0,4.0,20.0,27.0,8.0,2.0,22.0,2.0,1,0.05454545454545454,0.7090909090909091,0.7636363636363637
13,14,9.0,5.0,8.0,11.0,6.0,5.0,17.0,33.0,9.0,3.0,15.0,7.0,1,0.45454545454545453,0.12727272727272726,0.5818181818181818
14,15,12.0,2.0,5.0,9.0,9.0,6.0,27.0,24.0,2.0,4.0,20.0,3.0,1,0.2727272727272727,1.0,1.2727272727272727
15,16,6.0,7.0,4.0,3.0,5.0,7.0,20.0,35.0,6.0,3.0,19.0,9.0,1,0.509090909090909,0.21818181818181817,0.7272727272727272
16,17,5.0,5.0,9.0,4.0,10.0,9.0,15.0,40.0,6.0,3.0,16.0,7.0,1,0.21818181818181817,0.03636363636363636,0.2545454545454545
17,18,9.0,9.0,9.0,11.0,4.0,3.0,18.0,28.0,5.0,1.0,16.0,7.0,1,0.09090909090909091,0.5272727272727272,0.6181818181818182
18,19,4.0,5.0,13.0,11.0,3.0,4.0,23.0,28.0,8.0,3.0,16.0,5.0,1,0.6909090909090909,0.6727272727272727,1.3636363636363638
19,20,9.0,7.0,12.0,11.0,9.0,3.0,18.0,32.0,4.0,2.0,7.0,3.0,1,0.4727272727272727,0.2727272727272727,0.7454545454545454
20,21,11.0,2.0,2.0,7.0,9.0,3.0,26.0,27.0,8.0,1.0,19.0,8.0,1,0.8363636363636363,0.8909090909090909,1.727272727272727
21,22,5.0,6.0,11.0,10.0,5.0,4.0,23.0,26.0,5.0,3.0,18.0,7.0,1,0.10909090909090909,0.8363636363636363,0.9454545454545454
22,23,7.0,7.0,12.0,14.0,6.0,3.0,20.0,28.0,5.0,4.0,16.0,2.0,1,0.03636363636363636,0.6545454545454545,0.6909090909090909
23,24,12.0,4.0,8.0,9.0,3.0,2.0,21.0,22.0,5.0,3.0,19.0,2.0,1,0.07272727272727272,0.9636363636363636,1.0363636363636364
24,25,6.0,2.0,11.0,3.0,7.0,3.0,19.0,32.0,8.0,3.0,23.0,4.0,1,0.2,0.4909090909090909,0.6909090909090909
25,26,9.0,1.0,8.0,9.0,3.0,3.0,17.0,32.0,14.0,7.0,20.0,5.0,1,0.32727272727272727,0.23636363636363636,0.5636363636363636
26,27,5.0,3.0,7.0,9.0,3.0,9.0,21.0,32.0,8.0,6.0,22.0,4.0,1,0.01818181818181818,0.45454545454545453,0.4727272727272727
27,28,2.0,4.0,2.0,8.0,1.0,0.0,10.0,13.0,2.0,4.0,8.0,5.0,2,0.2545454545454545,0.9272727272727272,1.1818181818181817
28,29,14.0,7.0,4.0,12.0,1.0,6.0,15.0,28.0,6.0,5.0,2.0,12.0,2,0.14545454545454545,0.36363636363636365,0.509090909090909
29,30,7.0,9.0,10.0,8.0,0.0,8.0,15.0,32.0,6.0,6.0,16.0,12.0,2,0.7090909090909091,0.18181818181818182,0.8909090909090909
30,31,4.0,8.0,8.0,16.0,3.0,4.0,8.0,34.0,10.0,7.0,10.0,20.0,2,0.23636363636363636,0.16363636363636364,0.4
31,32,10.0,9.0,11.0,8.0,4.0,5.0,13.0,35.0,9.0,6.0,6.0,17.0,2,0.18181818181818182,0.05454545454545454,0.23636363636363636
32,33,9.0,3.0,4.0,8.0,1.0,1.0,22.0,25.0,4.0,7.0,9.0,15.0,2,0.5636363636363636,0.8545454545454545,1.418181818181818
33,34,11.0,5.0,8.0,7.0,0.0,5.0,14.0,26.0,3.0,8.0,11.0,22.0,2,0.7818181818181819,0.7636363636363637,1.5454545454545454
34,35,10.0,6.0,8.0,7.0,1.0,4.0,15.0,31.0,9.0,9.0,7.0,22.0,2,0.7272727272727273,0.41818181818181815,1.1454545454545455
35,36,10.0,7.0,7.0,14.0,1.0,5.0,13.0,29.0,7.0,6.0,8.0,19.0,2,0.9818181818181818,0.4,1.3818181818181818
36,37,8.0,7.0,8.0,9.0,3.0,6.0,14.0,32.0,5.0,10.0,8.0,14.0,2,0.5454545454545454,0.09090909090909091,0.6363636363636364
37,38,8.0,3.0,12.0,10.0,0.0,2.0,13.0,25.0,5.0,10.0,7.0,24.0,2,0.8545454545454545,0.9090909090909091,1.7636363636363637
38,39,11.0,9.0,9.0,8.0,1.0,3.0,12.0,26.0,1.0,8.0,9.0,23.0,2,0.43636363636363634,0.8181818181818182,1.2545454545454546
39,40,10.0,7.0,10.0,13.0,0.0,5.0,10.0,27.0,5.0,5.0,6.0,24.0,2,0.6363636363636364,0.7454545454545455,1.3818181818181818
40,41,13.0,8.0,9.0,8.0,3.0,2.0,11.0,31.0,7.0,10.0,7.0,21.0,2,0.7636363636363637,0.3090909090909091,1.0727272727272728
41,42,7.0,11.0,6.0,16.0,2.0,0.0,10.0,29.0,7.0,4.0,5.0,21.0,2,0.5272727272727272,0.6363636363636364,1.1636363636363636
42,43,7.0,5.0,6.0,18.0,2.0,1.0,14.0,27.0,6.0,11.0,7.0,20.0,2,0.7454545454545455,0.8,1.5454545454545454
43,44,9.0,6.0,14.0,12.0,5.0,1.0,18.0,25.0,9.0,3.0,2.0,19.0,2,0.8,0.8727272727272727,1.6727272727272728
44,45,11.0,5.0,6.0,12.0,2.0,5.0,14.0,30.0,5.0,11.0,7.0,18.0,2,0.8181818181818182,0.34545454545454546,1.1636363636363636
45,46,10.0,2.0,8.0,10.0,2.0,5.0,12.0,31.0,5.0,10.0,10.0,19.0,2,0.6727272727272727,0.2909090909090909,0.9636363636363636
46,47,11.0,10.0,6.0,7.0,3.0,7.0,14.0,38.0,8.0,7.0,4.0,18.0,2,0.9090909090909091,0.10909090909090909,1.018181818181818
47,48,9.0,9.0,5.0,11.0,3.0,3.0,11.0,30.0,5.0,7.0,3.0,24.0,2,0.9454545454545454,0.5454545454545454,1.4909090909090907
48,49,7.0,10.0,12.0,11.0,1.0,6.0,8.0,33.0,7.0,5.0,5.0,24.0,2,0.38181818181818183,0.32727272727272727,0.7090909090909091
49,50,8.0,10.0,12.0,10.0,1.0,5.0,10.0,38.0,11.0,7.0,7.0,15.0,2,0.9272727272727272,0.01818181818181818,0.9454545454545454
50,51,11.0,3.0,5.0,10.0,0.0,9.0,13.0,41.0,7.0,16.0,6.0,13.0,2,1.0,0.07272727272727272,1.0727272727272728
51,52,6.0,8.0,10.0,11.0,1.0,5.0,8.0,30.0,8.0,5.0,11.0,18.0,2,0.4,0.14545454545454545,0.5454545454545454
52,53,7.0,5.0,9.0,10.0,2.0,4.0,14.0,32.0,6.0,9.0,3.0,23.0,2,0.41818181818181815,0.43636363636363634,0.8545454545454545
53,54,9.0,3.0,4.0,16.0,3.0,2.0,15.0,28.0,6.0,8.0,11.0,16.0,2,0.2909090909090909,0.6,0.8909090909090909
54,55,6.0,1.0,7.0,7.0,3.0,8.0,17.0,33.0,9.0,6.0,9.0,21.0,2,0.8909090909090909,0.38181818181818183,1.2727272727272727
