,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,4.0,6.0,9.0,8.0,4.0,4.0,4.0,44.0,9.0,7.0,23.0,8.0,2,0.01818181818181818,0.2,0.2181818181818182
1,2,2.0,8.0,12.0,2.0,5.0,7.0,1.0,41.0,4.0,12.0,29.0,12.0,2,0.4,0.9090909090909091,1.309090909090909
2,3,3.0,4.0,9.0,3.0,5.0,5.0,3.0,44.0,5.0,10.0,23.0,10.0,2,0.10909090909090909,0.38181818181818183,0.4909090909090909
3,4,5.0,8.0,18.0,5.0,2.0,7.0,2.0,37.0,6.0,7.0,13.0,16.0,2,0.41818181818181815,0.5818181818181818,1.0
4,5,5.0,6.0,12.0,6.0,7.0,6.0,2.0,37.0,4.0,8.0,23.0,15.0,2,0.38181818181818183,0.7818181818181819,1.1636363636363636
5,6,4.0,8.0,13.0,2.0,2.0,7.0,6.0,36.0,8.0,4.0,19.0,20.0,2,0.23636363636363636,0.8727272727272727,1.1090909090909091
6,7,3.0,5.0,11.0,0.0,5.0,2.0,3.0,27.0,4.0,5.0,32.0,15.0,2,0.6909090909090909,1.0,1.690909090909091
7,8,6.0,6.0,7.0,5.0,5.0,11.0,4.0,48.0,4.0,11.0,21.0,8.0,2,1.0,0.2545454545454545,1.2545454545454544
8,9,4.0,3.0,7.0,6.0,8.0,11.0,3.0,49.0,10.0,8.0,22.0,9.0,2,0.4727272727272727,0.16363636363636364,0.6363636363636364
9,10,3.0,5.0,14.0,5.0,5.0,5.0,5.0,37.0,9.0,6.0,16.0,20.0,2,0.3090909090909091,0.6545454545454545,0.9636363636363636
10,11,3.0,7.0,12.0,3.0,6.0,8.0,4.0,36.0,5.0,5.0,16.0,16.0,2,0.9090909090909091,0.5454545454545454,1.4545454545454546
11,12,2.0,7.0,10.0,3.0,5.0,8.0,5.0,43.0,11.0,4.0,25.0,12.0,2,0.6,0.5636363636363636,1.1636363636363636
12,13,6.0,8.0,11.0,2.0,5.0,12.0,10.0,38.0,2.0,6.0,11.0,13.0,2,0.2545454545454545,0.36363636363636365,0.6181818181818182
