,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,22.0,10.0,18.0,2.0,2.0,4.0,6.0,27.0,7.0,1.0,14.0,8.0,2,0.07272727272727272,0.7636363636363637,0.8363636363636364
1,2,9.0,5.0,17.0,6.0,5.0,3.0,6.0,23.0,7.0,1.0,23.0,16.0,2,0.12727272727272726,0.8545454545454545,0.9818181818181817
2,3,22.0,7.0,14.0,11.0,0.0,5.0,9.0,21.0,7.0,1.0,12.0,9.0,2,0.2,0.9090909090909091,1.1090909090909091
3,4,17.0,2.0,19.0,7.0,5.0,2.0,10.0,23.0,9.0,3.0,9.0,12.0,2,0.23636363636363636,0.7272727272727273,0.9636363636363636
4,5,23.0,7.0,19.0,8.0,5.0,2.0,3.0,21.0,5.0,0.0,13.0,9.0,2,0.2909090909090909,0.9636363636363636,1.2545454545454544
5,6,22.0,4.0,16.0,7.0,5.0,1.0,8.0,23.0,8.0,1.0,15.0,8.0,2,0.6363636363636364,0.8363636363636363,1.4727272727272727
6,7,20.0,6.0,26.0,3.0,3.0,4.0,9.0,22.0,6.0,3.0,7.0,8.0,2,0.6,0.9454545454545454,1.5454545454545454
7,8,21.0,9.0,16.0,6.0,4.0,4.0,7.0,25.0,4.0,2.0,13.0,8.0,2,0.9818181818181818,0.7090909090909091,1.690909090909091
8,9,13.0,6.0,15.0,6.0,3.0,1.0,9.0,27.0,10.0,4.0,16.0,13.0,2,0.5818181818181818,0.45454545454545453,1.0363636363636364
9,10,24.0,10.0,13.0,3.0,1.0,4.0,6.0,31.0,7.0,3.0,13.0,10.0,2,0.5272727272727272,0.5636363636363636,1.0909090909090908
10,11,14.0,5.0,14.0,7.0,3.0,3.0,11.0,22.0,7.0,2.0,15.0,8.0,2,0.38181818181818183,0.5818181818181818,0.9636363636363636
11,12,22.0,5.0,9.0,9.0,6.0,4.0,3.0,26.0,7.0,3.0,20.0,11.0,2,0.6181818181818182,0.7454545454545455,1.3636363636363638
12,13,10.0,4.0,17.0,12.0,4.0,2.0,10.0,28.0,13.0,3.0,14.0,8.0,2,0.41818181818181815,0.2727272727272727,0.6909090909090909
13,14,16.0,10.0,15.0,4.0,4.0,6.0,7.0,33.0,8.0,3.0,12.0,5.0,2,0.3090909090909091,0.09090909090909091,0.4
14,15,20.0,5.0,19.0,8.0,2.0,0.0,6.0,21.0,10.0,3.0,14.0,11.0,2,0.14545454545454545,0.8909090909090909,1.0363636363636364
15,16,12.0,3.0,24.0,3.0,1.0,5.0,8.0,30.0,15.0,4.0,14.0,9.0,2,0.45454545454545453,0.509090909090909,0.9636363636363636
16,17,15.0,10.0,16.0,7.0,4.0,0.0,9.0,27.0,11.0,1.0,11.0,6.0,2,0.8363636363636363,0.38181818181818183,1.2181818181818183
17,18,18.0,6.0,15.0,8.0,0.0,4.0,6.0,28.0,10.0,3.0,15.0,10.0,2,0.8727272727272727,0.41818181818181815,1.2909090909090908
18,19,13.0,8.0,18.0,10.0,5.0,2.0,8.0,30.0,5.0,4.0,13.0,8.0,2,0.32727272727272727,0.2545454545454545,0.5818181818181818
19,20,24.0,7.0,18.0,3.0,3.0,4.0,6.0,26.0,7.0,1.0,10.0,12.0,2,0.09090909090909091,0.8,0.890909090909091
20,21,14.0,11.0,24.0,6.0,0.0,2.0,7.0,20.0,5.0,2.0,14.0,6.0,2,0.7818181818181819,0.9818181818181818,1.7636363636363637
21,22,14.0,7.0,14.0,6.0,3.0,1.0,5.0,24.0,8.0,1.0,21.0,16.0,2,0.05454545454545454,0.8181818181818182,0.8727272727272728
