,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,16.0,5.0,3.0,1.0,5.0,6.0,6.0,40.0,12.0,2.0,15.0,17.0,2,0.12727272727272726,0.6,0.7272727272727273
1,2,22.0,8.0,3.0,4.0,9.0,3.0,8.0,37.0,8.0,0.0,15.0,11.0,2,0.2545454545454545,0.7090909090909091,0.9636363636363636
2,3,19.0,5.0,2.0,3.0,3.0,4.0,2.0,39.0,7.0,5.0,15.0,12.0,2,0.3090909090909091,0.43636363636363634,0.7454545454545454
3,4,24.0,6.0,2.0,3.0,5.0,3.0,7.0,38.0,13.0,3.0,16.0,8.0,2,0.8909090909090909,0.6909090909090909,1.5818181818181818
4,5,23.0,8.0,5.0,2.0,7.0,4.0,5.0,43.0,8.0,5.0,14.0,8.0,2,0.21818181818181817,0.4,0.6181818181818182
5,6,12.0,5.0,5.0,3.0,4.0,9.0,7.0,40.0,17.0,0.0,15.0,16.0,2,0.9636363636363636,0.38181818181818183,1.3454545454545455
6,7,19.0,4.0,5.0,3.0,9.0,6.0,7.0,35.0,8.0,2.0,16.0,9.0,2,0.6909090909090909,0.6181818181818182,1.309090909090909
7,8,20.0,6.0,5.0,3.0,8.0,5.0,5.0,40.0,13.0,1.0,12.0,14.0,2,0.6727272727272727,0.4727272727272727,1.1454545454545455
8,9,24.0,2.0,3.0,4.0,5.0,4.0,6.0,33.0,7.0,3.0,15.0,13.0,2,0.8363636363636363,0.8727272727272727,1.709090909090909
9,10,17.0,6.0,3.0,2.0,6.0,5.0,3.0,47.0,15.0,6.0,14.0,8.0,2,0.34545454545454546,0.16363636363636364,0.509090909090909
10,11,14.0,9.0,7.0,5.0,6.0,4.0,3.0,44.0,11.0,8.0,16.0,10.0,2,0.6363636363636364,0.07272727272727272,0.7090909090909091
11,12,16.0,1.0,6.0,4.0,7.0,7.0,5.0,41.0,12.0,3.0,12.0,12.0,2,0.32727272727272727,0.18181818181818182,0.509090909090909
12,13,10.0,11.0,6.0,1.0,11.0,5.0,1.0,51.0,9.0,5.0,20.0,9.0,2,0.45454545454545453,0.23636363636363636,0.6909090909090909
13,14,24.0,4.0,2.0,3.0,4.0,5.0,1.0,32.0,7.0,0.0,14.0,21.0,2,0.16363636363636364,0.9636363636363636,1.1272727272727272
14,15,19.0,6.0,4.0,8.0,6.0,3.0,6.0,39.0,10.0,4.0,16.0,7.0,2,0.6181818181818182,0.3090909090909091,0.9272727272727272
15,16,17.0,2.0,2.0,1.0,8.0,6.0,12.0,41.0,11.0,3.0,9.0,14.0,2,0.9272727272727272,0.4909090909090909,1.4181818181818182
16,17,23.0,5.0,5.0,1.0,7.0,6.0,8.0,35.0,9.0,2.0,14.0,10.0,2,0.10909090909090909,0.7636363636363637,0.8727272727272728
17,18,18.0,4.0,6.0,4.0,9.0,0.0,7.0,38.0,12.0,6.0,19.0,8.0,2,1.0,0.509090909090909,1.509090909090909
18,19,12.0,6.0,5.0,6.0,5.0,4.0,7.0,41.0,12.0,7.0,11.0,15.0,2,0.43636363636363634,0.05454545454545454,0.4909090909090909
19,20,16.0,9.0,2.0,5.0,7.0,6.0,10.0,39.0,7.0,2.0,12.0,10.0,2,0.18181818181818182,0.2727272727272727,0.45454545454545453
20,21,14.0,4.0,4.0,3.0,8.0,7.0,8.0,41.0,12.0,2.0,14.0,15.0,2,0.36363636363636365,0.32727272727272727,0.6909090909090909
21,22,18.0,4.0,10.0,2.0,7.0,2.0,8.0,33.0,10.0,3.0,14.0,15.0,2,0.8181818181818182,0.6545454545454545,1.4727272727272727
22,23,13.0,7.0,5.0,2.0,6.0,10.0,6.0,50.0,8.0,7.0,12.0,12.0,2,0.9090909090909091,0.12727272727272726,1.0363636363636364
23,24,12.0,3.0,8.0,1.0,6.0,7.0,8.0,47.0,9.0,5.0,8.0,9.0,2,0.8,0.03636363636363636,0.8363636363636364
24,25,19.0,6.0,4.0,5.0,2.0,7.0,5.0,40.0,11.0,4.0,9.0,15.0,2,0.03636363636363636,0.34545454545454546,0.38181818181818183
25,26,13.0,6.0,7.0,3.0,7.0,7.0,6.0,45.0,13.0,3.0,12.0,14.0,2,0.2,0.14545454545454545,0.34545454545454546
26,27,19.0,4.0,5.0,0.0,7.0,3.0,6.0,41.0,8.0,7.0,15.0,14.0,2,0.01818181818181818,0.5454545454545454,0.5636363636363636
27,28,3.0,0.0,4.0,4.0,4.0,4.0,0.0,15.0,5.0,2.0,3.0,12.0,1,0.6,0.8909090909090909,1.4909090909090907
28,29,13.0,8.0,22.0,2.0,5.0,7.0,7.0,30.0,6.0,3.0,12.0,8.0,1,0.09090909090909091,0.8545454545454545,0.9454545454545454
