,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,21.0,5.0,16.0,8.0,5.0,1.0,2.0,20.0,5.0,2.0,16.0,13.0,1,0.5818181818181818,0.9636363636363636,1.5454545454545454
1,2,11.0,5.0,14.0,8.0,4.0,4.0,5.0,25.0,6.0,1.0,22.0,12.0,2,0.23636363636363636,0.8,1.0363636363636364
2,3,16.0,4.0,18.0,12.0,6.0,1.0,6.0,24.0,11.0,1.0,12.0,10.0,2,0.16363636363636364,0.7090909090909091,0.8727272727272728
3,4,17.0,3.0,12.0,18.0,5.0,3.0,5.0,22.0,8.0,3.0,19.0,7.0,2,0.8727272727272727,0.8909090909090909,1.7636363636363637
4,5,14.0,2.0,9.0,11.0,9.0,3.0,2.0,37.0,20.0,2.0,14.0,9.0,2,0.4,0.12727272727272726,0.5272727272727273
5,6,13.0,2.0,9.0,19.0,3.0,2.0,8.0,17.0,8.0,0.0,17.0,12.0,1,0.2545454545454545,0.9818181818181818,1.2363636363636363
6,7,11.0,5.0,14.0,19.0,8.0,2.0,5.0,25.0,5.0,3.0,11.0,14.0,2,0.34545454545454546,0.7818181818181819,1.1272727272727274
7,8,18.0,3.0,13.0,20.0,3.0,0.0,4.0,24.0,10.0,4.0,12.0,8.0,2,0.10909090909090909,0.8545454545454545,0.9636363636363636
8,9,12.0,3.0,13.0,19.0,2.0,2.0,6.0,21.0,8.0,2.0,16.0,13.0,2,0.43636363636363634,0.9272727272727272,1.3636363636363635
9,10,17.0,1.0,8.0,12.0,10.0,5.0,3.0,32.0,12.0,0.0,11.0,9.0,2,0.7636363636363637,0.18181818181818182,0.9454545454545455
10,11,14.0,2.0,14.0,18.0,10.0,1.0,5.0,28.0,8.0,2.0,8.0,12.0,2,0.6545454545454545,0.5818181818181818,1.2363636363636363
11,12,13.0,3.0,12.0,15.0,7.0,7.0,5.0,32.0,10.0,4.0,12.0,11.0,2,0.2,0.07272727272727272,0.2727272727272727
12,13,17.0,3.0,13.0,9.0,2.0,1.0,7.0,17.0,6.0,2.0,16.0,21.0,1,0.9636363636363636,1.0,1.9636363636363636
13,14,9.0,2.0,14.0,19.0,7.0,2.0,6.0,24.0,9.0,3.0,7.0,18.0,2,0.5272727272727272,0.8727272727272727,1.4
14,15,14.0,1.0,10.0,10.0,5.0,3.0,6.0,30.0,14.0,1.0,14.0,9.0,2,0.05454545454545454,0.16363636363636364,0.21818181818181817
15,16,16.0,4.0,13.0,10.0,4.0,4.0,5.0,31.0,12.0,3.0,18.0,7.0,2,0.5454545454545454,0.2727272727272727,0.8181818181818181
16,17,16.0,7.0,13.0,14.0,10.0,1.0,3.0,30.0,8.0,2.0,12.0,12.0,2,0.09090909090909091,0.43636363636363634,0.5272727272727272
17,18,17.0,0.0,11.0,13.0,8.0,1.0,4.0,24.0,8.0,1.0,17.0,13.0,2,0.32727272727272727,0.8181818181818182,1.1454545454545455
18,19,16.0,3.0,10.0,17.0,3.0,1.0,3.0,27.0,10.0,6.0,14.0,12.0,2,0.2727272727272727,0.5454545454545454,0.8181818181818181
19,20,13.0,0.0,9.0,16.0,9.0,0.0,4.0,29.0,10.0,5.0,15.0,6.0,2,0.9454545454545454,0.38181818181818183,1.3272727272727272
20,21,12.0,5.0,11.0,14.0,11.0,4.0,10.0,31.0,9.0,1.0,17.0,5.0,2,0.14545454545454545,0.2909090909090909,0.43636363636363634
