,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,11.0,3.0,9.0,9.0,9.0,0.0,10.0,38.0,8.0,15.0,14.0,9.0,1,0.10909090909090909,0.45454545454545453,0.5636363636363636
1,2,15.0,0.0,8.0,6.0,9.0,4.0,13.0,40.0,8.0,16.0,7.0,8.0,2,0.18181818181818182,0.23636363636363636,0.4181818181818182
2,3,9.0,2.0,10.0,5.0,12.0,6.0,9.0,41.0,7.0,8.0,5.0,14.0,1,0.2909090909090909,0.05454545454545454,0.34545454545454546
3,4,14.0,2.0,5.0,6.0,4.0,5.0,13.0,38.0,5.0,19.0,15.0,9.0,1,0.2545454545454545,0.8181818181818182,1.0727272727272728
4,5,10.0,3.0,6.0,4.0,9.0,1.0,8.0,37.0,8.0,8.0,14.0,12.0,1,0.5818181818181818,0.21818181818181817,0.7999999999999999
5,6,15.0,4.0,3.0,9.0,9.0,2.0,13.0,39.0,6.0,11.0,6.0,14.0,1,0.8181818181818182,0.509090909090909,1.3272727272727272
6,7,9.0,4.0,5.0,7.0,13.0,2.0,14.0,40.0,7.0,8.0,15.0,10.0,1,0.38181818181818183,0.4727272727272727,0.8545454545454545
7,8,15.0,2.0,14.0,4.0,8.0,1.0,6.0,40.0,8.0,14.0,12.0,9.0,1,0.36363636363636365,0.36363636363636365,0.7272727272727273
8,9,10.0,2.0,4.0,7.0,14.0,7.0,4.0,41.0,5.0,9.0,13.0,11.0,1,0.8363636363636363,0.12727272727272726,0.9636363636363636
9,10,21.0,3.0,4.0,6.0,12.0,3.0,9.0,39.0,9.0,8.0,11.0,10.0,1,0.9636363636363636,0.5636363636363636,1.5272727272727273
10,11,14.0,2.0,11.0,6.0,10.0,6.0,11.0,38.0,5.0,12.0,8.0,12.0,2,0.4,0.16363636363636364,0.5636363636363637
11,12,15.0,2.0,7.0,9.0,8.0,3.0,13.0,29.0,6.0,9.0,13.0,11.0,1,0.5272727272727272,0.8727272727272727,1.4
12,13,14.0,5.0,7.0,7.0,6.0,5.0,7.0,41.0,6.0,14.0,10.0,7.0,1,0.6181818181818182,0.03636363636363636,0.6545454545454545
13,14,17.0,2.0,9.0,6.0,8.0,5.0,5.0,32.0,6.0,6.0,20.0,11.0,1,0.6727272727272727,0.9636363636363636,1.6363636363636362
14,15,18.0,4.0,7.0,11.0,7.0,2.0,12.0,34.0,4.0,13.0,15.0,3.0,1,0.9090909090909091,0.9272727272727272,1.8363636363636364
15,16,15.0,3.0,6.0,3.0,8.0,5.0,11.0,36.0,8.0,10.0,10.0,9.0,2,0.6363636363636364,0.2727272727272727,0.9090909090909091
16,17,11.0,2.0,11.0,10.0,6.0,7.0,14.0,32.0,5.0,12.0,14.0,8.0,1,0.8727272727272727,0.6909090909090909,1.5636363636363635
17,18,9.0,4.0,3.0,9.0,9.0,6.0,17.0,40.0,5.0,9.0,11.0,11.0,1,0.09090909090909091,0.32727272727272727,0.4181818181818182
18,19,16.0,5.0,8.0,6.0,8.0,2.0,7.0,38.0,9.0,11.0,14.0,7.0,1,0.2727272727272727,0.2545454545454545,0.5272727272727272
19,20,13.0,3.0,11.0,4.0,10.0,0.0,7.0,41.0,7.0,16.0,12.0,6.0,1,0.4909090909090909,0.3090909090909091,0.8
20,21,17.0,3.0,8.0,9.0,10.0,4.0,15.0,34.0,7.0,7.0,9.0,8.0,2,0.7090909090909091,0.6,1.309090909090909
21,22,18.0,2.0,10.0,6.0,7.0,3.0,7.0,37.0,8.0,12.0,14.0,8.0,1,0.23636363636363636,0.5454545454545454,0.7818181818181817
22,23,13.0,3.0,12.0,9.0,16.0,3.0,7.0,40.0,4.0,13.0,8.0,7.0,1,0.03636363636363636,0.4,0.4363636363636364
23,24,15.0,3.0,6.0,12.0,10.0,2.0,12.0,30.0,7.0,7.0,7.0,13.0,1,0.45454545454545453,0.8545454545454545,1.309090909090909
24,25,13.0,1.0,7.0,9.0,7.0,2.0,8.0,37.0,9.0,14.0,12.0,13.0,1,0.12727272727272726,0.2909090909090909,0.41818181818181815
25,26,11.0,1.0,5.0,8.0,6.0,4.0,12.0,38.0,8.0,17.0,15.0,11.0,1,0.01818181818181818,0.6363636363636364,0.6545454545454545
26,27,15.0,2.0,5.0,5.0,7.0,1.0,8.0,35.0,6.0,12.0,13.0,11.0,1,0.05454545454545454,0.6545454545454545,0.7090909090909091
27,28,9.0,0.0,5.0,3.0,5.0,4.0,7.0,18.0,5.0,3.0,3.0,4.0,2,0.07272727272727272,0.7090909090909091,0.7818181818181819
28,29,18.0,2.0,10.0,4.0,2.0,8.0,14.0,38.0,16.0,9.0,5.0,5.0,2,0.16363636363636364,0.7272727272727273,0.8909090909090909
29,30,20.0,4.0,12.0,10.0,1.0,5.0,10.0,38.0,17.0,6.0,6.0,4.0,2,0.14545454545454545,0.41818181818181815,0.5636363636363636
30,31,15.0,4.0,14.0,7.0,3.0,4.0,12.0,32.0,14.0,5.0,6.0,5.0,2,0.41818181818181815,0.43636363636363634,0.8545454545454545
31,32,16.0,4.0,14.0,9.0,2.0,4.0,13.0,32.0,14.0,7.0,6.0,9.0,2,0.43636363636363634,0.6727272727272727,1.1090909090909091
32,33,15.0,4.0,10.0,7.0,3.0,6.0,16.0,38.0,10.0,11.0,6.0,8.0,2,0.3090909090909091,0.2,0.509090909090909
33,34,15.0,2.0,13.0,5.0,1.0,5.0,15.0,30.0,14.0,6.0,1.0,12.0,2,0.9818181818181818,1.0,1.981818181818182
34,35,21.0,3.0,8.0,10.0,4.0,2.0,14.0,36.0,18.0,7.0,6.0,5.0,2,0.8,0.7636363636363637,1.5636363636363637
35,36,13.0,2.0,20.0,8.0,4.0,4.0,9.0,36.0,13.0,10.0,7.0,7.0,2,0.2,0.4909090909090909,0.6909090909090909
36,37,11.0,8.0,16.0,7.0,4.0,3.0,13.0,39.0,14.0,7.0,7.0,5.0,2,0.8545454545454545,0.09090909090909091,0.9454545454545454
37,38,15.0,5.0,9.0,7.0,3.0,3.0,19.0,32.0,13.0,3.0,4.0,7.0,2,0.8909090909090909,0.8909090909090909,1.7818181818181817
38,39,9.0,4.0,17.0,6.0,2.0,6.0,16.0,41.0,15.0,6.0,3.0,7.0,2,0.9272727272727272,0.38181818181818183,1.309090909090909
39,40,18.0,5.0,13.0,11.0,2.0,4.0,9.0,36.0,16.0,6.0,6.0,7.0,2,0.5454545454545454,0.34545454545454546,0.8909090909090909
40,41,14.0,1.0,16.0,4.0,1.0,6.0,13.0,30.0,12.0,8.0,4.0,11.0,2,0.6545454545454545,0.9454545454545454,1.6
41,42,21.0,4.0,18.0,5.0,5.0,4.0,12.0,36.0,14.0,7.0,2.0,5.0,2,0.4727272727272727,0.8,1.2727272727272727
42,43,25.0,4.0,13.0,8.0,3.0,6.0,3.0,38.0,15.0,4.0,7.0,5.0,2,1.0,0.7818181818181819,1.7818181818181817
43,44,13.0,1.0,13.0,9.0,2.0,7.0,15.0,36.0,16.0,7.0,5.0,9.0,2,0.9454545454545454,0.6181818181818182,1.5636363636363635
44,45,14.0,2.0,16.0,12.0,2.0,8.0,10.0,36.0,15.0,6.0,3.0,3.0,2,0.34545454545454546,0.5818181818181818,0.9272727272727272
45,46,14.0,6.0,11.0,7.0,4.0,3.0,11.0,41.0,16.0,7.0,6.0,7.0,2,0.7818181818181819,0.01818181818181818,0.8
46,47,13.0,3.0,14.0,8.0,0.0,4.0,17.0,32.0,15.0,5.0,4.0,11.0,2,0.7272727272727273,0.9090909090909091,1.6363636363636362
47,48,20.0,5.0,15.0,6.0,1.0,4.0,13.0,33.0,10.0,8.0,6.0,7.0,2,0.32727272727272727,0.8363636363636363,1.1636363636363636
48,49,14.0,4.0,14.0,9.0,2.0,8.0,13.0,38.0,14.0,8.0,7.0,4.0,2,0.21818181818181817,0.10909090909090909,0.32727272727272727
49,50,10.0,3.0,13.0,4.0,5.0,2.0,14.0,42.0,18.0,9.0,3.0,6.0,2,0.6,0.18181818181818182,0.7818181818181817
50,51,14.0,3.0,13.0,7.0,6.0,7.0,18.0,38.0,13.0,4.0,2.0,8.0,2,0.7454545454545455,0.7454545454545455,1.490909090909091
51,52,12.0,3.0,11.0,3.0,3.0,8.0,12.0,49.0,20.0,11.0,5.0,7.0,2,0.7636363636363637,0.07272727272727272,0.8363636363636364
52,53,14.0,3.0,12.0,5.0,1.0,8.0,13.0,41.0,14.0,11.0,6.0,4.0,2,0.5636363636363636,0.14545454545454545,0.709090909090909
53,54,18.0,7.0,10.0,4.0,3.0,4.0,15.0,36.0,12.0,6.0,7.0,6.0,2,0.6909090909090909,0.5272727272727272,1.2181818181818183
54,55,20.0,1.0,14.0,13.0,2.0,7.0,14.0,34.0,15.0,5.0,1.0,4.0,2,0.509090909090909,0.9818181818181818,1.4909090909090907
