,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,7.0,0.0,7.0,6.0,2.0,10.0,14.0,32.0,12.0,1.0,13.0,17.0,3,0.12727272727272726,0.509090909090909,0.6363636363636362
1,2,13.0,2.0,10.0,10.0,1.0,9.0,11.0,29.0,9.0,3.0,6.0,20.0,3,0.09090909090909091,0.5636363636363636,0.6545454545454545
2,3,9.0,4.0,6.0,5.0,1.0,15.0,15.0,42.0,8.0,7.0,9.0,13.0,3,0.43636363636363634,0.09090909090909091,0.5272727272727272
3,4,14.0,2.0,9.0,8.0,2.0,10.0,14.0,30.0,10.0,2.0,6.0,13.0,3,0.23636363636363636,0.36363636363636365,0.6
4,5,8.0,4.0,14.0,6.0,4.0,11.0,11.0,37.0,10.0,0.0,4.0,18.0,3,0.41818181818181815,0.2,0.6181818181818182
5,6,15.0,1.0,12.0,6.0,4.0,6.0,9.0,27.0,8.0,1.0,8.0,21.0,3,0.2545454545454545,0.7636363636363637,1.018181818181818
6,7,12.0,4.0,5.0,10.0,3.0,11.0,10.0,34.0,7.0,3.0,10.0,13.0,3,0.3090909090909091,0.03636363636363636,0.34545454545454546
7,8,8.0,2.0,10.0,4.0,1.0,7.0,12.0,30.0,11.0,3.0,12.0,22.0,3,0.9636363636363636,0.6181818181818182,1.5818181818181818
8,9,14.0,4.0,10.0,4.0,4.0,8.0,10.0,30.0,7.0,2.0,3.0,21.0,3,0.32727272727272727,0.5818181818181818,0.9090909090909091
9,10,11.0,3.0,10.0,5.0,1.0,12.0,10.0,33.0,7.0,4.0,12.0,19.0,3,0.8,0.2909090909090909,1.0909090909090908
10,11,10.0,2.0,8.0,9.0,3.0,5.0,13.0,29.0,14.0,2.0,9.0,20.0,3,0.5818181818181818,0.5454545454545454,1.1272727272727272
11,12,16.0,3.0,11.0,7.0,1.0,11.0,13.0,29.0,9.0,1.0,8.0,16.0,3,0.7818181818181819,0.6,1.3818181818181818
