,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,13.0,1.0,21.0,8.0,2.0,2.0,25.0,12.0,4.0,2.0,6.0,8.0,1,0.7818181818181819,0.9818181818181818,1.7636363636363637
1,2,9.0,5.0,20.0,5.0,3.0,3.0,13.0,28.0,13.0,1.0,7.0,18.0,1,0.18181818181818182,0.2727272727272727,0.45454545454545453
2,3,3.0,2.0,22.0,11.0,2.0,2.0,16.0,16.0,6.0,2.0,15.0,14.0,1,0.05454545454545454,0.9272727272727272,0.9818181818181818
3,4,8.0,1.0,23.0,8.0,2.0,2.0,13.0,16.0,8.0,1.0,12.0,17.0,1,0.5272727272727272,0.8909090909090909,1.418181818181818
4,5,6.0,4.0,22.0,9.0,2.0,3.0,19.0,21.0,4.0,1.0,10.0,11.0,1,0.5818181818181818,0.6545454545454545,1.2363636363636363
5,6,8.0,2.0,22.0,3.0,1.0,7.0,20.0,18.0,3.0,4.0,13.0,13.0,1,0.9454545454545454,0.8545454545454545,1.7999999999999998
6,7,6.0,2.0,15.0,9.0,4.0,4.0,20.0,26.0,9.0,5.0,8.0,13.0,1,0.8363636363636363,0.32727272727272727,1.1636363636363636
7,8,10.0,6.0,22.0,7.0,3.0,2.0,20.0,22.0,5.0,3.0,8.0,11.0,1,0.4909090909090909,0.6,1.0909090909090908
8,9,10.0,4.0,19.0,10.0,1.0,1.0,19.0,20.0,7.0,4.0,10.0,8.0,1,0.21818181818181817,0.6181818181818182,0.8363636363636363
9,10,12.0,1.0,15.0,6.0,3.0,4.0,15.0,17.0,5.0,2.0,18.0,16.0,1,0.09090909090909091,0.8181818181818182,0.9090909090909092
10,11,8.0,4.0,14.0,9.0,4.0,3.0,15.0,24.0,8.0,2.0,12.0,15.0,2,0.4727272727272727,0.4,0.8727272727272728
11,12,8.0,6.0,11.0,8.0,2.0,2.0,21.0,25.0,8.0,3.0,17.0,9.0,2,0.9636363636363636,0.43636363636363634,1.4
12,13,3.0,2.0,26.0,10.0,4.0,1.0,16.0,16.0,6.0,0.0,12.0,17.0,1,0.34545454545454546,0.9454545454545454,1.290909090909091
13,14,8.0,3.0,22.0,10.0,2.0,2.0,14.0,20.0,9.0,3.0,14.0,9.0,1,0.16363636363636364,0.5818181818181818,0.7454545454545454
14,15,6.0,1.0,26.0,8.0,2.0,2.0,14.0,13.0,4.0,1.0,16.0,16.0,1,0.8909090909090909,0.9636363636363636,1.8545454545454545
15,16,11.0,3.0,18.0,7.0,3.0,1.0,11.0,18.0,4.0,2.0,14.0,15.0,1,0.6,0.7090909090909091,1.309090909090909
16,17,9.0,3.0,21.0,1.0,5.0,3.0,19.0,18.0,4.0,0.0,18.0,14.0,1,0.2545454545454545,0.8727272727272727,1.1272727272727272
17,18,7.0,2.0,24.0,6.0,3.0,4.0,12.0,19.0,9.0,1.0,11.0,17.0,1,0.01818181818181818,0.6909090909090909,0.7090909090909091
18,19,8.0,3.0,23.0,8.0,4.0,2.0,11.0,19.0,4.0,2.0,15.0,16.0,1,1.0,0.7818181818181819,1.7818181818181817
19,20,5.0,3.0,20.0,12.0,0.0,2.0,18.0,12.0,4.0,2.0,13.0,20.0,1,0.38181818181818183,1.0,1.3818181818181818
20,21,7.0,1.0,15.0,5.0,4.0,7.0,17.0,25.0,9.0,2.0,10.0,15.0,1,0.2727272727272727,0.36363636363636365,0.6363636363636364
21,22,5.0,6.0,22.0,7.0,2.0,2.0,11.0,24.0,7.0,2.0,13.0,17.0,1,0.9818181818181818,0.4909090909090909,1.4727272727272727
22,23,4.0,8.0,17.0,8.0,0.0,1.0,15.0,22.0,10.0,1.0,18.0,14.0,1,0.03636363636363636,0.5454545454545454,0.5818181818181818
23,24,12.0,5.0,12.0,4.0,3.0,1.0,10.0,30.0,10.0,5.0,15.0,16.0,2,0.07272727272727272,0.09090909090909091,0.16363636363636364
24,25,9.0,3.0,27.0,8.0,1.0,2.0,11.0,17.0,5.0,5.0,13.0,15.0,1,0.7454545454545455,0.9090909090909091,1.6545454545454545
25,26,4.0,1.0,17.0,8.0,3.0,5.0,15.0,21.0,7.0,1.0,13.0,22.0,1,0.12727272727272726,0.6363636363636364,0.7636363636363637
26,27,6.0,3.0,20.0,8.0,3.0,4.0,10.0,21.0,9.0,1.0,16.0,18.0,1,0.36363636363636365,0.5272727272727272,0.8909090909090909
27,28,4.0,4.0,6.0,5.0,0.0,3.0,10.0,13.0,3.0,3.0,5.0,5.0,2,0.5454545454545454,0.2909090909090909,0.8363636363636363
28,29,14.0,7.0,1.0,10.0,4.0,4.0,13.0,27.0,6.0,2.0,15.0,10.0,2,0.3090909090909091,0.2,0.509090909090909
29,30,16.0,7.0,7.0,7.0,2.0,2.0,14.0,19.0,6.0,2.0,22.0,13.0,2,0.41818181818181815,0.7272727272727273,1.1454545454545455
30,31,13.0,13.0,2.0,12.0,0.0,9.0,13.0,35.0,6.0,4.0,12.0,13.0,2,0.9272727272727272,0.05454545454545454,0.9818181818181818
31,32,20.0,4.0,2.0,11.0,1.0,5.0,15.0,23.0,5.0,6.0,17.0,9.0,2,0.43636363636363634,0.509090909090909,0.9454545454545453
32,33,12.0,6.0,2.0,13.0,3.0,3.0,18.0,19.0,4.0,3.0,16.0,16.0,2,0.8727272727272727,0.7454545454545455,1.6181818181818182
33,34,12.0,6.0,2.0,13.0,0.0,4.0,14.0,19.0,3.0,3.0,24.0,14.0,2,0.9090909090909091,0.8363636363636363,1.7454545454545454
34,35,19.0,9.0,3.0,14.0,1.0,5.0,14.0,27.0,3.0,0.0,15.0,7.0,2,0.5636363636363636,0.41818181818181815,0.9818181818181817
35,36,14.0,7.0,7.0,7.0,0.0,6.0,12.0,18.0,2.0,2.0,19.0,17.0,2,0.8545454545454545,0.8,1.6545454545454545
36,37,8.0,10.0,3.0,18.0,3.0,1.0,13.0,31.0,7.0,5.0,17.0,10.0,2,0.7090909090909091,0.2545454545454545,0.9636363636363636
37,38,11.0,8.0,5.0,9.0,3.0,9.0,13.0,33.0,2.0,5.0,20.0,8.0,2,0.6545454545454545,0.12727272727272726,0.7818181818181817
38,39,11.0,2.0,3.0,13.0,4.0,8.0,18.0,28.0,7.0,4.0,12.0,14.0,2,0.6363636363636364,0.21818181818181817,0.8545454545454545
39,40,12.0,9.0,4.0,7.0,1.0,8.0,13.0,34.0,8.0,3.0,10.0,18.0,2,0.32727272727272727,0.03636363636363636,0.36363636363636365
40,41,14.0,6.0,7.0,16.0,0.0,4.0,11.0,20.0,4.0,4.0,11.0,16.0,2,0.45454545454545453,0.5636363636363636,1.018181818181818
41,42,19.0,10.0,2.0,12.0,3.0,5.0,7.0,25.0,3.0,1.0,19.0,15.0,2,0.8181818181818182,0.4727272727272727,1.290909090909091
42,43,11.0,8.0,9.0,8.0,4.0,4.0,10.0,29.0,4.0,3.0,16.0,16.0,2,0.6909090909090909,0.16363636363636364,0.8545454545454545
43,44,12.0,5.0,4.0,14.0,1.0,9.0,16.0,28.0,6.0,3.0,16.0,10.0,2,0.8,0.23636363636363636,1.0363636363636364
44,45,18.0,6.0,1.0,16.0,2.0,8.0,10.0,19.0,2.0,0.0,16.0,15.0,2,0.6181818181818182,0.7636363636363637,1.3818181818181818
45,46,11.0,6.0,3.0,14.0,3.0,7.0,12.0,32.0,7.0,4.0,14.0,12.0,2,0.14545454545454545,0.01818181818181818,0.16363636363636364
46,47,19.0,4.0,2.0,16.0,1.0,7.0,15.0,20.0,4.0,2.0,11.0,15.0,2,0.7636363636363637,0.6727272727272727,1.4363636363636365
47,48,13.0,4.0,4.0,10.0,3.0,7.0,11.0,29.0,6.0,4.0,13.0,18.0,2,0.4,0.14545454545454545,0.5454545454545454
48,49,10.0,9.0,5.0,13.0,4.0,4.0,16.0,31.0,4.0,5.0,10.0,15.0,2,0.6727272727272727,0.18181818181818182,0.8545454545454545
49,50,15.0,12.0,7.0,9.0,1.0,3.0,13.0,26.0,4.0,2.0,17.0,9.0,2,0.2909090909090909,0.34545454545454546,0.6363636363636364
50,51,14.0,7.0,5.0,21.0,0.0,7.0,13.0,26.0,8.0,2.0,9.0,12.0,2,0.509090909090909,0.38181818181818183,0.8909090909090909
51,52,17.0,3.0,7.0,9.0,4.0,5.0,13.0,21.0,4.0,2.0,15.0,9.0,2,0.7272727272727273,0.45454545454545453,1.1818181818181819
52,53,7.0,9.0,9.0,12.0,5.0,6.0,16.0,32.0,4.0,4.0,13.0,11.0,2,0.2,0.07272727272727272,0.2727272727272727
53,54,17.0,6.0,8.0,16.0,6.0,5.0,11.0,25.0,5.0,2.0,15.0,7.0,2,0.23636363636363636,0.3090909090909091,0.5454545454545454
54,55,15.0,11.0,6.0,12.0,3.0,6.0,13.0,30.0,5.0,2.0,11.0,13.0,2,0.10909090909090909,0.10909090909090909,0.21818181818181817
