,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
19,20,2.0,8.0,15.0,3.0,6.0,3.0,8.0,46.0,17.0,5.0,7.0,19.0,2,0.2545454545454545,0.38181818181818183,0.6363636363636364
20,21,6.0,2.0,13.0,0.0,3.0,5.0,7.0,42.0,19.0,4.0,14.0,17.0,2,0.7090909090909091,0.6363636363636364,1.3454545454545455
21,22,6.0,1.0,12.0,4.0,4.0,3.0,10.0,35.0,13.0,6.0,6.0,24.0,3,0.6909090909090909,0.8727272727272727,1.5636363636363635
22,23,2.0,7.0,13.0,5.0,3.0,2.0,9.0,34.0,18.0,3.0,12.0,20.0,2,0.21818181818181817,0.8545454545454545,1.0727272727272728
23,24,5.0,7.0,9.0,1.0,2.0,5.0,9.0,36.0,17.0,1.0,12.0,27.0,3,0.8,0.9090909090909091,1.709090909090909
24,25,1.0,7.0,10.0,4.0,3.0,4.0,10.0,40.0,15.0,2.0,13.0,22.0,2,0.509090909090909,0.7454545454545455,1.2545454545454544
25,26,5.0,6.0,18.0,2.0,1.0,8.0,8.0,42.0,17.0,1.0,9.0,16.0,2,0.2,0.5636363636363636,0.7636363636363637
26,27,4.0,3.0,17.0,3.0,3.0,3.0,9.0,39.0,23.0,6.0,6.0,19.0,2,0.14545454545454545,0.8181818181818182,0.9636363636363636
27,28,3.0,1.0,6.0,3.0,0.0,2.0,7.0,12.0,3.0,1.0,6.0,7.0,3,0.09090909090909091,0.9818181818181818,1.0727272727272728
28,29,6.0,3.0,6.0,10.0,7.0,12.0,9.0,48.0,16.0,7.0,12.0,3.0,1,0.6,0.16363636363636364,0.7636363636363637
29,30,8.0,3.0,8.0,16.0,2.0,12.0,4.0,49.0,15.0,6.0,10.0,5.0,1,0.2909090909090909,0.2909090909090909,0.5818181818181818
30,31,5.0,6.0,9.0,12.0,5.0,9.0,6.0,55.0,18.0,5.0,7.0,4.0,1,0.6363636363636364,0.14545454545454545,0.7818181818181817
31,32,6.0,4.0,4.0,15.0,3.0,12.0,6.0,39.0,13.0,1.0,16.0,6.0,1,0.8727272727272727,0.4,1.2727272727272727
32,33,7.0,4.0,9.0,13.0,7.0,6.0,12.0,50.0,22.0,4.0,1.0,8.0,1,0.8181818181818182,0.32727272727272727,1.1454545454545455
33,34,6.0,9.0,17.0,14.0,5.0,12.0,7.0,44.0,9.0,2.0,9.0,3.0,1,0.8363636363636363,0.36363636363636365,1.2
34,35,3.0,5.0,7.0,11.0,2.0,10.0,7.0,51.0,17.0,3.0,10.0,10.0,1,0.5636363636363636,0.12727272727272726,0.6909090909090909
35,36,6.0,2.0,7.0,13.0,6.0,14.0,7.0,45.0,7.0,9.0,8.0,6.0,1,0.18181818181818182,0.3090909090909091,0.4909090909090909
36,37,11.0,6.0,4.0,7.0,6.0,10.0,8.0,49.0,18.0,3.0,15.0,6.0,1,0.7272727272727273,0.2,0.9272727272727272
37,38,6.0,4.0,12.0,12.0,7.0,4.0,7.0,51.0,22.0,5.0,8.0,4.0,1,0.7636363636363637,0.23636363636363636,1.0
38,39,4.0,8.0,10.0,21.0,8.0,7.0,9.0,43.0,13.0,3.0,6.0,6.0,1,0.38181818181818183,0.4727272727272727,0.8545454545454545
39,40,3.0,4.0,7.0,11.0,3.0,16.0,11.0,52.0,18.0,4.0,12.0,4.0,1,0.4727272727272727,0.2545454545454545,0.7272727272727273
40,41,7.0,7.0,8.0,9.0,3.0,13.0,4.0,53.0,19.0,2.0,7.0,4.0,1,0.5454545454545454,0.09090909090909091,0.6363636363636364
41,42,7.0,6.0,14.0,11.0,3.0,9.0,13.0,38.0,14.0,3.0,10.0,7.0,1,0.6181818181818182,0.2727272727272727,0.8909090909090909
42,43,9.0,4.0,3.0,11.0,2.0,12.0,8.0,49.0,14.0,7.0,10.0,9.0,1,0.4,0.07272727272727272,0.4727272727272728
43,44,9.0,5.0,8.0,14.0,7.0,9.0,9.0,43.0,9.0,4.0,6.0,10.0,1,0.9636363636363636,0.03636363636363636,1.0
44,45,5.0,4.0,10.0,9.0,3.0,25.0,10.0,51.0,10.0,2.0,4.0,7.0,1,0.32727272727272727,0.5272727272727272,0.8545454545454545
45,46,5.0,4.0,10.0,5.0,6.0,11.0,7.0,52.0,17.0,5.0,10.0,8.0,1,0.8909090909090909,0.05454545454545454,0.9454545454545454
46,47,8.0,5.0,14.0,17.0,2.0,12.0,8.0,39.0,11.0,2.0,6.0,7.0,1,1.0,0.41818181818181815,1.4181818181818182
47,48,10.0,4.0,5.0,12.0,5.0,15.0,2.0,52.0,16.0,5.0,10.0,9.0,1,0.9090909090909091,0.18181818181818182,1.0909090909090908
48,49,9.0,8.0,9.0,15.0,5.0,12.0,6.0,50.0,12.0,5.0,4.0,7.0,1,0.36363636363636365,0.10909090909090909,0.4727272727272727
49,50,5.0,4.0,8.0,9.0,7.0,11.0,7.0,55.0,17.0,3.0,10.0,4.0,1,0.5818181818181818,0.01818181818181818,0.6
50,51,4.0,1.0,10.0,17.0,6.0,17.0,4.0,49.0,16.0,7.0,5.0,8.0,1,0.7818181818181819,0.509090909090909,1.290909090909091
51,52,3.0,4.0,9.0,16.0,4.0,12.0,8.0,40.0,7.0,6.0,13.0,6.0,1,0.10909090909090909,0.45454545454545453,0.5636363636363636
52,53,2.0,3.0,11.0,20.0,6.0,13.0,6.0,51.0,15.0,4.0,4.0,6.0,1,0.2727272727272727,0.4909090909090909,0.7636363636363637
53,54,4.0,4.0,9.0,13.0,4.0,20.0,7.0,54.0,16.0,4.0,8.0,5.0,1,0.8545454545454545,0.34545454545454546,1.2
54,55,6.0,5.0,9.0,14.0,4.0,15.0,8.0,53.0,16.0,3.0,7.0,3.0,1,0.43636363636363634,0.21818181818181817,0.6545454545454545
