,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,20.0,6.0,19.0,10.0,2.0,8.0,10.0,23.0,3.0,2.0,11.0,4.0,1,0.41818181818181815,1.0,1.4181818181818182
1,2,15.0,5.0,14.0,6.0,0.0,7.0,10.0,31.0,10.0,6.0,16.0,5.0,2,0.32727272727272727,0.5636363636363636,0.8909090909090909
2,3,18.0,6.0,19.0,2.0,2.0,6.0,7.0,28.0,5.0,6.0,15.0,8.0,1,0.6727272727272727,0.9090909090909091,1.5818181818181818
3,4,12.0,10.0,16.0,1.0,3.0,6.0,9.0,34.0,8.0,7.0,18.0,6.0,2,0.6909090909090909,0.5818181818181818,1.2727272727272727
4,5,12.0,7.0,23.0,2.0,6.0,5.0,6.0,39.0,8.0,9.0,9.0,8.0,2,0.10909090909090909,0.36363636363636365,0.4727272727272727
5,6,9.0,10.0,16.0,5.0,4.0,5.0,8.0,30.0,7.0,0.0,22.0,5.0,2,0.9272727272727272,0.8727272727272727,1.7999999999999998
6,7,13.0,6.0,13.0,8.0,2.0,7.0,12.0,28.0,4.0,5.0,15.0,11.0,2,0.7090909090909091,0.6909090909090909,1.4
7,8,26.0,4.0,8.0,5.0,1.0,8.0,7.0,28.0,6.0,6.0,14.0,7.0,1,0.34545454545454546,0.9818181818181818,1.3272727272727272
8,9,11.0,6.0,18.0,6.0,3.0,7.0,8.0,26.0,2.0,6.0,18.0,8.0,2,0.9636363636363636,0.9272727272727272,1.8909090909090909
9,10,19.0,9.0,10.0,5.0,2.0,6.0,9.0,34.0,5.0,8.0,15.0,8.0,1,0.2545454545454545,0.5272727272727272,0.7818181818181817
10,11,15.0,9.0,19.0,8.0,1.0,7.0,9.0,30.0,5.0,3.0,9.0,7.0,2,0.5272727272727272,0.7272727272727273,1.2545454545454544
11,12,20.0,8.0,19.0,4.0,4.0,2.0,8.0,30.0,7.0,6.0,11.0,5.0,1,0.21818181818181817,0.8,1.0181818181818183
12,13,11.0,8.0,22.0,4.0,1.0,7.0,5.0,31.0,7.0,4.0,13.0,10.0,2,0.36363636363636365,0.7454545454545455,1.1090909090909091
13,14,16.0,8.0,15.0,9.0,2.0,6.0,8.0,29.0,9.0,1.0,12.0,10.0,2,0.6,0.6181818181818182,1.2181818181818183
14,15,6.0,8.0,19.0,3.0,2.0,7.0,8.0,38.0,11.0,5.0,17.0,8.0,2,0.3090909090909091,0.38181818181818183,0.6909090909090909
15,16,19.0,7.0,13.0,5.0,8.0,4.0,7.0,31.0,4.0,5.0,12.0,9.0,1,0.5454545454545454,0.6,1.1454545454545455
16,17,13.0,7.0,21.0,9.0,5.0,5.0,6.0,31.0,6.0,8.0,9.0,6.0,2,0.45454545454545453,0.45454545454545453,0.9090909090909091
17,18,17.0,9.0,16.0,2.0,2.0,8.0,5.0,37.0,6.0,9.0,16.0,5.0,2,0.7454545454545455,0.5454545454545454,1.290909090909091
18,19,20.0,7.0,10.0,5.0,0.0,10.0,4.0,33.0,2.0,11.0,15.0,11.0,1,0.8545454545454545,0.8181818181818182,1.6727272727272728
19,20,13.0,5.0,19.0,6.0,2.0,8.0,6.0,35.0,9.0,4.0,12.0,9.0,2,0.8363636363636363,0.2909090909090909,1.1272727272727272
20,21,13.0,12.0,16.0,8.0,1.0,6.0,7.0,32.0,6.0,6.0,12.0,8.0,2,0.23636363636363636,0.41818181818181815,0.6545454545454545
21,22,8.0,14.0,25.0,7.0,3.0,7.0,6.0,39.0,10.0,1.0,9.0,6.0,2,0.8,0.4,1.2000000000000002
22,23,13.0,10.0,22.0,7.0,3.0,2.0,10.0,26.0,2.0,8.0,10.0,8.0,1,0.2909090909090909,0.9454545454545454,1.2363636363636363
23,24,14.0,9.0,17.0,5.0,5.0,8.0,9.0,29.0,3.0,2.0,17.0,4.0,2,0.12727272727272726,0.8909090909090909,1.018181818181818
24,25,14.0,7.0,23.0,5.0,2.0,8.0,5.0,33.0,9.0,5.0,11.0,8.0,2,0.01818181818181818,0.6363636363636364,0.6545454545454545
25,26,20.0,12.0,14.0,8.0,2.0,10.0,8.0,36.0,5.0,6.0,9.0,5.0,1,0.7818181818181819,0.43636363636363634,1.2181818181818183
26,27,19.0,13.0,18.0,5.0,3.0,7.0,6.0,34.0,4.0,6.0,11.0,4.0,1,0.7272727272727273,0.7636363636363637,1.490909090909091
27,28,4.0,2.0,10.0,5.0,3.0,2.0,0.0,13.0,2.0,2.0,8.0,1.0,2,0.6545454545454545,0.9636363636363636,1.6181818181818182
28,29,5.0,7.0,13.0,13.0,3.0,9.0,4.0,43.0,12.0,6.0,12.0,7.0,3,0.2727272727272727,0.03636363636363636,0.3090909090909091
29,30,2.0,7.0,15.0,12.0,3.0,5.0,2.0,35.0,12.0,4.0,22.0,5.0,3,0.09090909090909091,0.6727272727272727,0.7636363636363637
30,31,1.0,10.0,15.0,13.0,4.0,5.0,5.0,43.0,12.0,8.0,17.0,4.0,3,0.4727272727272727,0.3090909090909091,0.7818181818181817
31,32,3.0,8.0,13.0,5.0,4.0,17.0,2.0,57.0,20.0,4.0,15.0,4.0,3,0.509090909090909,0.10909090909090909,0.6181818181818182
32,33,2.0,4.0,15.0,11.0,3.0,10.0,6.0,39.0,11.0,5.0,19.0,8.0,3,0.05454545454545454,0.32727272727272727,0.38181818181818183
33,34,2.0,3.0,14.0,13.0,5.0,9.0,5.0,46.0,21.0,2.0,17.0,3.0,3,0.14545454545454545,0.2727272727272727,0.41818181818181815
34,35,4.0,6.0,11.0,9.0,6.0,9.0,8.0,40.0,11.0,3.0,22.0,6.0,3,0.2,0.2,0.4
35,36,1.0,8.0,13.0,15.0,2.0,9.0,2.0,44.0,14.0,6.0,11.0,6.0,3,0.6363636363636364,0.23636363636363636,0.8727272727272727
36,37,3.0,8.0,17.0,14.0,5.0,6.0,2.0,46.0,18.0,4.0,12.0,4.0,3,0.8181818181818182,0.21818181818181817,1.0363636363636364
37,38,2.0,6.0,17.0,13.0,4.0,8.0,5.0,37.0,10.0,3.0,21.0,5.0,3,1.0,0.509090909090909,1.509090909090909
38,39,7.0,6.0,14.0,13.0,3.0,13.0,3.0,44.0,13.0,4.0,15.0,4.0,3,0.5818181818181818,0.12727272727272726,0.709090909090909
39,40,0.0,5.0,19.0,17.0,3.0,4.0,3.0,40.0,21.0,1.0,18.0,2.0,3,0.43636363636363634,0.7818181818181819,1.2181818181818183
40,41,3.0,7.0,11.0,13.0,4.0,6.0,9.0,40.0,13.0,3.0,14.0,2.0,3,0.7636363636363637,0.05454545454545454,0.8181818181818182
41,42,4.0,2.0,12.0,16.0,3.0,2.0,10.0,28.0,11.0,5.0,19.0,10.0,3,0.9090909090909091,0.8545454545454545,1.7636363636363637
42,43,0.0,7.0,14.0,16.0,7.0,7.0,4.0,42.0,15.0,2.0,20.0,4.0,3,0.4,0.4727272727272727,0.8727272727272728
43,44,2.0,8.0,10.0,8.0,4.0,15.0,3.0,52.0,11.0,5.0,19.0,6.0,3,0.07272727272727272,0.09090909090909091,0.16363636363636364
44,45,1.0,7.0,12.0,11.0,0.0,14.0,6.0,45.0,12.0,6.0,20.0,4.0,3,0.9818181818181818,0.34545454545454546,1.3272727272727272
45,46,1.0,3.0,14.0,17.0,3.0,7.0,5.0,30.0,10.0,6.0,18.0,6.0,3,0.9454545454545454,0.8363636363636363,1.7818181818181817
46,47,0.0,5.0,22.0,13.0,7.0,8.0,6.0,38.0,10.0,2.0,18.0,3.0,3,0.16363636363636364,0.7090909090909091,0.8727272727272728
47,48,1.0,4.0,11.0,10.0,6.0,9.0,6.0,40.0,10.0,4.0,19.0,13.0,3,0.8727272727272727,0.18181818181818182,1.0545454545454545
48,49,3.0,6.0,11.0,15.0,5.0,6.0,4.0,36.0,11.0,5.0,22.0,9.0,3,0.38181818181818183,0.4909090909090909,0.8727272727272728
49,50,4.0,10.0,15.0,7.0,6.0,7.0,5.0,47.0,16.0,5.0,19.0,3.0,3,0.6181818181818182,0.16363636363636364,0.7818181818181817
