,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,10.0,8.0,9.0,18.0,1.0,2.0,12.0,25.0,5.0,5.0,5.0,15.0,2,0.10909090909090909,0.9636363636363636,1.0727272727272728
1,2,8.0,11.0,6.0,22.0,3.0,3.0,13.0,36.0,9.0,5.0,3.0,12.0,2,0.07272727272727272,0.5636363636363636,0.6363636363636364
2,3,7.0,13.0,10.0,23.0,2.0,0.0,12.0,30.0,6.0,3.0,5.0,13.0,2,0.7636363636363637,0.9454545454545454,1.709090909090909
3,4,6.0,12.0,5.0,16.0,3.0,5.0,9.0,43.0,10.0,8.0,3.0,8.0,2,0.7454545454545455,0.03636363636363636,0.7818181818181819
4,5,8.0,12.0,7.0,20.0,1.0,3.0,6.0,37.0,6.0,7.0,6.0,16.0,2,0.6727272727272727,0.4909090909090909,1.1636363636363636
5,6,10.0,10.0,13.0,20.0,2.0,4.0,13.0,32.0,10.0,3.0,5.0,7.0,2,0.8181818181818182,0.6,1.4181818181818182
6,7,12.0,8.0,4.0,19.0,3.0,4.0,9.0,31.0,7.0,7.0,8.0,16.0,2,0.5272727272727272,0.6181818181818182,1.1454545454545455
7,8,12.0,7.0,5.0,20.0,3.0,7.0,9.0,36.0,12.0,4.0,2.0,9.0,2,0.21818181818181817,0.2727272727272727,0.49090909090909085
8,9,8.0,11.0,6.0,23.0,0.0,2.0,12.0,39.0,13.0,6.0,2.0,8.0,2,0.4,0.43636363636363634,0.8363636363636364
9,10,14.0,7.0,7.0,19.0,6.0,4.0,8.0,35.0,10.0,3.0,7.0,10.0,2,0.23636363636363636,0.21818181818181817,0.45454545454545453
10,11,8.0,12.0,7.0,25.0,5.0,0.0,9.0,35.0,9.0,3.0,9.0,7.0,2,0.6181818181818182,0.7454545454545455,1.3636363636363638
11,12,13.0,8.0,9.0,12.0,2.0,2.0,7.0,33.0,10.0,4.0,5.0,11.0,2,0.45454545454545453,0.09090909090909091,0.5454545454545454
12,13,7.0,11.0,7.0,17.0,8.0,1.0,13.0,42.0,11.0,5.0,8.0,6.0,2,0.2,0.14545454545454545,0.34545454545454546
13,14,8.0,15.0,8.0,20.0,3.0,2.0,13.0,40.0,5.0,7.0,2.0,9.0,2,0.18181818181818182,0.45454545454545453,0.6363636363636364
14,15,9.0,9.0,6.0,20.0,2.0,3.0,13.0,35.0,9.0,6.0,4.0,13.0,2,0.03636363636363636,0.509090909090909,0.5454545454545454
15,16,9.0,7.0,5.0,11.0,4.0,6.0,14.0,35.0,12.0,1.0,8.0,10.0,2,0.16363636363636364,0.07272727272727272,0.23636363636363636
16,17,11.0,12.0,7.0,18.0,7.0,1.0,9.0,36.0,6.0,5.0,5.0,12.0,2,0.43636363636363634,0.4,0.8363636363636364
17,18,15.0,12.0,6.0,20.0,3.0,0.0,8.0,31.0,9.0,5.0,5.0,15.0,2,0.34545454545454546,0.8545454545454545,1.2
18,19,14.0,8.0,5.0,17.0,4.0,6.0,16.0,34.0,9.0,3.0,5.0,9.0,2,0.6545454545454545,0.36363636363636365,1.018181818181818
19,20,5.0,10.0,6.0,24.0,2.0,0.0,13.0,27.0,9.0,1.0,5.0,11.0,2,0.4909090909090909,0.9818181818181818,1.4727272727272727
20,21,10.0,8.0,8.0,17.0,2.0,2.0,20.0,28.0,9.0,2.0,5.0,11.0,2,0.01818181818181818,0.9272727272727272,0.9454545454545454
21,22,11.0,10.0,13.0,21.0,5.0,1.0,10.0,32.0,11.0,0.0,7.0,6.0,2,0.509090909090909,0.6909090909090909,1.2
22,23,10.0,12.0,3.0,25.0,4.0,1.0,7.0,41.0,12.0,3.0,5.0,9.0,2,0.9272727272727272,0.38181818181818183,1.309090909090909
23,24,8.0,7.0,10.0,22.0,3.0,4.0,10.0,40.0,14.0,6.0,4.0,6.0,2,0.41818181818181815,0.23636363636363636,0.6545454545454545
24,25,6.0,9.0,4.0,25.0,6.0,3.0,10.0,34.0,7.0,6.0,3.0,10.0,2,0.14545454545454545,0.7090909090909091,0.8545454545454545
25,26,10.0,9.0,11.0,22.0,3.0,3.0,12.0,28.0,8.0,1.0,5.0,11.0,2,0.12727272727272726,0.9090909090909091,1.0363636363636364
26,27,10.0,8.0,7.0,28.0,2.0,1.0,14.0,26.0,10.0,3.0,2.0,12.0,2,0.38181818181818183,1.0,1.3818181818181818
27,28,3.0,4.0,3.0,12.0,1.0,0.0,4.0,17.0,7.0,3.0,1.0,3.0,2,0.05454545454545454,0.7636363636363637,0.8181818181818182
28,29,12.0,2.0,9.0,18.0,7.0,1.0,9.0,35.0,12.0,11.0,5.0,4.0,1,0.2727272727272727,0.34545454545454546,0.6181818181818182
29,30,6.0,0.0,2.0,31.0,4.0,3.0,8.0,44.0,16.0,15.0,4.0,5.0,1,1.0,0.8181818181818182,1.8181818181818183
30,31,15.0,3.0,6.0,18.0,5.0,1.0,6.0,45.0,20.0,14.0,5.0,5.0,1,0.5636363636363636,0.12727272727272726,0.6909090909090909
31,32,11.0,2.0,12.0,17.0,3.0,3.0,7.0,44.0,20.0,11.0,5.0,2.0,1,0.9454545454545454,0.16363636363636364,1.1090909090909091
32,33,7.0,2.0,7.0,20.0,2.0,5.0,6.0,41.0,13.0,14.0,5.0,7.0,1,0.7818181818181819,0.32727272727272727,1.1090909090909091
33,34,7.0,4.0,3.0,27.0,2.0,3.0,6.0,44.0,21.0,11.0,5.0,7.0,1,0.9636363636363636,0.5454545454545454,1.509090909090909
34,35,6.0,5.0,12.0,27.0,4.0,2.0,5.0,42.0,20.0,6.0,4.0,4.0,1,0.9818181818181818,0.6363636363636364,1.6181818181818182
35,36,15.0,4.0,6.0,23.0,1.0,6.0,4.0,43.0,18.0,9.0,2.0,7.0,1,0.09090909090909091,0.3090909090909091,0.4
36,37,12.0,7.0,6.0,16.0,1.0,6.0,7.0,46.0,18.0,9.0,4.0,6.0,1,0.7272727272727273,0.01818181818181818,0.7454545454545455
37,38,11.0,3.0,12.0,22.0,4.0,2.0,5.0,40.0,17.0,12.0,3.0,6.0,1,0.6909090909090909,0.41818181818181815,1.1090909090909091
38,39,13.0,4.0,9.0,19.0,3.0,1.0,5.0,43.0,19.0,10.0,3.0,5.0,1,0.7090909090909091,0.2,0.9090909090909092
39,40,17.0,1.0,9.0,18.0,2.0,4.0,5.0,41.0,21.0,10.0,4.0,3.0,1,0.32727272727272727,0.2545454545454545,0.5818181818181818
40,41,15.0,0.0,8.0,27.0,1.0,3.0,8.0,35.0,14.0,13.0,3.0,4.0,1,0.9090909090909091,0.8727272727272727,1.7818181818181817
41,42,15.0,2.0,8.0,22.0,4.0,0.0,9.0,35.0,18.0,7.0,6.0,3.0,1,0.2545454545454545,0.5818181818181818,0.8363636363636363
42,43,15.0,7.0,9.0,14.0,1.0,3.0,10.0,36.0,13.0,8.0,4.0,5.0,1,0.6,0.10909090909090909,0.7090909090909091
43,44,14.0,1.0,7.0,21.0,2.0,5.0,7.0,41.0,18.0,11.0,4.0,5.0,1,0.8727272727272727,0.2909090909090909,1.1636363636363636
44,45,15.0,2.0,13.0,21.0,2.0,4.0,7.0,36.0,11.0,15.0,4.0,4.0,1,0.8363636363636363,0.6545454545454545,1.4909090909090907
45,46,18.0,1.0,10.0,18.0,0.0,3.0,11.0,32.0,15.0,12.0,7.0,4.0,1,0.5818181818181818,0.7818181818181819,1.3636363636363638
46,47,9.0,2.0,9.0,18.0,3.0,4.0,5.0,46.0,22.0,8.0,1.0,4.0,1,0.8,0.18181818181818182,0.9818181818181819
47,48,10.0,1.0,17.0,21.0,3.0,4.0,5.0,35.0,15.0,7.0,2.0,9.0,1,0.8545454545454545,0.7272727272727273,1.5818181818181818
48,49,10.0,0.0,7.0,29.0,5.0,3.0,7.0,38.0,15.0,11.0,5.0,3.0,1,0.36363636363636365,0.8363636363636363,1.2
49,50,11.0,4.0,8.0,25.0,1.0,2.0,3.0,41.0,16.0,12.0,8.0,4.0,1,0.4727272727272727,0.5272727272727272,1.0
50,51,13.0,1.0,8.0,25.0,2.0,2.0,7.0,35.0,15.0,9.0,5.0,7.0,1,0.2909090909090909,0.8,1.0909090909090908
51,52,15.0,4.0,8.0,14.0,3.0,6.0,7.0,46.0,14.0,13.0,3.0,4.0,1,0.6363636363636364,0.05454545454545454,0.6909090909090909
52,53,23.0,1.0,8.0,17.0,1.0,2.0,7.0,32.0,13.0,14.0,2.0,4.0,1,0.5454545454545454,0.8909090909090909,1.4363636363636363
53,54,18.0,4.0,5.0,22.0,0.0,6.0,0.0,47.0,14.0,20.0,5.0,3.0,1,0.8909090909090909,0.4727272727272727,1.3636363636363635
54,55,11.0,4.0,9.0,25.0,1.0,1.0,9.0,38.0,14.0,13.0,2.0,5.0,1,0.3090909090909091,0.6727272727272727,0.9818181818181818
