,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,13.0,1.0,3.0,4.0,1.0,2.0,15.0,33.0,14.0,12.0,6.0,20.0,3,0.5818181818181818,0.7818181818181819,1.3636363636363638
1,2,15.0,3.0,6.0,10.0,2.0,6.0,16.0,31.0,9.0,6.0,2.0,17.0,3,0.2909090909090909,0.7454545454545455,1.0363636363636364
2,3,15.0,0.0,5.0,3.0,5.0,8.0,14.0,41.0,17.0,5.0,5.0,16.0,3,0.43636363636363634,0.6181818181818182,1.0545454545454545
3,4,17.0,0.0,5.0,6.0,8.0,6.0,15.0,27.0,4.0,4.0,3.0,21.0,1,0.7272727272727273,0.9818181818181818,1.709090909090909
4,5,24.0,2.0,7.0,4.0,2.0,4.0,9.0,37.0,12.0,11.0,3.0,15.0,3,0.8909090909090909,0.6545454545454545,1.5454545454545454
5,6,17.0,2.0,8.0,6.0,3.0,4.0,18.0,29.0,10.0,7.0,2.0,15.0,3,0.4,0.8727272727272727,1.2727272727272727
6,7,18.0,1.0,3.0,6.0,3.0,10.0,15.0,34.0,7.0,10.0,2.0,21.0,1,0.7636363636363637,0.8545454545454545,1.6181818181818182
7,8,16.0,5.0,7.0,3.0,4.0,8.0,14.0,33.0,8.0,5.0,4.0,19.0,3,0.41818181818181815,0.7636363636363637,1.1818181818181819
8,9,22.0,4.0,5.0,7.0,1.0,2.0,20.0,28.0,10.0,5.0,0.0,14.0,1,0.6727272727272727,1.0,1.6727272727272728
9,10,6.0,2.0,12.0,10.0,0.0,6.0,12.0,30.0,15.0,6.0,5.0,24.0,1,0.6909090909090909,0.8909090909090909,1.5818181818181818
10,11,16.0,4.0,8.0,4.0,3.0,6.0,11.0,35.0,9.0,9.0,2.0,19.0,3,0.7454545454545455,0.6363636363636364,1.3818181818181818
11,12,16.0,3.0,7.0,5.0,7.0,5.0,16.0,41.0,7.0,15.0,0.0,15.0,3,0.3090909090909091,0.6,0.9090909090909091
12,13,17.0,3.0,8.0,4.0,1.0,5.0,17.0,33.0,4.0,14.0,2.0,19.0,3,0.509090909090909,0.9272727272727272,1.4363636363636363
13,14,15.0,1.0,8.0,4.0,4.0,7.0,12.0,41.0,16.0,11.0,0.0,12.0,3,0.8,0.5818181818181818,1.3818181818181818
14,15,7.0,1.0,6.0,3.0,4.0,4.0,17.0,38.0,13.0,6.0,3.0,26.0,3,0.4727272727272727,0.8181818181818182,1.290909090909091
15,16,14.0,2.0,4.0,8.0,5.0,6.0,12.0,42.0,15.0,9.0,2.0,16.0,3,0.2545454545454545,0.45454545454545453,0.709090909090909
16,17,6.0,3.0,8.0,4.0,7.0,8.0,13.0,44.0,15.0,7.0,5.0,18.0,3,0.9636363636363636,0.43636363636363634,1.4
17,18,12.0,0.0,5.0,6.0,2.0,9.0,13.0,36.0,13.0,7.0,2.0,20.0,3,0.2727272727272727,0.6909090909090909,0.9636363636363636
18,19,21.0,4.0,8.0,2.0,5.0,8.0,9.0,39.0,13.0,5.0,2.0,19.0,3,0.18181818181818182,0.6727272727272727,0.8545454545454545
19,20,15.0,2.0,7.0,3.0,3.0,7.0,13.0,26.0,7.0,5.0,8.0,18.0,1,0.12727272727272726,0.9454545454545454,1.0727272727272728
20,21,19.0,6.0,9.0,5.0,3.0,1.0,9.0,34.0,12.0,5.0,3.0,21.0,3,0.6181818181818182,0.7090909090909091,1.3272727272727272
21,22,17.0,3.0,5.0,9.0,3.0,5.0,23.0,34.0,6.0,11.0,0.0,12.0,3,0.03636363636363636,0.8363636363636363,0.8727272727272727
22,23,11.0,2.0,5.0,5.0,8.0,5.0,14.0,37.0,10.0,6.0,2.0,25.0,3,0.36363636363636365,0.7272727272727273,1.0909090909090908
23,24,18.0,3.0,7.0,7.0,3.0,7.0,10.0,37.0,15.0,6.0,3.0,10.0,3,0.14545454545454545,0.509090909090909,0.6545454545454545
24,25,17.0,2.0,6.0,6.0,4.0,3.0,20.0,34.0,11.0,7.0,1.0,15.0,3,0.01818181818181818,0.8,0.8181818181818182
25,26,19.0,2.0,6.0,7.0,2.0,8.0,10.0,33.0,17.0,3.0,2.0,23.0,1,0.2,0.9090909090909091,1.1090909090909091
26,27,17.0,3.0,6.0,5.0,1.0,5.0,10.0,33.0,9.0,9.0,2.0,27.0,1,0.09090909090909091,0.9636363636363636,1.0545454545454545
27,28,4.0,5.0,3.0,1.0,4.0,5.0,3.0,27.0,5.0,2.0,2.0,5.0,2,0.07272727272727272,0.09090909090909091,0.16363636363636364
28,29,6.0,9.0,11.0,3.0,3.0,3.0,17.0,35.0,14.0,6.0,8.0,7.0,2,0.10909090909090909,0.4727272727272727,0.5818181818181818
29,30,9.0,13.0,6.0,1.0,5.0,2.0,14.0,55.0,12.0,16.0,4.0,11.0,2,1.0,0.23636363636363636,1.2363636363636363
30,31,10.0,14.0,12.0,2.0,2.0,3.0,12.0,51.0,15.0,10.0,5.0,8.0,2,0.5272727272727272,0.05454545454545454,0.5818181818181818
31,32,8.0,11.0,9.0,1.0,6.0,3.0,15.0,54.0,19.0,6.0,3.0,10.0,2,0.34545454545454546,0.12727272727272726,0.4727272727272727
32,33,8.0,12.0,11.0,3.0,1.0,1.0,8.0,38.0,11.0,11.0,10.0,13.0,2,0.6,0.38181818181818183,0.9818181818181818
33,34,5.0,12.0,11.0,2.0,7.0,4.0,13.0,50.0,14.0,11.0,8.0,10.0,2,0.16363636363636364,0.03636363636363636,0.2
34,35,2.0,18.0,11.0,1.0,5.0,4.0,13.0,54.0,15.0,9.0,5.0,14.0,2,0.05454545454545454,0.32727272727272727,0.38181818181818183
35,36,7.0,15.0,12.0,5.0,5.0,1.0,9.0,44.0,10.0,7.0,3.0,20.0,2,0.8727272727272727,0.5636363636363636,1.4363636363636363
36,37,9.0,15.0,15.0,1.0,6.0,2.0,10.0,46.0,10.0,10.0,10.0,9.0,2,0.4909090909090909,0.2,0.6909090909090909
37,38,7.0,7.0,14.0,4.0,6.0,1.0,8.0,40.0,7.0,17.0,6.0,12.0,2,0.8181818181818182,0.41818181818181815,1.2363636363636363
38,39,10.0,7.0,9.0,3.0,5.0,2.0,21.0,42.0,10.0,12.0,4.0,10.0,3,0.45454545454545453,0.5272727272727272,0.9818181818181817
39,40,3.0,11.0,10.0,4.0,4.0,6.0,16.0,52.0,14.0,11.0,4.0,11.0,2,0.7818181818181819,0.01818181818181818,0.8
40,41,10.0,12.0,11.0,2.0,8.0,1.0,10.0,50.0,11.0,14.0,3.0,11.0,2,0.32727272727272727,0.16363636363636364,0.4909090909090909
41,42,10.0,10.0,6.0,1.0,3.0,2.0,9.0,44.0,11.0,11.0,5.0,19.0,3,0.8545454545454545,0.5454545454545454,1.4
42,43,9.0,13.0,8.0,3.0,2.0,2.0,17.0,48.0,14.0,11.0,5.0,10.0,2,0.8363636363636363,0.18181818181818182,1.018181818181818
43,44,8.0,7.0,6.0,3.0,7.0,1.0,14.0,47.0,8.0,18.0,10.0,11.0,2,0.21818181818181817,0.2909090909090909,0.509090909090909
44,45,5.0,18.0,7.0,3.0,5.0,2.0,12.0,55.0,9.0,9.0,7.0,11.0,2,0.9454545454545454,0.10909090909090909,1.0545454545454545
45,46,6.0,13.0,11.0,1.0,10.0,0.0,18.0,52.0,17.0,8.0,3.0,8.0,2,0.9272727272727272,0.2727272727272727,1.2
46,47,9.0,8.0,11.0,0.0,7.0,3.0,17.0,45.0,9.0,11.0,5.0,8.0,2,0.38181818181818183,0.34545454545454546,0.7272727272727273
47,48,6.0,10.0,10.0,3.0,6.0,4.0,19.0,50.0,12.0,14.0,2.0,7.0,2,0.6363636363636364,0.14545454545454545,0.7818181818181817
48,49,2.0,18.0,14.0,2.0,7.0,1.0,19.0,53.0,9.0,15.0,4.0,6.0,2,0.7090909090909091,0.4909090909090909,1.2
49,50,8.0,13.0,7.0,2.0,6.0,2.0,13.0,54.0,14.0,16.0,6.0,9.0,2,0.23636363636363636,0.07272727272727272,0.3090909090909091
50,51,8.0,11.0,13.0,2.0,6.0,3.0,18.0,50.0,12.0,13.0,0.0,9.0,2,0.9090909090909091,0.2545454545454545,1.1636363636363636
