,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,4.0,8.0,2.0,7.0,0.0,5.0,7.0,41.0,14.0,3.0,17.0,22.0,2,0.09090909090909091,0.38181818181818183,0.4727272727272728
1,2,5.0,6.0,4.0,8.0,2.0,5.0,0.0,31.0,11.0,3.0,16.0,30.0,2,0.18181818181818182,0.9090909090909091,1.0909090909090908
2,3,4.0,2.0,6.0,7.0,8.0,6.0,6.0,44.0,15.0,4.0,12.0,20.0,2,0.10909090909090909,0.01818181818181818,0.12727272727272726
3,4,3.0,4.0,3.0,14.0,6.0,6.0,5.0,36.0,12.0,2.0,14.0,22.0,2,0.21818181818181817,0.43636363636363634,0.6545454545454545
4,5,1.0,9.0,4.0,6.0,3.0,3.0,2.0,41.0,22.0,0.0,17.0,22.0,2,0.5818181818181818,0.5818181818181818,1.1636363636363636
5,6,2.0,6.0,10.0,13.0,3.0,11.0,2.0,41.0,13.0,7.0,11.0,21.0,2,0.8909090909090909,0.14545454545454545,1.0363636363636364
6,7,4.0,9.0,6.0,10.0,4.0,3.0,3.0,40.0,15.0,4.0,16.0,21.0,2,0.8181818181818182,0.23636363636363636,1.0545454545454547
7,8,6.0,4.0,4.0,5.0,4.0,7.0,4.0,43.0,14.0,8.0,16.0,22.0,2,0.2,0.10909090909090909,0.3090909090909091
8,9,6.0,6.0,3.0,5.0,7.0,4.0,6.0,35.0,12.0,1.0,14.0,21.0,2,0.6909090909090909,0.36363636363636365,1.0545454545454547
9,10,7.0,6.0,9.0,10.0,2.0,7.0,4.0,33.0,11.0,5.0,10.0,27.0,2,1.0,0.7090909090909091,1.709090909090909
10,11,4.0,6.0,5.0,8.0,1.0,4.0,7.0,30.0,14.0,1.0,20.0,26.0,2,0.2727272727272727,0.9272727272727272,1.2
11,12,3.0,7.0,5.0,7.0,3.0,7.0,5.0,38.0,12.0,8.0,14.0,18.0,2,0.8,0.09090909090909091,0.890909090909091
12,13,5.0,3.0,2.0,8.0,2.0,9.0,4.0,37.0,16.0,2.0,13.0,31.0,2,0.6363636363636364,0.8181818181818182,1.4545454545454546
13,14,8.0,5.0,3.0,11.0,6.0,2.0,2.0,43.0,20.0,7.0,11.0,22.0,2,0.32727272727272727,0.07272727272727272,0.4
14,15,1.0,3.0,7.0,16.0,4.0,9.0,2.0,39.0,17.0,2.0,15.0,20.0,2,0.9454545454545454,0.41818181818181815,1.3636363636363635
15,16,4.0,6.0,8.0,12.0,5.0,7.0,2.0,34.0,7.0,3.0,5.0,25.0,2,0.23636363636363636,0.6545454545454545,0.8909090909090909
16,17,6.0,2.0,2.0,9.0,2.0,6.0,1.0,34.0,15.0,2.0,21.0,27.0,2,0.38181818181818183,0.8727272727272727,1.2545454545454544
17,18,7.0,3.0,1.0,6.0,4.0,8.0,7.0,37.0,13.0,1.0,10.0,32.0,2,0.43636363636363634,0.8363636363636363,1.2727272727272727
18,19,6.0,7.0,3.0,8.0,5.0,9.0,4.0,38.0,16.0,0.0,9.0,32.0,2,0.16363636363636364,0.7636363636363637,0.9272727272727272
19,20,1.0,6.0,4.0,11.0,2.0,2.0,3.0,31.0,17.0,3.0,19.0,22.0,2,0.6727272727272727,0.8545454545454545,1.5272727272727273
20,21,5.0,6.0,5.0,7.0,3.0,7.0,3.0,42.0,15.0,4.0,13.0,24.0,2,0.07272727272727272,0.2,0.2727272727272727
21,22,5.0,6.0,3.0,8.0,3.0,12.0,6.0,40.0,15.0,2.0,16.0,22.0,2,0.2909090909090909,0.32727272727272727,0.6181818181818182
22,23,6.0,4.0,2.0,8.0,7.0,6.0,5.0,38.0,12.0,5.0,17.0,24.0,2,0.05454545454545454,0.5272727272727272,0.5818181818181818
23,24,5.0,5.0,3.0,8.0,4.0,5.0,5.0,33.0,10.0,4.0,16.0,21.0,2,0.12727272727272726,0.6181818181818182,0.7454545454545454
24,25,4.0,6.0,5.0,11.0,5.0,9.0,1.0,45.0,18.0,4.0,12.0,21.0,2,0.14545454545454545,0.05454545454545454,0.19999999999999998
25,26,1.0,7.0,7.0,15.0,2.0,4.0,4.0,39.0,16.0,5.0,18.0,16.0,2,0.03636363636363636,0.2909090909090909,0.32727272727272727
26,27,0.0,6.0,6.0,6.0,3.0,6.0,6.0,40.0,14.0,2.0,17.0,25.0,2,0.01818181818181818,0.6363636363636364,0.6545454545454545
27,28,8.0,1.0,8.0,0.0,3.0,2.0,1.0,10.0,2.0,1.0,5.0,9.0,1,0.36363636363636365,0.9818181818181818,1.3454545454545455
28,29,14.0,3.0,22.0,0.0,3.0,5.0,2.0,36.0,14.0,4.0,5.0,15.0,3,0.9636363636363636,0.45454545454545453,1.4181818181818182
29,30,18.0,3.0,19.0,4.0,9.0,6.0,4.0,39.0,14.0,3.0,3.0,13.0,3,0.6181818181818182,0.12727272727272726,0.7454545454545454
30,31,16.0,1.0,15.0,3.0,2.0,5.0,5.0,42.0,23.0,0.0,6.0,13.0,3,0.6545454545454545,0.3090909090909091,0.9636363636363636
