,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,19.0,2.0,2.0,3.0,4.0,3.0,5.0,52.0,19.0,16.0,0.0,17.0,1,0.03636363636363636,0.32727272727272727,0.36363636363636365
1,2,9.0,3.0,3.0,5.0,6.0,7.0,6.0,53.0,18.0,15.0,3.0,17.0,1,0.16363636363636364,0.07272727272727272,0.23636363636363636
2,3,16.0,2.0,4.0,4.0,3.0,5.0,4.0,43.0,17.0,12.0,5.0,19.0,1,0.2,0.41818181818181815,0.6181818181818182
3,4,18.0,4.0,3.0,10.0,2.0,4.0,6.0,46.0,14.0,13.0,2.0,14.0,1,0.5272727272727272,0.16363636363636364,0.6909090909090909
4,5,10.0,4.0,1.0,5.0,2.0,9.0,6.0,54.0,21.0,16.0,3.0,15.0,1,0.32727272727272727,0.12727272727272726,0.45454545454545453
5,6,19.0,0.0,1.0,4.0,4.0,2.0,4.0,55.0,22.0,22.0,2.0,14.0,1,0.7818181818181819,0.3090909090909091,1.0909090909090908
6,7,20.0,0.0,4.0,7.0,2.0,4.0,6.0,39.0,12.0,17.0,2.0,20.0,1,0.36363636363636365,0.7454545454545455,1.1090909090909091
7,8,17.0,3.0,6.0,4.0,1.0,2.0,6.0,50.0,23.0,13.0,1.0,14.0,1,0.2545454545454545,0.2545454545454545,0.509090909090909
8,9,16.0,2.0,2.0,5.0,1.0,9.0,7.0,54.0,21.0,16.0,3.0,9.0,1,0.6545454545454545,0.14545454545454545,0.8
9,10,16.0,4.0,3.0,5.0,2.0,6.0,10.0,43.0,9.0,17.0,2.0,19.0,1,0.18181818181818182,0.5454545454545454,0.7272727272727273
10,11,28.0,2.0,1.0,8.0,4.0,3.0,8.0,39.0,11.0,15.0,3.0,11.0,1,0.4727272727272727,0.8,1.2727272727272727
11,12,19.0,2.0,1.0,2.0,5.0,2.0,5.0,45.0,19.0,12.0,7.0,17.0,1,0.43636363636363634,0.5272727272727272,0.9636363636363636
12,13,20.0,2.0,3.0,5.0,4.0,3.0,5.0,52.0,18.0,18.0,0.0,11.0,1,0.9454545454545454,0.23636363636363636,1.1818181818181819
13,14,25.0,2.0,1.0,6.0,2.0,9.0,5.0,48.0,16.0,16.0,2.0,11.0,1,0.8545454545454545,0.4727272727272727,1.3272727272727272
14,15,17.0,2.0,2.0,3.0,5.0,4.0,5.0,51.0,23.0,12.0,2.0,20.0,1,0.10909090909090909,0.45454545454545453,0.5636363636363636
15,16,10.0,1.0,3.0,5.0,7.0,3.0,3.0,54.0,27.0,10.0,3.0,17.0,1,0.14545454545454545,0.21818181818181817,0.36363636363636365
16,17,14.0,1.0,3.0,6.0,8.0,7.0,6.0,49.0,15.0,14.0,7.0,12.0,1,0.9090909090909091,0.01818181818181818,0.9272727272727272
17,18,23.0,4.0,1.0,7.0,2.0,2.0,8.0,45.0,20.0,16.0,4.0,10.0,1,0.5454545454545454,0.38181818181818183,0.9272727272727272
18,19,13.0,1.0,3.0,8.0,2.0,8.0,8.0,51.0,14.0,19.0,3.0,12.0,1,0.509090909090909,0.03636363636363636,0.5454545454545454
19,20,14.0,4.0,2.0,3.0,6.0,6.0,6.0,54.0,17.0,11.0,4.0,16.0,1,0.4909090909090909,0.18181818181818182,0.6727272727272727
20,21,18.0,6.0,3.0,2.0,4.0,4.0,5.0,48.0,15.0,14.0,3.0,17.0,1,0.5636363636363636,0.36363636363636365,0.9272727272727272
21,22,20.0,3.0,2.0,4.0,2.0,1.0,8.0,41.0,13.0,16.0,1.0,21.0,1,0.01818181818181818,0.7636363636363637,0.7818181818181819
22,23,15.0,3.0,2.0,2.0,1.0,2.0,3.0,60.0,25.0,16.0,1.0,14.0,1,0.12727272727272726,0.2,0.32727272727272727
23,24,20.0,3.0,4.0,8.0,3.0,3.0,3.0,44.0,17.0,14.0,2.0,16.0,1,0.38181818181818183,0.2909090909090909,0.6727272727272727
24,25,17.0,4.0,1.0,5.0,5.0,3.0,3.0,49.0,17.0,15.0,2.0,20.0,1,0.21818181818181817,0.43636363636363634,0.6545454545454545
25,26,15.0,4.0,2.0,7.0,2.0,6.0,5.0,53.0,14.0,17.0,2.0,15.0,1,0.05454545454545454,0.05454545454545454,0.10909090909090909
26,27,18.0,3.0,3.0,1.0,4.0,2.0,6.0,50.0,15.0,20.0,5.0,15.0,1,0.09090909090909091,0.4,0.49090909090909096
27,28,9.0,1.0,4.0,0.0,3.0,3.0,6.0,16.0,3.0,4.0,1.0,10.0,1,0.2909090909090909,0.9454545454545454,1.2363636363636363
28,29,20.0,3.0,15.0,2.0,3.0,5.0,9.0,31.0,9.0,3.0,8.0,6.0,2,0.7272727272727273,0.7818181818181819,1.5090909090909093
29,30,30.0,3.0,12.0,3.0,1.0,13.0,6.0,33.0,6.0,6.0,2.0,12.0,2,0.7454545454545455,1.0,1.7454545454545456
30,31,24.0,4.0,20.0,4.0,6.0,7.0,5.0,32.0,8.0,4.0,7.0,6.0,2,0.8909090909090909,0.8909090909090909,1.7818181818181817
31,32,20.0,3.0,14.0,5.0,2.0,4.0,8.0,33.0,13.0,3.0,5.0,14.0,2,0.9636363636363636,0.6545454545454545,1.6181818181818182
32,33,24.0,3.0,11.0,3.0,8.0,3.0,6.0,37.0,11.0,7.0,0.0,13.0,2,0.2727272727272727,0.7090909090909091,0.9818181818181818
33,34,23.0,2.0,18.0,3.0,6.0,5.0,5.0,30.0,12.0,1.0,3.0,17.0,2,0.9272727272727272,0.9272727272727272,1.8545454545454545
34,35,19.0,5.0,10.0,9.0,6.0,8.0,2.0,39.0,7.0,4.0,3.0,16.0,2,1.0,0.34545454545454546,1.3454545454545455
35,36,24.0,4.0,17.0,5.0,6.0,4.0,6.0,31.0,8.0,6.0,3.0,11.0,2,0.9818181818181818,0.8727272727272727,1.8545454545454545
36,37,20.0,9.0,17.0,4.0,3.0,5.0,7.0,38.0,7.0,3.0,2.0,11.0,2,0.6363636363636364,0.6,1.2363636363636363
37,38,29.0,4.0,15.0,3.0,2.0,6.0,4.0,36.0,12.0,7.0,6.0,5.0,2,0.8363636363636363,0.8545454545454545,1.690909090909091
38,39,20.0,7.0,18.0,5.0,3.0,9.0,4.0,35.0,9.0,6.0,3.0,10.0,2,0.8181818181818182,0.6363636363636364,1.4545454545454546
39,40,22.0,4.0,16.0,3.0,3.0,8.0,7.0,38.0,11.0,7.0,4.0,7.0,2,0.6909090909090909,0.5818181818181818,1.2727272727272727
40,41,22.0,2.0,17.0,5.0,6.0,4.0,4.0,35.0,16.0,4.0,6.0,10.0,2,0.7636363636363637,0.6181818181818182,1.3818181818181818
41,42,29.0,5.0,14.0,3.0,5.0,5.0,5.0,30.0,6.0,4.0,5.0,8.0,2,0.6,0.9818181818181818,1.5818181818181818
42,43,16.0,2.0,21.0,8.0,4.0,6.0,3.0,33.0,9.0,5.0,5.0,13.0,2,0.8727272727272727,0.7272727272727273,1.6
43,44,25.0,5.0,15.0,5.0,8.0,9.0,1.0,35.0,9.0,1.0,4.0,12.0,2,0.45454545454545453,0.8181818181818182,1.2727272727272727
44,45,15.0,7.0,16.0,2.0,5.0,5.0,5.0,43.0,10.0,8.0,3.0,11.0,2,0.6181818181818182,0.10909090909090909,0.7272727272727273
45,46,22.0,4.0,9.0,4.0,4.0,10.0,7.0,38.0,15.0,4.0,5.0,13.0,2,0.41818181818181815,0.5636363636363636,0.9818181818181817
46,47,24.0,1.0,13.0,3.0,4.0,2.0,7.0,40.0,21.0,5.0,2.0,8.0,2,0.34545454545454546,0.6727272727272727,1.018181818181818
47,48,16.0,6.0,15.0,5.0,5.0,6.0,8.0,41.0,9.0,8.0,1.0,9.0,2,0.7090909090909091,0.09090909090909091,0.8
48,49,28.0,3.0,14.0,9.0,4.0,6.0,4.0,33.0,9.0,1.0,4.0,8.0,2,0.5818181818181818,0.9090909090909091,1.4909090909090907
49,50,13.0,0.0,17.0,7.0,3.0,9.0,3.0,36.0,16.0,3.0,5.0,14.0,2,0.23636363636363636,0.509090909090909,0.7454545454545454
50,51,23.0,2.0,17.0,3.0,5.0,4.0,5.0,28.0,10.0,3.0,5.0,18.0,2,0.4,0.9636363636363636,1.3636363636363638
51,52,18.0,2.0,14.0,4.0,3.0,3.0,7.0,37.0,14.0,6.0,3.0,16.0,2,0.07272727272727272,0.4909090909090909,0.5636363636363636
52,53,21.0,5.0,11.0,5.0,3.0,6.0,6.0,32.0,8.0,5.0,4.0,14.0,2,0.6727272727272727,0.6909090909090909,1.3636363636363638
53,54,14.0,2.0,23.0,3.0,7.0,7.0,6.0,33.0,7.0,5.0,3.0,18.0,2,0.3090909090909091,0.8363636363636363,1.1454545454545455
54,55,23.0,7.0,12.0,2.0,7.0,7.0,5.0,47.0,14.0,7.0,3.0,8.0,2,0.8,0.2727272727272727,1.0727272727272728
