,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,14.0,5.0,3.0,13.0,3.0,2.0,17.0,32.0,9.0,7.0,3.0,10.0,3,0.01818181818181818,0.34545454545454546,0.36363636363636365
1,2,16.0,1.0,9.0,19.0,4.0,4.0,20.0,25.0,7.0,7.0,0.0,11.0,3,0.23636363636363636,1.0,1.2363636363636363
2,3,12.0,1.0,8.0,12.0,4.0,4.0,18.0,29.0,5.0,11.0,1.0,10.0,3,0.05454545454545454,0.5818181818181818,0.6363636363636364
3,4,14.0,2.0,8.0,18.0,3.0,5.0,19.0,27.0,4.0,11.0,4.0,10.0,3,0.4909090909090909,0.8909090909090909,1.3818181818181818
4,5,13.0,2.0,6.0,16.0,3.0,3.0,23.0,29.0,6.0,11.0,5.0,8.0,3,0.36363636363636365,0.7636363636363637,1.1272727272727274
5,6,7.0,4.0,2.0,8.0,7.0,7.0,22.0,41.0,6.0,14.0,1.0,9.0,3,0.6545454545454545,0.2545454545454545,0.9090909090909091
6,7,9.0,2.0,9.0,16.0,2.0,3.0,26.0,33.0,13.0,8.0,0.0,7.0,3,1.0,0.6363636363636364,1.6363636363636362
7,8,18.0,7.0,6.0,12.0,3.0,3.0,13.0,38.0,7.0,15.0,0.0,13.0,3,0.9818181818181818,0.3090909090909091,1.290909090909091
8,9,7.0,1.0,7.0,21.0,4.0,2.0,14.0,32.0,4.0,18.0,1.0,10.0,3,0.5454545454545454,0.7818181818181819,1.3272727272727272
9,10,17.0,4.0,8.0,19.0,4.0,1.0,18.0,26.0,7.0,9.0,5.0,5.0,3,0.6,0.8545454545454545,1.4545454545454546
10,11,14.0,4.0,8.0,12.0,5.0,4.0,23.0,30.0,4.0,9.0,2.0,11.0,3,0.18181818181818182,0.7090909090909091,0.8909090909090909
11,12,10.0,0.0,8.0,21.0,2.0,2.0,15.0,25.0,8.0,11.0,4.0,10.0,3,0.7636363636363637,0.9636363636363636,1.7272727272727273
12,13,10.0,1.0,8.0,19.0,1.0,5.0,15.0,29.0,9.0,11.0,4.0,12.0,3,0.9272727272727272,0.6545454545454545,1.5818181818181818
13,14,18.0,4.0,5.0,18.0,2.0,3.0,16.0,38.0,6.0,19.0,1.0,4.0,3,0.8909090909090909,0.509090909090909,1.4
14,15,14.0,6.0,10.0,22.0,5.0,1.0,14.0,27.0,5.0,10.0,7.0,6.0,3,0.3090909090909091,0.8363636363636363,1.1454545454545455
15,16,10.0,2.0,9.0,16.0,2.0,2.0,18.0,27.0,6.0,11.0,3.0,7.0,3,0.9454545454545454,0.7272727272727273,1.6727272727272728
16,17,15.0,3.0,5.0,14.0,4.0,2.0,23.0,27.0,3.0,11.0,6.0,10.0,3,0.6181818181818182,0.9454545454545454,1.5636363636363635
17,18,12.0,4.0,10.0,18.0,6.0,4.0,19.0,36.0,8.0,11.0,2.0,3.0,3,0.4727272727272727,0.36363636363636365,0.8363636363636364
18,19,12.0,3.0,9.0,15.0,2.0,2.0,21.0,28.0,5.0,14.0,4.0,7.0,3,0.16363636363636364,0.8,0.9636363636363636
19,20,16.0,3.0,4.0,16.0,4.0,0.0,16.0,28.0,6.0,11.0,0.0,14.0,3,0.2909090909090909,0.8181818181818182,1.1090909090909091
20,21,13.0,4.0,7.0,13.0,4.0,2.0,25.0,28.0,5.0,8.0,3.0,11.0,3,0.09090909090909091,0.9090909090909091,1.0
21,22,13.0,2.0,6.0,21.0,3.0,1.0,19.0,30.0,9.0,11.0,4.0,7.0,3,0.07272727272727272,0.7454545454545455,0.8181818181818182
22,23,10.0,6.0,5.0,9.0,2.0,6.0,21.0,36.0,8.0,8.0,6.0,3.0,3,0.8181818181818182,0.2,1.0181818181818183
23,24,13.0,7.0,9.0,24.0,1.0,4.0,14.0,29.0,5.0,10.0,1.0,10.0,3,0.32727272727272727,0.8727272727272727,1.2
24,25,13.0,2.0,6.0,12.0,4.0,4.0,20.0,39.0,9.0,13.0,2.0,8.0,3,0.03636363636363636,0.23636363636363636,0.2727272727272727
25,26,13.0,3.0,1.0,12.0,4.0,5.0,24.0,30.0,8.0,7.0,6.0,5.0,3,0.41818181818181815,0.6181818181818182,1.0363636363636364
26,27,12.0,2.0,5.0,15.0,3.0,5.0,19.0,35.0,12.0,8.0,2.0,11.0,3,0.10909090909090909,0.2909090909090909,0.39999999999999997
27,28,9.0,2.0,2.0,7.0,1.0,2.0,9.0,17.0,5.0,4.0,0.0,4.0,3,0.2545454545454545,0.45454545454545453,0.709090909090909
28,29,10.0,5.0,7.0,12.0,6.0,5.0,12.0,32.0,5.0,6.0,3.0,12.0,3,0.12727272727272726,0.12727272727272726,0.2545454545454545
29,30,17.0,2.0,3.0,21.0,3.0,6.0,11.0,33.0,6.0,11.0,4.0,10.0,3,0.4,0.5272727272727272,0.9272727272727272
30,31,18.0,5.0,7.0,12.0,7.0,4.0,13.0,39.0,12.0,6.0,6.0,5.0,2,0.7454545454545455,0.03636363636363636,0.7818181818181819
31,32,16.0,4.0,9.0,13.0,8.0,5.0,12.0,32.0,10.0,3.0,3.0,5.0,2,0.7090909090909091,0.18181818181818182,0.8909090909090909
32,33,16.0,2.0,10.0,14.0,4.0,4.0,12.0,32.0,14.0,4.0,2.0,14.0,2,0.45454545454545453,0.4,0.8545454545454545
33,34,23.0,3.0,9.0,13.0,8.0,5.0,12.0,31.0,9.0,2.0,1.0,11.0,2,0.5272727272727272,0.5636363636363636,1.0909090909090908
34,35,11.0,3.0,11.0,11.0,11.0,3.0,9.0,38.0,9.0,6.0,2.0,9.0,2,0.9636363636363636,0.01818181818181818,0.9818181818181818
35,36,12.0,3.0,7.0,14.0,1.0,4.0,15.0,37.0,13.0,6.0,6.0,8.0,3,0.5818181818181818,0.07272727272727272,0.6545454545454545
36,37,18.0,2.0,13.0,13.0,8.0,8.0,13.0,31.0,8.0,4.0,2.0,10.0,2,0.6909090909090909,0.43636363636363634,1.1272727272727272
37,38,15.0,3.0,4.0,14.0,4.0,3.0,17.0,29.0,8.0,3.0,2.0,9.0,3,0.21818181818181817,0.4727272727272727,0.6909090909090909
38,39,11.0,2.0,10.0,30.0,2.0,5.0,10.0,30.0,11.0,6.0,2.0,7.0,1,0.509090909090909,0.9272727272727272,1.4363636363636363
39,40,20.0,5.0,13.0,7.0,5.0,5.0,16.0,36.0,5.0,8.0,2.0,6.0,2,0.8,0.32727272727272727,1.1272727272727274
40,41,14.0,2.0,5.0,23.0,5.0,2.0,10.0,24.0,7.0,3.0,3.0,11.0,1,0.8727272727272727,0.9818181818181818,1.8545454545454545
41,42,12.0,4.0,11.0,21.0,3.0,3.0,8.0,36.0,15.0,6.0,3.0,9.0,2,0.34545454545454546,0.2727272727272727,0.6181818181818182
42,43,19.0,1.0,11.0,12.0,4.0,7.0,12.0,33.0,13.0,5.0,1.0,12.0,2,0.7272727272727273,0.38181818181818183,1.1090909090909091
43,44,12.0,3.0,10.0,14.0,5.0,7.0,11.0,35.0,11.0,3.0,1.0,9.0,2,0.2727272727272727,0.09090909090909091,0.36363636363636365
44,45,15.0,0.0,12.0,12.0,1.0,5.0,18.0,30.0,12.0,8.0,4.0,7.0,3,0.8363636363636363,0.4909090909090909,1.3272727272727272
45,46,17.0,2.0,8.0,23.0,4.0,6.0,10.0,32.0,9.0,5.0,3.0,7.0,2,0.6363636363636364,0.5454545454545454,1.1818181818181817
46,47,16.0,3.0,5.0,11.0,6.0,2.0,16.0,31.0,5.0,7.0,4.0,9.0,3,0.7818181818181819,0.41818181818181815,1.2
47,48,17.0,3.0,10.0,16.0,5.0,4.0,12.0,28.0,8.0,4.0,1.0,15.0,2,0.2,0.6909090909090909,0.8909090909090909
48,49,17.0,2.0,8.0,11.0,7.0,6.0,11.0,38.0,12.0,6.0,4.0,11.0,2,0.9090909090909091,0.05454545454545454,0.9636363636363636
49,50,14.0,4.0,6.0,18.0,3.0,4.0,10.0,36.0,11.0,11.0,5.0,8.0,3,0.38181818181818183,0.14545454545454545,0.5272727272727273
50,51,16.0,3.0,7.0,15.0,2.0,2.0,12.0,35.0,15.0,7.0,4.0,4.0,3,0.6727272727272727,0.16363636363636364,0.8363636363636364
51,52,17.0,1.0,11.0,16.0,4.0,3.0,16.0,27.0,11.0,5.0,5.0,8.0,2,0.8545454545454545,0.6727272727272727,1.5272727272727273
52,53,16.0,3.0,15.0,11.0,6.0,3.0,10.0,37.0,13.0,5.0,2.0,8.0,2,0.5636363636363636,0.10909090909090909,0.6727272727272727
53,54,15.0,1.0,12.0,18.0,3.0,2.0,12.0,30.0,11.0,6.0,2.0,10.0,2,0.43636363636363634,0.6,1.0363636363636364
