,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,10.0,1.0,13.0,9.0,4.0,19.0,8.0,41.0,8.0,4.0,5.0,14.0,1,0.16363636363636364,0.2,0.36363636363636365
1,2,18.0,2.0,11.0,7.0,2.0,17.0,3.0,36.0,8.0,3.0,7.0,11.0,1,0.07272727272727272,0.38181818181818183,0.4545454545454546
2,3,14.0,5.0,7.0,11.0,0.0,17.0,5.0,35.0,5.0,3.0,12.0,13.0,1,0.10909090909090909,0.4909090909090909,0.6
3,4,12.0,1.0,11.0,5.0,2.0,13.0,7.0,36.0,11.0,3.0,14.0,15.0,1,0.2727272727272727,0.2727272727272727,0.5454545454545454
4,5,17.0,5.0,9.0,5.0,3.0,16.0,7.0,41.0,8.0,7.0,8.0,9.0,1,0.21818181818181817,0.12727272727272726,0.34545454545454546
5,6,11.0,6.0,9.0,5.0,6.0,14.0,6.0,45.0,7.0,8.0,9.0,13.0,1,0.18181818181818182,0.03636363636363636,0.2181818181818182
6,7,19.0,1.0,9.0,7.0,2.0,19.0,5.0,36.0,7.0,4.0,11.0,8.0,1,0.36363636363636365,0.45454545454545453,0.8181818181818181
7,8,9.0,4.0,10.0,11.0,1.0,13.0,7.0,34.0,6.0,5.0,6.0,19.0,1,0.4727272727272727,0.4,0.8727272727272728
8,9,16.0,1.0,13.0,9.0,2.0,18.0,6.0,38.0,6.0,5.0,9.0,8.0,1,0.8545454545454545,0.32727272727272727,1.1818181818181817
9,10,9.0,2.0,14.0,6.0,2.0,11.0,8.0,38.0,11.0,5.0,15.0,9.0,1,0.8181818181818182,0.09090909090909091,0.9090909090909092
10,11,14.0,3.0,13.0,6.0,2.0,12.0,6.0,35.0,3.0,9.0,6.0,12.0,1,0.6,0.34545454545454546,0.9454545454545454
11,12,6.0,2.0,13.0,8.0,2.0,9.0,11.0,35.0,11.0,8.0,7.0,19.0,2,0.4,0.2909090909090909,0.6909090909090909
12,13,13.0,5.0,10.0,5.0,0.0,9.0,7.0,33.0,11.0,4.0,14.0,10.0,1,0.38181818181818183,0.14545454545454545,0.5272727272727273
13,14,12.0,2.0,10.0,7.0,3.0,17.0,1.0,42.0,10.0,3.0,11.0,16.0,1,0.12727272727272726,0.21818181818181817,0.34545454545454546
14,15,10.0,2.0,14.0,6.0,2.0,17.0,7.0,34.0,9.0,2.0,11.0,18.0,1,0.2909090909090909,0.5272727272727272,0.8181818181818181
15,16,15.0,3.0,12.0,9.0,1.0,13.0,4.0,30.0,6.0,6.0,9.0,18.0,1,0.7636363636363637,0.6181818181818182,1.3818181818181818
16,17,15.0,3.0,9.0,7.0,3.0,16.0,5.0,30.0,3.0,2.0,13.0,15.0,1,0.01818181818181818,0.7090909090909091,0.7272727272727273
17,18,17.0,5.0,6.0,9.0,4.0,14.0,4.0,47.0,12.0,7.0,7.0,9.0,1,0.6727272727272727,0.01818181818181818,0.6909090909090909
18,19,11.0,3.0,8.0,11.0,6.0,7.0,5.0,34.0,8.0,4.0,12.0,16.0,1,0.9454545454545454,0.05454545454545454,1.0
19,20,16.0,2.0,12.0,8.0,0.0,14.0,9.0,35.0,7.0,6.0,5.0,13.0,1,0.2545454545454545,0.41818181818181815,0.6727272727272726
20,21,11.0,1.0,17.0,5.0,2.0,14.0,4.0,38.0,9.0,7.0,5.0,15.0,1,0.5272727272727272,0.2545454545454545,0.7818181818181817
21,22,15.0,2.0,15.0,7.0,6.0,10.0,6.0,29.0,4.0,4.0,8.0,16.0,1,0.8727272727272727,0.5818181818181818,1.4545454545454546
22,23,9.0,4.0,11.0,10.0,1.0,21.0,6.0,43.0,6.0,8.0,7.0,13.0,1,0.03636363636363636,0.18181818181818182,0.2181818181818182
23,24,17.0,4.0,9.0,5.0,5.0,14.0,5.0,45.0,9.0,6.0,5.0,14.0,1,0.3090909090909091,0.10909090909090909,0.41818181818181815
24,25,11.0,6.0,9.0,7.0,3.0,19.0,5.0,43.0,3.0,6.0,9.0,13.0,1,0.2,0.23636363636363636,0.4363636363636364
25,26,16.0,3.0,18.0,16.0,3.0,9.0,4.0,24.0,4.0,3.0,7.0,13.0,1,0.9818181818181818,0.9272727272727272,1.9090909090909092
26,27,15.0,6.0,7.0,9.0,2.0,17.0,3.0,45.0,7.0,9.0,8.0,10.0,1,0.05454545454545454,0.07272727272727272,0.12727272727272726
27,28,5.0,2.0,5.0,1.0,1.0,8.0,6.0,18.0,4.0,3.0,4.0,5.0,1,0.09090909090909091,0.36363636363636365,0.4545454545454546
