,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,15.0,12.0,11.0,5.0,1.0,5.0,0.0,35.0,4.0,7.0,11.0,17.0,1,0.05454545454545454,0.5454545454545454,0.6
1,2,24.0,7.0,5.0,8.0,3.0,4.0,3.0,33.0,9.0,8.0,9.0,17.0,1,0.41818181818181815,0.6,1.018181818181818
2,3,21.0,10.0,5.0,9.0,2.0,3.0,3.0,32.0,6.0,10.0,11.0,16.0,1,0.2545454545454545,0.6363636363636364,0.8909090909090909
3,4,13.0,9.0,2.0,17.0,3.0,7.0,2.0,36.0,4.0,9.0,15.0,13.0,1,0.01818181818181818,0.4,0.4181818181818182
4,5,8.0,8.0,6.0,10.0,2.0,8.0,2.0,42.0,4.0,14.0,8.0,16.0,1,0.03636363636363636,0.18181818181818182,0.2181818181818182
5,6,15.0,10.0,4.0,6.0,2.0,2.0,3.0,38.0,6.0,11.0,20.0,14.0,1,0.9636363636363636,0.45454545454545453,1.4181818181818182
6,7,18.0,10.0,4.0,14.0,6.0,6.0,3.0,31.0,2.0,8.0,7.0,13.0,1,0.12727272727272726,0.5818181818181818,0.709090909090909
7,8,18.0,6.0,8.0,9.0,5.0,4.0,3.0,40.0,11.0,9.0,10.0,12.0,1,0.14545454545454545,0.03636363636363636,0.18181818181818182
8,9,21.0,6.0,5.0,15.0,1.0,7.0,4.0,23.0,1.0,6.0,18.0,14.0,1,0.7636363636363637,0.9818181818181818,1.7454545454545456
9,10,18.0,8.0,6.0,10.0,5.0,8.0,0.0,34.0,2.0,10.0,10.0,13.0,1,0.2909090909090909,0.5272727272727272,0.8181818181818181
10,11,16.0,14.0,5.0,11.0,2.0,6.0,2.0,44.0,6.0,11.0,8.0,14.0,1,0.6727272727272727,0.16363636363636364,0.8363636363636364
11,12,15.0,11.0,7.0,10.0,3.0,7.0,2.0,39.0,7.0,7.0,4.0,22.0,1,1.0,0.3090909090909091,1.309090909090909
12,13,9.0,6.0,5.0,12.0,3.0,7.0,2.0,39.0,7.0,9.0,11.0,17.0,1,0.43636363636363634,0.14545454545454545,0.5818181818181818
13,14,21.0,6.0,8.0,9.0,2.0,6.0,1.0,34.0,8.0,9.0,12.0,11.0,1,0.6909090909090909,0.36363636363636365,1.0545454545454547
14,15,11.0,10.0,10.0,9.0,6.0,6.0,3.0,43.0,3.0,14.0,11.0,13.0,1,0.5636363636363636,0.12727272727272726,0.6909090909090909
15,16,12.0,10.0,4.0,6.0,5.0,5.0,3.0,41.0,5.0,9.0,11.0,13.0,1,0.7818181818181819,0.07272727272727272,0.8545454545454546
16,17,14.0,14.0,5.0,12.0,1.0,5.0,4.0,43.0,2.0,18.0,6.0,16.0,1,0.07272727272727272,0.32727272727272727,0.4
17,18,15.0,6.0,7.0,8.0,3.0,5.0,3.0,29.0,4.0,9.0,18.0,20.0,1,0.6363636363636364,0.8181818181818182,1.4545454545454546
18,19,15.0,8.0,6.0,7.0,4.0,8.0,1.0,39.0,9.0,7.0,14.0,11.0,1,0.9090909090909091,0.10909090909090909,1.018181818181818
19,20,17.0,8.0,5.0,12.0,2.0,5.0,2.0,38.0,6.0,13.0,8.0,15.0,1,0.4727272727272727,0.2545454545454545,0.7272727272727273
20,21,18.0,2.0,7.0,9.0,5.0,9.0,3.0,36.0,7.0,9.0,10.0,17.0,1,0.8363636363636363,0.2727272727272727,1.109090909090909
21,22,17.0,7.0,5.0,13.0,5.0,8.0,1.0,34.0,2.0,7.0,7.0,13.0,1,0.5272727272727272,0.38181818181818183,0.9090909090909091
22,23,18.0,16.0,2.0,14.0,4.0,2.0,1.0,41.0,4.0,9.0,10.0,14.0,1,0.09090909090909091,0.34545454545454546,0.4363636363636364
23,24,19.0,6.0,9.0,12.0,3.0,5.0,0.0,31.0,6.0,7.0,13.0,15.0,1,0.2,0.6181818181818182,0.8181818181818181
24,25,15.0,9.0,8.0,5.0,2.0,10.0,3.0,37.0,3.0,9.0,11.0,20.0,1,0.16363636363636364,0.5636363636363636,0.7272727272727273
25,26,16.0,10.0,4.0,4.0,4.0,8.0,3.0,41.0,5.0,9.0,7.0,17.0,1,0.8545454545454545,0.23636363636363636,1.0909090909090908
26,27,11.0,2.0,9.0,10.0,4.0,12.0,2.0,37.0,5.0,9.0,13.0,18.0,1,0.509090909090909,0.2909090909090909,0.7999999999999999
27,28,9.0,2.0,6.0,7.0,3.0,1.0,6.0,12.0,3.0,3.0,5.0,3.0,2,0.10909090909090909,0.7636363636363637,0.8727272727272728
28,29,16.0,10.0,4.0,24.0,9.0,3.0,9.0,31.0,3.0,1.0,3.0,1.0,2,0.9272727272727272,0.7818181818181819,1.709090909090909
