,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,20.0,6.0,2.0,8.0,0.0,4.0,7.0,22.0,5.0,5.0,18.0,16.0,2,0.41818181818181815,0.9454545454545454,1.3636363636363635
1,2,16.0,7.0,7.0,18.0,2.0,10.0,3.0,29.0,1.0,4.0,7.0,19.0,2,0.10909090909090909,0.8181818181818182,0.9272727272727274
2,3,19.0,4.0,3.0,8.0,4.0,8.0,7.0,27.0,5.0,3.0,15.0,20.0,2,0.34545454545454546,0.8363636363636363,1.1818181818181817
3,4,14.0,3.0,2.0,13.0,4.0,3.0,4.0,34.0,10.0,7.0,8.0,16.0,2,0.21818181818181817,0.2545454545454545,0.47272727272727266
4,5,18.0,4.0,8.0,11.0,2.0,6.0,2.0,28.0,5.0,1.0,14.0,19.0,2,0.45454545454545453,0.7454545454545455,1.2
5,6,14.0,2.0,2.0,14.0,1.0,7.0,4.0,24.0,8.0,3.0,22.0,15.0,2,0.4727272727272727,0.9272727272727272,1.4
6,7,19.0,2.0,7.0,12.0,5.0,3.0,7.0,24.0,5.0,5.0,12.0,17.0,2,0.3090909090909091,0.8727272727272727,1.1818181818181817
7,8,12.0,4.0,1.0,18.0,3.0,7.0,4.0,32.0,5.0,5.0,9.0,21.0,2,0.7636363636363637,0.6363636363636364,1.4
8,9,8.0,3.0,4.0,14.0,3.0,5.0,6.0,29.0,11.0,2.0,14.0,23.0,2,0.4,0.6909090909090909,1.0909090909090908
9,10,18.0,1.0,4.0,6.0,5.0,10.0,4.0,33.0,6.0,4.0,11.0,22.0,2,0.18181818181818182,0.6545454545454545,0.8363636363636364
10,11,17.0,6.0,8.0,11.0,4.0,2.0,6.0,25.0,4.0,3.0,12.0,20.0,2,0.5636363636363636,0.8545454545454545,1.418181818181818
11,12,18.0,3.0,6.0,12.0,0.0,7.0,3.0,25.0,9.0,2.0,9.0,21.0,2,0.9454545454545454,0.8909090909090909,1.8363636363636364
12,13,15.0,9.0,4.0,20.0,2.0,7.0,7.0,27.0,5.0,2.0,13.0,13.0,2,0.7272727272727273,0.7636363636363637,1.490909090909091
13,14,10.0,6.0,12.0,11.0,3.0,7.0,10.0,30.0,6.0,3.0,6.0,19.0,2,0.5818181818181818,0.45454545454545453,1.0363636363636364
14,15,15.0,3.0,3.0,18.0,4.0,5.0,2.0,27.0,4.0,6.0,8.0,20.0,2,0.03636363636363636,0.8,0.8363636363636364
15,16,12.0,4.0,3.0,15.0,0.0,10.0,6.0,29.0,6.0,5.0,14.0,21.0,2,0.16363636363636364,0.7090909090909091,0.8727272727272728
16,17,19.0,4.0,5.0,12.0,3.0,7.0,10.0,29.0,8.0,5.0,8.0,17.0,2,0.36363636363636365,0.6181818181818182,0.9818181818181818
17,18,19.0,3.0,8.0,5.0,3.0,10.0,2.0,31.0,7.0,4.0,11.0,16.0,2,0.2909090909090909,0.5818181818181818,0.8727272727272727
18,19,14.0,4.0,9.0,17.0,2.0,5.0,6.0,18.0,3.0,3.0,20.0,15.0,2,0.8363636363636363,0.9818181818181818,1.8181818181818181
19,20,14.0,5.0,8.0,11.0,7.0,9.0,5.0,35.0,6.0,5.0,10.0,16.0,2,0.2545454545454545,0.14545454545454545,0.39999999999999997
20,21,18.0,6.0,5.0,13.0,4.0,6.0,3.0,29.0,7.0,3.0,15.0,17.0,2,0.07272727272727272,0.6727272727272727,0.7454545454545455
21,22,10.0,5.0,5.0,11.0,1.0,3.0,3.0,34.0,8.0,10.0,10.0,20.0,2,0.23636363636363636,0.36363636363636365,0.6
22,23,10.0,8.0,5.0,8.0,5.0,9.0,2.0,39.0,9.0,2.0,16.0,19.0,2,0.6,0.3090909090909091,0.9090909090909091
23,24,22.0,6.0,10.0,11.0,0.0,3.0,2.0,31.0,12.0,4.0,14.0,10.0,2,0.7090909090909091,0.5636363636363636,1.2727272727272727
24,25,19.0,2.0,5.0,9.0,4.0,4.0,3.0,18.0,5.0,1.0,21.0,23.0,2,0.2,1.0,1.2
25,26,16.0,3.0,5.0,13.0,1.0,7.0,7.0,21.0,4.0,2.0,18.0,18.0,2,0.05454545454545454,0.9636363636363636,1.018181818181818
26,27,19.0,6.0,3.0,18.0,2.0,4.0,6.0,24.0,6.0,4.0,11.0,16.0,2,0.09090909090909091,0.9090909090909091,1.0
27,28,5.0,0.0,7.0,6.0,4.0,4.0,1.0,14.0,3.0,2.0,5.0,6.0,2,0.01818181818181818,0.4909090909090909,0.509090909090909
28,29,6.0,4.0,12.0,19.0,8.0,6.0,15.0,31.0,7.0,2.0,6.0,5.0,1,0.12727272727272726,0.4727272727272727,0.6
29,30,8.0,5.0,9.0,19.0,10.0,10.0,12.0,49.0,14.0,5.0,2.0,1.0,1,0.8909090909090909,0.03636363636363636,0.9272727272727272
30,31,9.0,3.0,13.0,21.0,6.0,8.0,16.0,36.0,10.0,7.0,4.0,1.0,1,0.5272727272727272,0.43636363636363634,0.9636363636363636
31,32,10.0,2.0,11.0,18.0,4.0,15.0,10.0,45.0,7.0,14.0,3.0,1.0,1,0.9090909090909091,0.21818181818181817,1.1272727272727272
32,33,12.0,3.0,10.0,16.0,7.0,9.0,16.0,35.0,7.0,7.0,2.0,1.0,1,0.7454545454545455,0.4,1.1454545454545455
33,34,8.0,6.0,21.0,19.0,5.0,11.0,9.0,37.0,5.0,6.0,0.0,6.0,1,0.8727272727272727,0.509090909090909,1.3818181818181818
34,35,11.0,3.0,9.0,24.0,5.0,7.0,11.0,33.0,7.0,7.0,4.0,3.0,1,0.6909090909090909,0.5454545454545454,1.2363636363636363
35,36,9.0,4.0,11.0,15.0,8.0,11.0,12.0,45.0,6.0,10.0,6.0,2.0,1,0.9636363636363636,0.01818181818181818,0.9818181818181818
36,37,6.0,3.0,13.0,19.0,14.0,9.0,7.0,45.0,9.0,7.0,6.0,3.0,1,0.8,0.2727272727272727,1.0727272727272728
37,38,8.0,4.0,13.0,18.0,8.0,9.0,13.0,35.0,9.0,4.0,10.0,3.0,1,0.32727272727272727,0.23636363636363636,0.5636363636363636
38,39,5.0,2.0,11.0,20.0,7.0,8.0,9.0,41.0,12.0,9.0,1.0,4.0,1,0.9818181818181818,0.2909090909090909,1.2727272727272727
39,40,14.0,6.0,15.0,19.0,3.0,12.0,10.0,38.0,6.0,5.0,2.0,2.0,1,0.38181818181818183,0.41818181818181815,0.8
40,41,12.0,6.0,16.0,14.0,3.0,10.0,10.0,39.0,11.0,5.0,7.0,2.0,1,0.9272727272727272,0.12727272727272726,1.0545454545454545
41,42,5.0,2.0,10.0,15.0,7.0,11.0,12.0,43.0,12.0,6.0,3.0,2.0,1,0.6363636363636364,0.05454545454545454,0.6909090909090909
42,43,10.0,6.0,9.0,24.0,6.0,5.0,14.0,39.0,4.0,15.0,1.0,3.0,1,0.8545454545454545,0.5272727272727272,1.3818181818181818
43,44,14.0,6.0,12.0,16.0,12.0,8.0,11.0,44.0,8.0,8.0,2.0,1.0,1,0.8181818181818182,0.10909090909090909,0.9272727272727274
44,45,12.0,6.0,14.0,7.0,7.0,9.0,12.0,38.0,7.0,5.0,8.0,0.0,1,0.6727272727272727,0.07272727272727272,0.7454545454545455
45,46,13.0,4.0,13.0,24.0,9.0,5.0,11.0,34.0,8.0,7.0,1.0,3.0,1,0.5454545454545454,0.6,1.1454545454545455
46,47,12.0,8.0,12.0,17.0,4.0,8.0,16.0,38.0,11.0,6.0,2.0,3.0,1,1.0,0.32727272727272727,1.3272727272727272
47,48,9.0,7.0,9.0,19.0,9.0,13.0,10.0,50.0,5.0,10.0,1.0,2.0,1,0.6545454545454545,0.09090909090909091,0.7454545454545455
48,49,12.0,1.0,12.0,21.0,4.0,8.0,14.0,30.0,5.0,10.0,1.0,0.0,1,0.7818181818181819,0.7272727272727273,1.5090909090909093
49,50,9.0,2.0,13.0,20.0,9.0,13.0,13.0,39.0,9.0,5.0,3.0,3.0,1,0.14545454545454545,0.38181818181818183,0.5272727272727273
50,51,11.0,5.0,13.0,19.0,11.0,12.0,7.0,43.0,6.0,9.0,3.0,4.0,1,0.6181818181818182,0.18181818181818182,0.8
51,52,9.0,4.0,13.0,21.0,15.0,8.0,11.0,43.0,8.0,4.0,0.0,2.0,1,0.43636363636363634,0.34545454545454546,0.7818181818181817
52,53,3.0,2.0,12.0,26.0,1.0,7.0,14.0,30.0,9.0,5.0,3.0,3.0,1,0.4909090909090909,0.7818181818181819,1.2727272727272727
53,54,5.0,4.0,15.0,15.0,6.0,10.0,16.0,41.0,6.0,10.0,7.0,1.0,1,0.509090909090909,0.2,0.709090909090909
54,55,9.0,7.0,12.0,21.0,7.0,10.0,8.0,45.0,8.0,9.0,5.0,0.0,1,0.2727272727272727,0.16363636363636364,0.43636363636363634
