,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,6.0,3.0,13.0,4.0,5.0,8.0,18.0,26.0,5.0,2.0,11.0,14.0,2,0.05454545454545454,0.38181818181818183,0.4363636363636364
1,2,7.0,1.0,16.0,5.0,2.0,2.0,14.0,18.0,8.0,2.0,30.0,10.0,2,0.5454545454545454,1.0,1.5454545454545454
2,3,8.0,3.0,18.0,5.0,3.0,3.0,19.0,18.0,3.0,3.0,21.0,11.0,2,0.6,0.9818181818181818,1.5818181818181818
3,4,11.0,2.0,13.0,8.0,8.0,3.0,15.0,24.0,3.0,4.0,20.0,8.0,2,0.45454545454545453,0.6545454545454545,1.1090909090909091
4,5,5.0,6.0,9.0,5.0,5.0,3.0,15.0,29.0,8.0,2.0,17.0,11.0,2,0.10909090909090909,0.18181818181818182,0.2909090909090909
5,6,8.0,4.0,17.0,3.0,4.0,5.0,14.0,26.0,6.0,1.0,13.0,19.0,2,0.7636363636363637,0.5272727272727272,1.290909090909091
6,7,8.0,1.0,17.0,6.0,2.0,5.0,16.0,19.0,4.0,4.0,20.0,14.0,2,0.6727272727272727,0.9272727272727272,1.6
7,8,3.0,4.0,19.0,3.0,1.0,2.0,18.0,19.0,6.0,2.0,12.0,16.0,2,0.7454545454545455,0.9454545454545454,1.690909090909091
8,9,5.0,1.0,15.0,8.0,7.0,5.0,18.0,31.0,12.0,5.0,9.0,14.0,2,0.9090909090909091,0.16363636363636364,1.0727272727272728
9,10,9.0,3.0,13.0,8.0,5.0,5.0,21.0,22.0,6.0,1.0,15.0,12.0,2,0.2,0.8,1.0
10,11,6.0,4.0,11.0,9.0,3.0,7.0,7.0,26.0,5.0,1.0,17.0,15.0,2,0.9636363636363636,0.23636363636363636,1.2
11,12,9.0,3.0,17.0,4.0,4.0,4.0,18.0,26.0,9.0,4.0,14.0,12.0,2,0.8545454545454545,0.43636363636363634,1.2909090909090908
12,13,6.0,0.0,11.0,5.0,9.0,6.0,20.0,31.0,10.0,1.0,18.0,9.0,2,0.21818181818181817,0.2727272727272727,0.49090909090909085
13,14,6.0,0.0,13.0,6.0,5.0,4.0,22.0,21.0,5.0,2.0,10.0,18.0,2,0.8,0.9090909090909091,1.709090909090909
14,15,9.0,4.0,12.0,3.0,3.0,6.0,9.0,22.0,4.0,2.0,28.0,11.0,2,0.509090909090909,0.8727272727272727,1.3818181818181818
15,16,5.0,4.0,16.0,1.0,2.0,8.0,19.0,28.0,8.0,1.0,18.0,13.0,2,0.16363636363636364,0.509090909090909,0.6727272727272726
16,17,7.0,0.0,13.0,5.0,2.0,5.0,20.0,20.0,10.0,1.0,18.0,14.0,2,0.2909090909090909,0.8909090909090909,1.1818181818181817
17,18,7.0,4.0,14.0,4.0,3.0,3.0,11.0,22.0,5.0,4.0,25.0,14.0,2,0.07272727272727272,0.8363636363636363,0.9090909090909091
18,19,6.0,1.0,21.0,6.0,3.0,10.0,13.0,24.0,7.0,0.0,12.0,14.0,2,0.9454545454545454,0.5636363636363636,1.509090909090909
19,20,5.0,0.0,20.0,3.0,1.0,7.0,23.0,25.0,13.0,1.0,11.0,13.0,2,0.41818181818181815,0.8181818181818182,1.2363636363636363
20,21,6.0,4.0,15.0,5.0,8.0,2.0,10.0,36.0,12.0,4.0,7.0,19.0,2,0.8363636363636363,0.05454545454545454,0.8909090909090909
21,22,9.0,0.0,14.0,12.0,6.0,5.0,16.0,23.0,7.0,1.0,14.0,9.0,2,0.2727272727272727,0.5454545454545454,0.8181818181818181
22,23,2.0,4.0,14.0,7.0,7.0,3.0,17.0,26.0,7.0,3.0,16.0,16.0,2,0.01818181818181818,0.6,0.6181818181818182
23,24,3.0,0.0,15.0,4.0,1.0,10.0,16.0,26.0,5.0,4.0,20.0,14.0,2,0.2545454545454545,0.6363636363636364,0.8909090909090909
24,25,9.0,5.0,19.0,8.0,3.0,4.0,15.0,25.0,5.0,4.0,14.0,9.0,2,0.18181818181818182,0.45454545454545453,0.6363636363636364
25,26,6.0,3.0,14.0,3.0,10.0,3.0,17.0,33.0,7.0,4.0,11.0,15.0,2,0.03636363636363636,0.2,0.2363636363636364
26,27,4.0,2.0,21.0,1.0,2.0,10.0,22.0,27.0,8.0,4.0,13.0,12.0,2,0.09090909090909091,0.7636363636363637,0.8545454545454546
