,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,10.0,6.0,4.0,5.0,3.0,5.0,6.0,34.0,12.0,5.0,25.0,8.0,1,0.09090909090909091,0.41818181818181815,0.509090909090909
1,2,18.0,12.0,5.0,6.0,3.0,5.0,4.0,37.0,8.0,4.0,17.0,11.0,1,0.10909090909090909,0.2727272727272727,0.3818181818181818
2,3,16.0,13.0,2.0,3.0,2.0,5.0,7.0,36.0,9.0,3.0,28.0,8.0,1,0.45454545454545453,0.8363636363636363,1.2909090909090908
3,4,11.0,8.0,5.0,5.0,0.0,8.0,2.0,43.0,17.0,5.0,21.0,12.0,1,0.3090909090909091,0.09090909090909091,0.4
4,5,12.0,10.0,5.0,5.0,3.0,1.0,6.0,32.0,10.0,2.0,20.0,17.0,1,0.9272727272727272,0.6,1.5272727272727273
5,6,7.0,11.0,3.0,3.0,1.0,2.0,3.0,29.0,8.0,4.0,36.0,13.0,1,0.6,1.0,1.6
6,7,16.0,5.0,3.0,5.0,6.0,4.0,7.0,37.0,14.0,4.0,17.0,15.0,1,0.8,0.23636363636363636,1.0363636363636364
7,8,19.0,10.0,3.0,2.0,6.0,5.0,2.0,36.0,5.0,4.0,25.0,13.0,1,0.5636363636363636,0.8545454545454545,1.418181818181818
8,9,14.0,6.0,6.0,3.0,2.0,5.0,3.0,28.0,5.0,3.0,30.0,12.0,1,0.8181818181818182,0.9818181818181818,1.8
9,10,14.0,4.0,1.0,2.0,3.0,3.0,2.0,33.0,15.0,2.0,28.0,14.0,1,0.8909090909090909,0.8909090909090909,1.7818181818181817
10,11,20.0,12.0,5.0,0.0,2.0,6.0,2.0,37.0,14.0,1.0,23.0,13.0,1,0.2909090909090909,0.7090909090909091,1.0
11,12,15.0,4.0,4.0,2.0,8.0,4.0,8.0,36.0,9.0,5.0,28.0,7.0,1,0.5272727272727272,0.6909090909090909,1.2181818181818183
12,13,12.0,7.0,1.0,3.0,3.0,5.0,9.0,34.0,9.0,6.0,14.0,18.0,2,0.4909090909090909,0.4,0.8909090909090909
13,14,24.0,7.0,5.0,4.0,5.0,6.0,1.0,40.0,10.0,6.0,18.0,7.0,1,0.7272727272727273,0.36363636363636365,1.0909090909090908
14,15,21.0,9.0,3.0,5.0,2.0,7.0,5.0,33.0,9.0,4.0,22.0,11.0,1,0.05454545454545454,0.8181818181818182,0.8727272727272728
15,16,19.0,5.0,3.0,5.0,3.0,6.0,4.0,35.0,13.0,5.0,22.0,9.0,1,0.7454545454545455,0.509090909090909,1.2545454545454544
16,17,14.0,18.0,1.0,3.0,4.0,7.0,3.0,47.0,9.0,4.0,19.0,8.0,1,0.14545454545454545,0.2,0.34545454545454546
17,18,14.0,5.0,2.0,5.0,5.0,3.0,9.0,33.0,10.0,5.0,27.0,8.0,1,0.6545454545454545,0.8,1.4545454545454546
18,19,16.0,14.0,4.0,5.0,6.0,4.0,4.0,43.0,8.0,4.0,17.0,11.0,1,0.2727272727272727,0.05454545454545454,0.32727272727272727
19,20,15.0,5.0,5.0,6.0,1.0,7.0,3.0,37.0,13.0,4.0,23.0,9.0,1,0.01818181818181818,0.3090909090909091,0.32727272727272727
20,21,17.0,7.0,2.0,0.0,4.0,3.0,4.0,36.0,9.0,7.0,22.0,11.0,1,0.6181818181818182,0.5636363636363636,1.1818181818181817
21,22,22.0,8.0,1.0,5.0,3.0,8.0,5.0,36.0,9.0,5.0,19.0,12.0,1,0.32727272727272727,0.5454545454545454,0.8727272727272727
22,23,12.0,7.0,2.0,7.0,4.0,7.0,9.0,41.0,15.0,2.0,18.0,11.0,1,0.2,0.01818181818181818,0.2181818181818182
23,24,16.0,6.0,3.0,3.0,4.0,14.0,3.0,37.0,4.0,2.0,12.0,22.0,1,0.6909090909090909,0.7818181818181819,1.4727272727272727
24,25,15.0,4.0,5.0,4.0,3.0,6.0,4.0,30.0,10.0,3.0,31.0,7.0,1,0.07272727272727272,0.9454545454545454,1.018181818181818
25,26,16.0,7.0,4.0,4.0,5.0,4.0,6.0,38.0,12.0,5.0,17.0,13.0,1,0.03636363636363636,0.10909090909090909,0.14545454545454545
26,27,16.0,9.0,5.0,4.0,6.0,5.0,7.0,35.0,7.0,2.0,23.0,8.0,1,0.18181818181818182,0.4909090909090909,0.6727272727272727
