,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,10.0,8.0,11.0,3.0,6.0,5.0,28.0,28.0,6.0,2.0,11.0,7.0,1,0.2,0.7818181818181819,0.9818181818181819
1,2,11.0,3.0,9.0,2.0,3.0,4.0,22.0,25.0,9.0,1.0,16.0,9.0,1,0.41818181818181815,0.8,1.2181818181818183
2,3,15.0,10.0,2.0,2.0,7.0,4.0,25.0,34.0,4.0,4.0,15.0,6.0,1,0.6727272727272727,0.4909090909090909,1.1636363636363636
3,4,10.0,10.0,7.0,2.0,4.0,7.0,22.0,35.0,6.0,2.0,15.0,8.0,2,0.7090909090909091,0.21818181818181817,0.9272727272727272
4,5,8.0,8.0,9.0,4.0,2.0,4.0,27.0,28.0,6.0,6.0,11.0,10.0,1,0.6363636363636364,0.7090909090909091,1.3454545454545455
5,6,8.0,6.0,12.0,0.0,0.0,6.0,20.0,31.0,10.0,2.0,15.0,7.0,2,0.2727272727272727,0.38181818181818183,0.6545454545454545
6,7,9.0,6.0,11.0,6.0,5.0,6.0,23.0,30.0,8.0,3.0,9.0,12.0,1,0.21818181818181817,0.4,0.6181818181818182
7,8,11.0,7.0,6.0,3.0,7.0,6.0,25.0,34.0,5.0,6.0,13.0,6.0,1,0.43636363636363634,0.32727272727272727,0.7636363636363637
8,9,12.0,6.0,6.0,3.0,5.0,4.0,13.0,31.0,9.0,5.0,22.0,7.0,2,0.6909090909090909,0.2545454545454545,0.9454545454545454
9,10,11.0,9.0,6.0,4.0,1.0,4.0,21.0,32.0,11.0,3.0,18.0,7.0,2,0.34545454545454546,0.2909090909090909,0.6363636363636364
10,11,12.0,7.0,5.0,0.0,2.0,3.0,25.0,30.0,8.0,4.0,17.0,10.0,1,0.7636363636363637,0.6545454545454545,1.4181818181818182
11,12,10.0,12.0,4.0,5.0,4.0,6.0,21.0,35.0,7.0,5.0,12.0,13.0,1,0.9454545454545454,0.10909090909090909,1.0545454545454545
12,13,8.0,9.0,9.0,2.0,3.0,1.0,30.0,26.0,11.0,0.0,11.0,8.0,1,0.16363636363636364,0.9454545454545454,1.1090909090909091
13,14,7.0,5.0,6.0,3.0,4.0,3.0,27.0,25.0,7.0,4.0,20.0,11.0,1,0.4,0.9818181818181818,1.3818181818181818
14,15,7.0,9.0,9.0,7.0,8.0,4.0,17.0,32.0,4.0,1.0,17.0,9.0,2,0.36363636363636365,0.23636363636363636,0.6
15,16,10.0,6.0,7.0,6.0,4.0,4.0,27.0,28.0,6.0,4.0,11.0,10.0,1,0.07272727272727272,0.7272727272727273,0.8
16,17,15.0,6.0,6.0,1.0,3.0,5.0,29.0,30.0,9.0,5.0,8.0,10.0,1,0.12727272727272726,0.8363636363636363,0.9636363636363636
17,18,8.0,7.0,7.0,3.0,4.0,1.0,31.0,28.0,6.0,3.0,12.0,7.0,1,0.8909090909090909,0.9090909090909091,1.7999999999999998
18,19,7.0,7.0,12.0,5.0,0.0,0.0,25.0,26.0,9.0,3.0,16.0,6.0,1,0.2909090909090909,0.8909090909090909,1.1818181818181817
19,20,12.0,11.0,7.0,4.0,2.0,2.0,28.0,26.0,3.0,2.0,15.0,7.0,1,0.32727272727272727,0.9636363636363636,1.290909090909091
20,21,7.0,9.0,9.0,1.0,6.0,3.0,27.0,34.0,11.0,3.0,13.0,8.0,1,0.01818181818181818,0.45454545454545453,0.4727272727272727
21,22,14.0,9.0,3.0,1.0,3.0,3.0,28.0,27.0,4.0,3.0,13.0,10.0,1,0.14545454545454545,0.9272727272727272,1.0727272727272728
22,23,8.0,7.0,7.0,8.0,3.0,4.0,25.0,37.0,12.0,3.0,10.0,5.0,1,0.5636363636363636,0.16363636363636364,0.7272727272727273
23,24,10.0,12.0,10.0,4.0,7.0,6.0,16.0,37.0,8.0,2.0,11.0,9.0,2,0.10909090909090909,0.03636363636363636,0.14545454545454545
24,25,15.0,5.0,4.0,4.0,5.0,4.0,24.0,33.0,7.0,6.0,12.0,7.0,1,0.6,0.34545454545454546,0.9454545454545454
