,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,17.0,4.0,6.0,9.0,5.0,2.0,16.0,29.0,13.0,1.0,14.0,8.0,2,0.43636363636363634,0.4,0.8363636363636364
1,2,18.0,0.0,13.0,17.0,5.0,1.0,5.0,23.0,11.0,3.0,14.0,7.0,2,0.34545454545454546,0.8181818181818182,1.1636363636363636
2,3,16.0,3.0,12.0,13.0,2.0,3.0,7.0,26.0,13.0,0.0,12.0,8.0,2,0.2727272727272727,0.43636363636363634,0.709090909090909
3,4,23.0,5.0,9.0,10.0,1.0,4.0,6.0,25.0,8.0,2.0,15.0,11.0,2,0.38181818181818183,0.7818181818181819,1.1636363636363636
4,5,18.0,6.0,12.0,13.0,3.0,0.0,5.0,22.0,8.0,3.0,17.0,10.0,2,0.6181818181818182,0.8909090909090909,1.509090909090909
5,6,19.0,9.0,9.0,15.0,4.0,2.0,5.0,30.0,7.0,1.0,9.0,7.0,2,0.7090909090909091,0.2727272727272727,0.9818181818181818
6,7,17.0,5.0,9.0,10.0,3.0,2.0,13.0,30.0,12.0,1.0,13.0,7.0,2,0.21818181818181817,0.16363636363636364,0.38181818181818183
7,8,13.0,3.0,16.0,10.0,2.0,3.0,8.0,27.0,12.0,4.0,15.0,9.0,2,0.05454545454545454,0.3090909090909091,0.36363636363636365
8,9,12.0,7.0,15.0,11.0,5.0,2.0,6.0,25.0,8.0,1.0,19.0,12.0,2,0.9454545454545454,0.7090909090909091,1.6545454545454545
9,10,16.0,3.0,11.0,11.0,1.0,2.0,6.0,23.0,5.0,6.0,22.0,5.0,2,0.2,0.9090909090909091,1.1090909090909091
10,11,15.0,6.0,13.0,10.0,2.0,2.0,10.0,28.0,13.0,2.0,11.0,9.0,2,0.23636363636363636,0.14545454545454545,0.38181818181818183
11,12,13.0,2.0,11.0,16.0,2.0,4.0,8.0,25.0,13.0,0.0,17.0,10.0,2,0.6909090909090909,0.6363636363636364,1.3272727272727272
12,13,19.0,8.0,10.0,15.0,4.0,3.0,4.0,32.0,8.0,4.0,14.0,3.0,2,1.0,0.23636363636363636,1.2363636363636363
13,14,16.0,4.0,17.0,14.0,3.0,2.0,9.0,24.0,10.0,2.0,12.0,3.0,2,0.4727272727272727,0.6909090909090909,1.1636363636363636
14,15,22.0,5.0,10.0,13.0,1.0,5.0,3.0,27.0,11.0,4.0,15.0,8.0,2,0.9818181818181818,0.6545454545454545,1.6363636363636362
15,16,26.0,2.0,12.0,13.0,3.0,3.0,7.0,22.0,8.0,3.0,12.0,8.0,2,0.09090909090909091,0.9636363636363636,1.0545454545454545
16,17,18.0,2.0,14.0,7.0,2.0,4.0,8.0,23.0,10.0,3.0,14.0,15.0,2,0.509090909090909,0.7636363636363637,1.2727272727272727
17,18,17.0,6.0,17.0,6.0,1.0,1.0,7.0,22.0,6.0,6.0,14.0,9.0,2,0.8909090909090909,0.8545454545454545,1.7454545454545454
18,19,21.0,2.0,5.0,7.0,1.0,0.0,7.0,24.0,9.0,4.0,18.0,17.0,2,0.5454545454545454,0.9454545454545454,1.4909090909090907
19,20,21.0,4.0,7.0,13.0,3.0,2.0,8.0,29.0,10.0,6.0,13.0,7.0,2,0.9090909090909091,0.38181818181818183,1.290909090909091
20,21,24.0,4.0,8.0,6.0,3.0,2.0,12.0,24.0,4.0,7.0,18.0,8.0,2,0.7454545454545455,0.9818181818181818,1.7272727272727273
21,22,11.0,3.0,10.0,15.0,3.0,1.0,4.0,28.0,11.0,2.0,19.0,8.0,2,0.5818181818181818,0.4909090909090909,1.0727272727272728
22,23,13.0,6.0,12.0,11.0,1.0,1.0,5.0,28.0,11.0,4.0,18.0,11.0,2,0.9636363636363636,0.4727272727272727,1.4363636363636363
23,24,10.0,5.0,17.0,11.0,6.0,3.0,8.0,28.0,9.0,4.0,11.0,13.0,2,0.7272727272727273,0.21818181818181817,0.9454545454545454
24,25,21.0,4.0,8.0,13.0,2.0,2.0,8.0,19.0,6.0,4.0,20.0,8.0,2,0.12727272727272726,1.0,1.1272727272727272
25,26,19.0,6.0,13.0,7.0,1.0,4.0,4.0,34.0,14.0,3.0,14.0,9.0,2,0.8545454545454545,0.07272727272727272,0.9272727272727272
26,27,11.0,2.0,18.0,7.0,0.0,3.0,10.0,22.0,15.0,2.0,15.0,13.0,2,0.36363636363636365,0.8363636363636363,1.2
27,28,9.0,3.0,5.0,5.0,1.0,2.0,3.0,14.0,5.0,1.0,5.0,5.0,2,0.10909090909090909,0.2909090909090909,0.39999999999999997
28,29,7.0,5.0,5.0,15.0,7.0,8.0,4.0,31.0,6.0,2.0,14.0,18.0,1,0.3090909090909091,0.18181818181818182,0.4909090909090909
29,30,16.0,4.0,7.0,13.0,2.0,10.0,5.0,30.0,7.0,4.0,12.0,17.0,1,0.5636363636363636,0.34545454545454546,0.9090909090909091
30,31,14.0,5.0,15.0,12.0,1.0,8.0,4.0,26.0,6.0,3.0,14.0,12.0,2,0.9272727272727272,0.6181818181818182,1.5454545454545454
31,32,13.0,3.0,9.0,11.0,1.0,6.0,2.0,27.0,8.0,3.0,12.0,19.0,1,0.2909090909090909,0.5272727272727272,0.8181818181818181
32,33,16.0,3.0,9.0,18.0,6.0,10.0,2.0,30.0,5.0,1.0,9.0,16.0,1,0.45454545454545453,0.509090909090909,0.9636363636363636
33,34,14.0,2.0,7.0,8.0,4.0,13.0,3.0,34.0,8.0,2.0,14.0,19.0,1,0.6,0.2545454545454545,0.8545454545454545
34,35,7.0,5.0,6.0,10.0,5.0,14.0,3.0,33.0,5.0,3.0,22.0,18.0,1,0.4,0.5818181818181818,0.9818181818181818
35,36,11.0,6.0,5.0,8.0,6.0,10.0,5.0,32.0,5.0,3.0,16.0,15.0,1,0.07272727272727272,0.12727272727272726,0.19999999999999998
36,37,16.0,2.0,8.0,20.0,3.0,9.0,2.0,24.0,5.0,3.0,17.0,13.0,1,0.5272727272727272,0.9272727272727272,1.4545454545454546
37,38,11.0,3.0,9.0,16.0,1.0,11.0,5.0,25.0,8.0,1.0,20.0,14.0,1,0.2545454545454545,0.8,1.0545454545454547
38,39,11.0,2.0,11.0,10.0,7.0,16.0,0.0,34.0,8.0,1.0,19.0,14.0,1,0.8363636363636363,0.36363636363636365,1.2
39,40,13.0,1.0,10.0,14.0,3.0,4.0,7.0,24.0,11.0,4.0,14.0,13.0,2,0.01818181818181818,0.5636363636363636,0.5818181818181818
40,41,12.0,2.0,14.0,5.0,8.0,14.0,6.0,34.0,5.0,1.0,13.0,12.0,1,0.7818181818181819,0.10909090909090909,0.890909090909091
41,42,11.0,2.0,8.0,18.0,7.0,7.0,5.0,26.0,4.0,2.0,19.0,13.0,1,0.18181818181818182,0.7272727272727273,0.9090909090909092
42,43,12.0,3.0,6.0,9.0,3.0,11.0,6.0,31.0,7.0,2.0,17.0,19.0,1,0.14545454545454545,0.45454545454545453,0.6
43,44,12.0,3.0,11.0,13.0,4.0,15.0,3.0,38.0,11.0,1.0,7.0,13.0,1,0.32727272727272727,0.01818181818181818,0.34545454545454546
44,45,12.0,2.0,10.0,14.0,1.0,12.0,2.0,28.0,6.0,4.0,15.0,15.0,1,0.6727272727272727,0.6,1.2727272727272727
45,46,16.0,2.0,10.0,9.0,8.0,14.0,2.0,39.0,9.0,1.0,10.0,12.0,1,0.6363636363636364,0.03636363636363636,0.6727272727272727
46,47,18.0,0.0,11.0,12.0,4.0,12.0,6.0,24.0,3.0,2.0,14.0,14.0,1,0.8727272727272727,0.8727272727272727,1.7454545454545454
47,48,8.0,3.0,5.0,8.0,4.0,9.0,2.0,31.0,7.0,4.0,17.0,22.0,1,0.6545454545454545,0.5454545454545454,1.2
48,49,14.0,3.0,10.0,11.0,5.0,7.0,6.0,26.0,4.0,3.0,20.0,13.0,1,0.8181818181818182,0.6727272727272727,1.490909090909091
49,50,9.0,6.0,11.0,18.0,4.0,7.0,4.0,31.0,8.0,3.0,10.0,16.0,1,0.4909090909090909,0.2,0.6909090909090909
50,51,13.0,3.0,4.0,12.0,6.0,7.0,4.0,35.0,10.0,4.0,15.0,17.0,1,0.03636363636363636,0.05454545454545454,0.09090909090909091
51,52,14.0,3.0,11.0,7.0,6.0,13.0,6.0,31.0,4.0,4.0,14.0,8.0,1,0.8,0.09090909090909091,0.890909090909091
52,53,14.0,4.0,12.0,18.0,2.0,9.0,5.0,25.0,7.0,0.0,13.0,13.0,2,0.41818181818181815,0.7454545454545455,1.1636363636363636
53,54,17.0,1.0,7.0,14.0,3.0,12.0,3.0,31.0,10.0,4.0,9.0,18.0,1,0.16363636363636364,0.41818181818181815,0.5818181818181818
54,55,8.0,2.0,14.0,10.0,4.0,12.0,7.0,28.0,5.0,1.0,13.0,14.0,1,0.7636363636363637,0.32727272727272727,1.0909090909090908
