,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
14,15,11.0,2.0,2.0,3.0,2.0,14.0,20.0,46.0,11.0,12.0,9.0,8.0,2,0.09090909090909091,0.41818181818181815,0.509090909090909
15,16,12.0,4.0,5.0,1.0,1.0,13.0,21.0,51.0,12.0,16.0,6.0,3.0,2,0.9636363636363636,0.36363636363636365,1.3272727272727272
16,17,8.0,2.0,5.0,7.0,3.0,12.0,21.0,49.0,7.0,17.0,4.0,2.0,2,0.6545454545454545,0.2545454545454545,0.9090909090909091
17,18,10.0,6.0,2.0,2.0,4.0,11.0,23.0,49.0,9.0,14.0,3.0,7.0,2,0.14545454545454545,0.38181818181818183,0.5272727272727273
18,19,11.0,3.0,7.0,3.0,5.0,12.0,12.0,51.0,12.0,14.0,7.0,8.0,2,0.32727272727272727,0.03636363636363636,0.36363636363636365
19,20,10.0,6.0,3.0,3.0,4.0,16.0,18.0,54.0,9.0,13.0,2.0,10.0,2,0.01818181818181818,0.18181818181818182,0.2
20,21,11.0,2.0,5.0,5.0,5.0,14.0,21.0,45.0,18.0,4.0,8.0,3.0,2,0.05454545454545454,0.5818181818181818,0.6363636363636364
21,22,10.0,4.0,3.0,3.0,3.0,15.0,23.0,43.0,5.0,10.0,5.0,6.0,2,0.12727272727272726,0.6181818181818182,0.7454545454545454
22,23,12.0,6.0,2.0,4.0,2.0,9.0,26.0,42.0,7.0,11.0,7.0,7.0,2,0.10909090909090909,0.6545454545454545,0.7636363636363637
23,24,12.0,5.0,7.0,3.0,5.0,9.0,20.0,45.0,12.0,7.0,7.0,6.0,2,0.34545454545454546,0.21818181818181817,0.5636363636363636
24,25,13.0,4.0,4.0,4.0,3.0,10.0,20.0,46.0,12.0,14.0,6.0,5.0,2,0.07272727272727272,0.2727272727272727,0.34545454545454546
25,26,10.0,5.0,5.0,4.0,4.0,6.0,15.0,47.0,15.0,13.0,7.0,8.0,2,0.4,0.05454545454545454,0.4545454545454546
26,27,6.0,4.0,4.0,2.0,1.0,10.0,16.0,50.0,15.0,15.0,11.0,7.0,2,0.5272727272727272,0.12727272727272726,0.6545454545454545
27,28,8.0,7.0,1.0,3.0,0.0,5.0,11.0,22.0,3.0,6.0,2.0,1.0,2,0.2727272727272727,0.6363636363636364,0.9090909090909091
28,29,12.0,1.0,10.0,14.0,2.0,0.0,25.0,17.0,5.0,6.0,3.0,7.0,1,0.8545454545454545,1.0,1.8545454545454545
29,30,8.0,11.0,11.0,10.0,5.0,2.0,24.0,33.0,7.0,6.0,5.0,8.0,3,0.8181818181818182,0.8,1.6181818181818182
30,31,11.0,6.0,10.0,13.0,4.0,4.0,17.0,34.0,4.0,10.0,6.0,9.0,3,0.21818181818181817,0.509090909090909,0.7272727272727272
31,32,12.0,2.0,7.0,15.0,3.0,2.0,18.0,31.0,10.0,8.0,0.0,12.0,3,0.18181818181818182,0.7272727272727273,0.9090909090909092
32,33,10.0,9.0,10.0,12.0,2.0,3.0,21.0,32.0,5.0,9.0,2.0,9.0,3,0.5818181818181818,0.7090909090909091,1.290909090909091
33,34,10.0,9.0,11.0,16.0,2.0,5.0,20.0,32.0,5.0,9.0,6.0,5.0,3,0.36363636363636365,0.6909090909090909,1.0545454545454547
34,35,9.0,9.0,9.0,16.0,5.0,1.0,15.0,39.0,7.0,12.0,6.0,5.0,3,0.6181818181818182,0.34545454545454546,0.9636363636363636
35,36,12.0,7.0,7.0,20.0,5.0,2.0,18.0,30.0,3.0,6.0,3.0,7.0,3,0.2,0.8181818181818182,1.0181818181818183
36,37,9.0,7.0,10.0,19.0,0.0,1.0,19.0,24.0,3.0,9.0,3.0,12.0,1,0.6727272727272727,0.9272727272727272,1.6
37,38,14.0,10.0,11.0,8.0,4.0,4.0,16.0,37.0,2.0,11.0,3.0,9.0,3,0.6363636363636364,0.4727272727272727,1.1090909090909091
38,39,19.0,8.0,9.0,12.0,2.0,5.0,12.0,35.0,6.0,9.0,4.0,9.0,3,0.38181818181818183,0.5454545454545454,0.9272727272727272
39,40,8.0,4.0,11.0,16.0,4.0,2.0,28.0,24.0,3.0,10.0,3.0,5.0,1,0.8909090909090909,0.9818181818181818,1.8727272727272726
40,41,14.0,12.0,11.0,14.0,5.0,5.0,16.0,36.0,8.0,5.0,1.0,4.0,3,0.8,0.4909090909090909,1.290909090909091
41,42,16.0,10.0,5.0,13.0,3.0,2.0,18.0,35.0,9.0,8.0,5.0,8.0,3,0.4727272727272727,0.5636363636363636,1.0363636363636364
42,43,15.0,6.0,5.0,13.0,5.0,4.0,23.0,31.0,7.0,6.0,7.0,6.0,3,0.43636363636363634,0.7818181818181819,1.2181818181818183
43,44,11.0,9.0,8.0,10.0,1.0,2.0,26.0,28.0,6.0,6.0,5.0,8.0,3,0.7090909090909091,0.9090909090909091,1.6181818181818182
44,45,10.0,6.0,9.0,8.0,4.0,0.0,26.0,29.0,7.0,10.0,8.0,10.0,3,0.6,0.8909090909090909,1.4909090909090907
45,46,11.0,7.0,12.0,11.0,4.0,1.0,15.0,30.0,3.0,15.0,4.0,11.0,3,0.41818181818181815,0.7454545454545455,1.1636363636363636
46,47,12.0,8.0,9.0,13.0,7.0,1.0,12.0,40.0,10.0,11.0,4.0,9.0,3,0.23636363636363636,0.10909090909090909,0.34545454545454546
47,48,11.0,10.0,11.0,15.0,3.0,3.0,16.0,41.0,12.0,10.0,0.0,5.0,3,0.7818181818181819,0.14545454545454545,0.9272727272727272
48,49,16.0,4.0,8.0,13.0,3.0,1.0,23.0,28.0,7.0,10.0,4.0,6.0,3,0.9272727272727272,0.8727272727272727,1.7999999999999998
49,50,18.0,4.0,12.0,7.0,1.0,4.0,18.0,32.0,11.0,6.0,3.0,4.0,3,0.9090909090909091,0.6727272727272727,1.5818181818181818
50,51,25.0,10.0,7.0,12.0,2.0,3.0,16.0,30.0,5.0,6.0,4.0,6.0,3,0.2545454545454545,0.8545454545454545,1.109090909090909
51,52,12.0,6.0,18.0,12.0,5.0,3.0,14.0,30.0,3.0,9.0,2.0,9.0,3,0.7636363636363637,0.7636363636363637,1.5272727272727273
52,53,19.0,2.0,6.0,15.0,3.0,2.0,23.0,22.0,5.0,8.0,4.0,4.0,1,0.9818181818181818,0.9636363636363636,1.9454545454545453
53,54,13.0,6.0,16.0,11.0,1.0,1.0,26.0,25.0,5.0,8.0,1.0,8.0,1,0.9454545454545454,0.9454545454545454,1.8909090909090909
54,55,20.0,6.0,11.0,12.0,2.0,1.0,18.0,28.0,5.0,6.0,6.0,5.0,3,0.6909090909090909,0.8363636363636363,1.5272727272727273
