,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,4.0,3.0,10.0,7.0,11.0,2.0,2.0,46.0,12.0,8.0,12.0,19.0,2,0.10909090909090909,0.12727272727272726,0.23636363636363633
1,2,3.0,3.0,11.0,7.0,7.0,5.0,4.0,46.0,14.0,8.0,14.0,14.0,2,0.09090909090909091,0.01818181818181818,0.1090909090909091
2,3,4.0,1.0,11.0,6.0,5.0,3.0,4.0,43.0,14.0,11.0,19.0,11.0,2,0.18181818181818182,0.16363636363636364,0.34545454545454546
3,4,2.0,3.0,4.0,6.0,3.0,7.0,7.0,47.0,12.0,13.0,17.0,17.0,2,0.34545454545454546,0.2,0.5454545454545454
4,5,1.0,1.0,11.0,8.0,10.0,4.0,4.0,40.0,6.0,12.0,11.0,19.0,2,0.2545454545454545,0.41818181818181815,0.6727272727272726
5,6,4.0,2.0,7.0,12.0,10.0,2.0,4.0,35.0,4.0,9.0,18.0,19.0,2,0.2,0.7272727272727273,0.9272727272727272
6,7,3.0,4.0,5.0,11.0,5.0,4.0,1.0,48.0,9.0,15.0,12.0,19.0,2,0.43636363636363634,0.2727272727272727,0.709090909090909
7,8,5.0,2.0,7.0,4.0,9.0,0.0,6.0,44.0,8.0,15.0,20.0,14.0,2,1.0,0.38181818181818183,1.3818181818181818
8,9,4.0,5.0,5.0,7.0,15.0,1.0,3.0,53.0,14.0,11.0,6.0,19.0,2,0.7636363636363637,0.09090909090909091,0.8545454545454546
9,10,4.0,1.0,4.0,8.0,7.0,7.0,4.0,42.0,8.0,12.0,11.0,20.0,2,0.5636363636363636,0.23636363636363636,0.7999999999999999
10,11,4.0,2.0,5.0,5.0,15.0,5.0,4.0,54.0,13.0,8.0,11.0,17.0,2,0.4727272727272727,0.05454545454545454,0.5272727272727272
11,12,4.0,3.0,10.0,3.0,11.0,5.0,4.0,40.0,4.0,12.0,13.0,26.0,2,0.9636363636363636,0.7090909090909091,1.6727272727272728
12,13,3.0,1.0,12.0,9.0,5.0,4.0,3.0,42.0,10.0,14.0,15.0,16.0,2,0.21818181818181817,0.34545454545454546,0.5636363636363636
13,14,5.0,1.0,6.0,12.0,8.0,2.0,4.0,38.0,6.0,12.0,14.0,19.0,2,0.41818181818181815,0.4909090909090909,0.9090909090909091
14,15,2.0,2.0,7.0,5.0,12.0,3.0,7.0,42.0,7.0,12.0,13.0,20.0,2,0.6545454545454545,0.36363636363636365,1.018181818181818
15,16,6.0,0.0,15.0,5.0,14.0,3.0,5.0,37.0,9.0,7.0,10.0,18.0,2,0.2909090909090909,0.43636363636363634,0.7272727272727273
16,17,6.0,3.0,6.0,7.0,7.0,6.0,2.0,43.0,15.0,6.0,14.0,22.0,2,0.36363636363636365,0.2545454545454545,0.6181818181818182
17,18,8.0,3.0,15.0,6.0,6.0,5.0,4.0,40.0,12.0,8.0,17.0,10.0,2,0.9090909090909091,0.10909090909090909,1.018181818181818
18,19,2.0,5.0,9.0,7.0,6.0,2.0,3.0,46.0,13.0,12.0,20.0,13.0,2,0.01818181818181818,0.21818181818181817,0.23636363636363636
19,20,3.0,6.0,8.0,8.0,9.0,2.0,2.0,41.0,11.0,8.0,18.0,11.0,2,0.5454545454545454,0.18181818181818182,0.7272727272727273
20,21,4.0,4.0,9.0,4.0,4.0,4.0,2.0,53.0,13.0,15.0,15.0,12.0,2,0.03636363636363636,0.03636363636363636,0.07272727272727272
21,22,2.0,6.0,6.0,4.0,14.0,11.0,6.0,59.0,12.0,11.0,6.0,17.0,2,0.9272727272727272,0.07272727272727272,1.0
22,23,7.0,6.0,5.0,10.0,8.0,4.0,6.0,40.0,7.0,8.0,6.0,26.0,2,0.8181818181818182,0.5454545454545454,1.3636363636363638
23,24,4.0,6.0,10.0,4.0,5.0,3.0,1.0,44.0,8.0,13.0,17.0,19.0,2,0.8727272727272727,0.32727272727272727,1.2
24,25,6.0,1.0,8.0,11.0,6.0,3.0,3.0,37.0,8.0,11.0,6.0,21.0,2,0.12727272727272726,0.4727272727272727,0.6
25,26,6.0,2.0,7.0,7.0,6.0,2.0,3.0,36.0,9.0,8.0,20.0,21.0,2,0.3090909090909091,0.6727272727272727,0.9818181818181818
