,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,11.0,6.0,21.0,10.0,5.0,6.0,11.0,31.0,5.0,3.0,1.0,15.0,2,0.18181818181818182,0.5818181818181818,0.7636363636363637
1,2,9.0,1.0,14.0,9.0,10.0,6.0,14.0,32.0,3.0,4.0,10.0,8.0,2,0.12727272727272726,0.34545454545454546,0.4727272727272727
2,3,16.0,2.0,13.0,7.0,10.0,3.0,18.0,24.0,3.0,1.0,6.0,10.0,2,0.509090909090909,0.8545454545454545,1.3636363636363635
3,4,16.0,5.0,11.0,10.0,10.0,5.0,22.0,29.0,4.0,1.0,5.0,7.0,2,0.7818181818181819,0.6727272727272727,1.4545454545454546
4,5,8.0,4.0,16.0,9.0,7.0,7.0,18.0,30.0,8.0,1.0,4.0,14.0,2,0.2909090909090909,0.509090909090909,0.7999999999999999
5,6,5.0,3.0,23.0,9.0,8.0,4.0,17.0,27.0,7.0,2.0,9.0,8.0,2,0.8181818181818182,0.7272727272727273,1.5454545454545454
6,7,7.0,1.0,16.0,11.0,5.0,6.0,14.0,25.0,5.0,5.0,5.0,15.0,2,0.6181818181818182,0.6909090909090909,1.309090909090909
7,8,11.0,1.0,17.0,6.0,12.0,7.0,14.0,30.0,4.0,1.0,7.0,15.0,2,0.8,0.5636363636363636,1.3636363636363638
8,9,9.0,4.0,20.0,8.0,9.0,3.0,13.0,30.0,3.0,6.0,1.0,19.0,2,0.03636363636363636,0.7090909090909091,0.7454545454545455
9,10,12.0,5.0,11.0,14.0,5.0,3.0,15.0,20.0,3.0,2.0,6.0,13.0,2,0.7090909090909091,0.9818181818181818,1.690909090909091
10,11,13.0,2.0,16.0,16.0,8.0,8.0,16.0,25.0,4.0,0.0,6.0,7.0,2,0.6727272727272727,0.8181818181818182,1.490909090909091
11,12,13.0,4.0,9.0,12.0,6.0,6.0,15.0,30.0,4.0,4.0,8.0,13.0,2,0.45454545454545453,0.41818181818181815,0.8727272727272727
12,13,11.0,2.0,19.0,13.0,11.0,1.0,17.0,25.0,4.0,6.0,5.0,5.0,2,0.43636363636363634,0.9090909090909091,1.3454545454545455
13,14,14.0,6.0,17.0,10.0,5.0,4.0,19.0,26.0,3.0,0.0,4.0,6.0,2,0.09090909090909091,0.7818181818181819,0.8727272727272728
14,15,9.0,5.0,22.0,11.0,10.0,3.0,15.0,31.0,5.0,1.0,6.0,6.0,2,0.5818181818181818,0.6181818181818182,1.2
