,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,9.0,3.0,19.0,2.0,2.0,8.0,16.0,30.0,8.0,7.0,4.0,14.0,3,0.07272727272727272,0.6181818181818182,0.6909090909090909
1,2,22.0,5.0,7.0,6.0,5.0,6.0,12.0,28.0,3.0,5.0,4.0,18.0,2,0.4909090909090909,0.8363636363636363,1.3272727272727272
2,3,19.0,1.0,8.0,5.0,5.0,10.0,15.0,29.0,6.0,1.0,7.0,15.0,2,0.38181818181818183,0.7818181818181819,1.1636363636363636
3,4,18.0,6.0,13.0,4.0,4.0,5.0,9.0,32.0,9.0,5.0,8.0,14.0,3,0.09090909090909091,0.2,0.2909090909090909
4,5,14.0,5.0,13.0,3.0,7.0,9.0,12.0,32.0,3.0,5.0,6.0,15.0,3,0.6,0.32727272727272727,0.9272727272727272
5,6,23.0,2.0,12.0,3.0,6.0,10.0,8.0,30.0,6.0,3.0,7.0,15.0,2,0.4,0.7090909090909091,1.1090909090909091
6,7,12.0,3.0,12.0,4.0,8.0,7.0,10.0,35.0,7.0,2.0,10.0,17.0,3,0.23636363636363636,0.12727272727272726,0.36363636363636365
7,8,18.0,2.0,4.0,6.0,8.0,4.0,12.0,30.0,10.0,2.0,8.0,18.0,2,0.5636363636363636,0.5818181818181818,1.1454545454545455
8,9,19.0,4.0,13.0,4.0,3.0,9.0,9.0,29.0,5.0,5.0,8.0,15.0,3,0.5818181818181818,0.6,1.1818181818181817
9,10,18.0,4.0,7.0,6.0,8.0,11.0,8.0,45.0,7.0,5.0,4.0,11.0,2,0.4727272727272727,0.03636363636363636,0.509090909090909
10,11,10.0,6.0,9.0,10.0,5.0,9.0,8.0,35.0,7.0,4.0,6.0,14.0,2,1.0,0.01818181818181818,1.018181818181818
11,12,17.0,2.0,13.0,8.0,8.0,5.0,9.0,32.0,6.0,6.0,6.0,15.0,3,0.8363636363636363,0.2727272727272727,1.109090909090909
12,13,18.0,3.0,6.0,3.0,8.0,3.0,14.0,37.0,13.0,6.0,5.0,16.0,3,0.2,0.2545454545454545,0.45454545454545453
13,14,19.0,2.0,13.0,2.0,9.0,8.0,7.0,38.0,11.0,5.0,6.0,14.0,3,0.6363636363636364,0.18181818181818182,0.8181818181818181
14,15,20.0,3.0,10.0,3.0,5.0,7.0,8.0,35.0,10.0,7.0,4.0,15.0,3,0.9272727272727272,0.23636363636363636,1.1636363636363636
15,16,14.0,1.0,11.0,3.0,6.0,8.0,9.0,36.0,6.0,9.0,9.0,15.0,3,0.2545454545454545,0.09090909090909091,0.34545454545454546
16,17,15.0,1.0,11.0,5.0,5.0,6.0,15.0,26.0,6.0,5.0,6.0,20.0,3,0.509090909090909,0.8727272727272727,1.3818181818181818
17,18,26.0,4.0,5.0,4.0,13.0,6.0,5.0,38.0,7.0,5.0,7.0,13.0,2,0.9636363636363636,0.5272727272727272,1.4909090909090907
18,19,19.0,3.0,6.0,5.0,9.0,5.0,11.0,40.0,10.0,5.0,2.0,12.0,2,0.45454545454545453,0.07272727272727272,0.5272727272727272
19,20,24.0,1.0,9.0,4.0,6.0,5.0,5.0,32.0,8.0,7.0,4.0,20.0,2,0.7272727272727273,0.6909090909090909,1.4181818181818182
20,21,22.0,4.0,9.0,2.0,9.0,6.0,13.0,37.0,5.0,7.0,3.0,13.0,3,0.7818181818181819,0.509090909090909,1.290909090909091
21,22,15.0,5.0,12.0,4.0,6.0,4.0,6.0,34.0,7.0,7.0,8.0,18.0,3,0.6545454545454545,0.16363636363636364,0.8181818181818181
22,23,17.0,2.0,13.0,3.0,5.0,1.0,9.0,27.0,8.0,5.0,11.0,16.0,3,0.16363636363636364,0.6545454545454545,0.8181818181818181
23,24,19.0,1.0,13.0,2.0,9.0,4.0,10.0,29.0,3.0,7.0,8.0,17.0,3,0.5272727272727272,0.7454545454545455,1.2727272727272727
24,25,15.0,3.0,19.0,1.0,7.0,4.0,11.0,30.0,6.0,3.0,7.0,17.0,3,0.7454545454545455,0.6363636363636364,1.3818181818181818
25,26,14.0,1.0,9.0,4.0,12.0,6.0,8.0,44.0,11.0,8.0,3.0,17.0,2,0.2909090909090909,0.05454545454545454,0.34545454545454546
26,27,23.0,2.0,6.0,5.0,4.0,5.0,8.0,28.0,8.0,6.0,7.0,16.0,2,0.05454545454545454,0.6727272727272727,0.7272727272727273
27,28,7.0,1.0,7.0,1.0,2.0,2.0,6.0,11.0,1.0,4.0,3.0,12.0,1,0.01818181818181818,0.9636363636363636,0.9818181818181818
28,29,14.0,5.0,10.0,1.0,2.0,5.0,12.0,30.0,6.0,8.0,11.0,15.0,3,0.8545454545454545,0.45454545454545453,1.309090909090909
29,30,11.0,2.0,11.0,3.0,1.0,4.0,13.0,32.0,9.0,13.0,7.0,18.0,3,0.21818181818181817,0.4909090909090909,0.7090909090909091
30,31,9.0,1.0,16.0,0.0,4.0,5.0,19.0,36.0,8.0,14.0,6.0,13.0,3,0.34545454545454546,0.4727272727272727,0.8181818181818181
31,32,8.0,3.0,17.0,3.0,4.0,5.0,18.0,32.0,11.0,4.0,6.0,16.0,3,0.32727272727272727,0.5636363636363636,0.8909090909090909
32,33,18.0,2.0,17.0,3.0,2.0,3.0,12.0,28.0,4.0,11.0,7.0,15.0,3,0.43636363636363634,0.8545454545454545,1.2909090909090908
33,34,13.0,4.0,14.0,5.0,1.0,2.0,10.0,31.0,10.0,8.0,6.0,18.0,3,0.9090909090909091,0.34545454545454546,1.2545454545454544
34,35,7.0,3.0,9.0,2.0,5.0,3.0,16.0,35.0,6.0,7.0,12.0,12.0,3,0.14545454545454545,0.10909090909090909,0.2545454545454545
35,36,13.0,1.0,25.0,1.0,2.0,5.0,10.0,29.0,9.0,10.0,8.0,14.0,1,0.9454545454545454,0.8,1.7454545454545456
36,37,11.0,2.0,13.0,4.0,1.0,4.0,19.0,33.0,13.0,6.0,10.0,10.0,3,0.8,0.4,1.2000000000000002
37,38,9.0,3.0,27.0,1.0,3.0,2.0,16.0,28.0,9.0,9.0,7.0,12.0,1,0.8727272727272727,0.8909090909090909,1.7636363636363637
38,39,11.0,4.0,9.0,2.0,1.0,4.0,20.0,27.0,9.0,6.0,11.0,17.0,3,0.12727272727272726,0.8181818181818182,0.9454545454545455
39,40,14.0,1.0,12.0,1.0,1.0,9.0,15.0,29.0,4.0,7.0,6.0,17.0,3,0.6909090909090909,0.7272727272727273,1.4181818181818182
40,41,13.0,2.0,13.0,4.0,3.0,5.0,20.0,25.0,10.0,4.0,9.0,15.0,3,0.9818181818181818,0.9090909090909091,1.8909090909090909
41,42,12.0,1.0,10.0,2.0,3.0,4.0,11.0,41.0,11.0,16.0,5.0,19.0,3,0.36363636363636365,0.14545454545454545,0.509090909090909
42,43,15.0,7.0,13.0,4.0,4.0,6.0,13.0,32.0,4.0,6.0,11.0,12.0,3,0.10909090909090909,0.21818181818181817,0.32727272727272727
43,44,10.0,4.0,9.0,3.0,2.0,7.0,13.0,32.0,9.0,4.0,6.0,22.0,3,0.6727272727272727,0.5454545454545454,1.2181818181818183
44,45,11.0,0.0,15.0,1.0,4.0,5.0,13.0,33.0,15.0,5.0,9.0,14.0,3,0.3090909090909091,0.43636363636363634,0.7454545454545454
45,46,6.0,5.0,16.0,3.0,1.0,7.0,11.0,34.0,12.0,5.0,9.0,21.0,3,0.8181818181818182,0.3090909090909091,1.1272727272727274
