,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,9.0,4.0,11.0,8.0,3.0,1.0,13.0,28.0,9.0,8.0,16.0,15.0,2,0.05454545454545454,0.4727272727272727,0.5272727272727272
1,2,13.0,3.0,13.0,3.0,2.0,0.0,17.0,24.0,7.0,8.0,13.0,17.0,2,0.10909090909090909,0.8363636363636363,0.9454545454545454
2,3,7.0,2.0,14.0,2.0,2.0,2.0,10.0,31.0,11.0,12.0,11.0,17.0,2,0.07272727272727272,0.2727272727272727,0.34545454545454546
3,4,4.0,5.0,11.0,4.0,4.0,3.0,14.0,36.0,9.0,9.0,13.0,16.0,2,0.14545454545454545,0.14545454545454545,0.2909090909090909
4,5,12.0,3.0,14.0,8.0,3.0,2.0,16.0,21.0,8.0,5.0,17.0,12.0,2,0.3090909090909091,0.9272727272727272,1.2363636363636363
5,6,9.0,1.0,6.0,7.0,6.0,5.0,8.0,37.0,14.0,11.0,18.0,10.0,1,0.34545454545454546,0.03636363636363636,0.38181818181818183
6,7,6.0,1.0,5.0,9.0,2.0,3.0,13.0,20.0,11.0,2.0,18.0,24.0,3,0.6545454545454545,1.0,1.6545454545454545
7,8,9.0,2.0,10.0,8.0,2.0,2.0,15.0,23.0,5.0,7.0,21.0,14.0,2,0.12727272727272726,0.9090909090909091,1.0363636363636364
8,9,8.0,2.0,8.0,8.0,1.0,3.0,10.0,27.0,11.0,9.0,20.0,19.0,2,0.5454545454545454,0.6545454545454545,1.2
9,10,7.0,2.0,13.0,5.0,1.0,3.0,10.0,20.0,7.0,7.0,15.0,21.0,2,0.8909090909090909,0.9818181818181818,1.8727272727272726
10,11,12.0,2.0,3.0,5.0,0.0,2.0,12.0,27.0,11.0,10.0,18.0,22.0,2,0.8181818181818182,0.7818181818181819,1.6
11,12,7.0,2.0,20.0,2.0,2.0,5.0,9.0,38.0,8.0,20.0,8.0,16.0,1,0.9818181818181818,0.2545454545454545,1.2363636363636363
12,13,7.0,6.0,11.0,5.0,5.0,1.0,14.0,25.0,8.0,3.0,22.0,16.0,2,0.9272727272727272,0.8,1.7272727272727273
13,14,6.0,1.0,10.0,4.0,3.0,0.0,16.0,23.0,9.0,8.0,19.0,12.0,2,0.9090909090909091,0.7636363636363637,1.6727272727272728
14,15,8.0,2.0,19.0,2.0,4.0,3.0,11.0,25.0,10.0,3.0,19.0,16.0,2,0.7818181818181819,0.6909090909090909,1.4727272727272727
