,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,14.0,2.0,1.0,3.0,3.0,11.0,5.0,55.0,25.0,8.0,5.0,11.0,2,0.4727272727272727,0.14545454545454545,0.6181818181818182
1,2,18.0,3.0,7.0,11.0,3.0,13.0,2.0,50.0,23.0,4.0,1.0,11.0,2,0.41818181818181815,0.16363636363636364,0.5818181818181818
2,3,17.0,3.0,8.0,3.0,4.0,10.0,4.0,46.0,19.0,2.0,1.0,11.0,2,0.23636363636363636,0.2727272727272727,0.509090909090909
3,4,23.0,6.0,9.0,6.0,2.0,12.0,5.0,47.0,16.0,5.0,2.0,8.0,2,0.18181818181818182,0.18181818181818182,0.36363636363636365
4,5,15.0,6.0,11.0,4.0,6.0,5.0,4.0,48.0,21.0,2.0,5.0,12.0,2,0.21818181818181817,0.07272727272727272,0.2909090909090909
5,6,19.0,8.0,8.0,7.0,1.0,8.0,2.0,43.0,16.0,4.0,2.0,11.0,2,0.45454545454545453,0.10909090909090909,0.5636363636363636
6,7,28.0,3.0,6.0,6.0,5.0,10.0,1.0,41.0,14.0,4.0,5.0,12.0,2,0.2727272727272727,0.7454545454545455,1.018181818181818
7,8,18.0,4.0,11.0,5.0,9.0,5.0,4.0,39.0,15.0,3.0,5.0,17.0,2,0.43636363636363634,0.509090909090909,0.9454545454545453
8,9,18.0,3.0,10.0,7.0,3.0,8.0,3.0,37.0,16.0,2.0,4.0,14.0,2,0.38181818181818183,0.45454545454545453,0.8363636363636364
9,10,21.0,2.0,10.0,4.0,4.0,9.0,3.0,43.0,22.0,4.0,2.0,15.0,2,0.2545454545454545,0.6363636363636364,0.8909090909090909
10,11,28.0,4.0,9.0,8.0,6.0,5.0,1.0,41.0,19.0,0.0,3.0,9.0,2,0.7454545454545455,0.7818181818181819,1.5272727272727273
11,12,13.0,3.0,18.0,7.0,3.0,11.0,4.0,40.0,18.0,2.0,4.0,9.0,2,0.7272727272727273,0.2545454545454545,0.9818181818181818
12,13,22.0,8.0,9.0,5.0,1.0,8.0,0.0,42.0,19.0,3.0,3.0,16.0,2,0.8727272727272727,0.6181818181818182,1.4909090909090907
13,14,20.0,2.0,12.0,7.0,2.0,8.0,2.0,40.0,13.0,6.0,4.0,12.0,2,0.8545454545454545,0.32727272727272727,1.1818181818181817
14,15,17.0,2.0,8.0,8.0,5.0,9.0,3.0,47.0,20.0,4.0,5.0,12.0,2,0.10909090909090909,0.09090909090909091,0.2
15,16,13.0,4.0,9.0,9.0,4.0,4.0,9.0,37.0,13.0,3.0,1.0,16.0,2,0.5818181818181818,0.23636363636363636,0.8181818181818181
16,17,21.0,7.0,17.0,5.0,2.0,12.0,2.0,44.0,13.0,2.0,2.0,8.0,2,0.14545454545454545,0.4909090909090909,0.6363636363636364
17,18,24.0,6.0,7.0,7.0,2.0,13.0,1.0,49.0,18.0,4.0,2.0,9.0,2,0.05454545454545454,0.2909090909090909,0.34545454545454546
18,19,20.0,4.0,12.0,1.0,0.0,13.0,4.0,45.0,19.0,7.0,2.0,14.0,2,0.509090909090909,0.5636363636363636,1.0727272727272728
19,20,23.0,3.0,9.0,8.0,3.0,7.0,2.0,39.0,18.0,3.0,5.0,9.0,2,0.2,0.4727272727272727,0.6727272727272727
20,21,23.0,4.0,15.0,5.0,0.0,14.0,0.0,39.0,14.0,3.0,5.0,11.0,2,0.9090909090909091,0.7636363636363637,1.6727272727272728
